ntp_code,ntp_formal_name,changes
9013109,eptifibatide 0.75 mg per mL solution for injection 100 mL vial,DELETED
9003198,anagrelide (anagrelide hydrochloride) 0.5 mg oral capsule,"ntp_status_effective_time: ""19980106"" -> ""20041105"""
9013959,enasidenib (enasidenib mesylate) 50 mg oral tablet,"ntp_status_effective_time: ""20220114"" -> ""20230630"""
9004273,diphenhydramine hydrochloride 2 % and zinc acetate 0.1 % cutaneous spray,DELETED
d975e48f47c4cd24ca9ae0c4e592db1e,cabotegravir 200 mg per mL prolonged-release suspension for injection,ADDED
5f6a084c1e9491f6cc8c97053b6cd387,hyoscine butylbromide 20 mg per mL solution for injection,ADDED
0c0371c5626e375cde814a20e2873cf9,bisoprolol fumarate 1.25 mg oral tablet,ADDED
9015044,eptifibatide 75 mg per 100 mL solution for injection vial,ADDED
006fc110f53b7369bf9517bc0c57c2f0,varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg kit,ADDED
9000048,clindamycin (clindamycin hydrochloride) 150 mg oral capsule,"ntp_status_effective_time: ""19701231"" -> ""20000218"""
8d88ce917007c4ea0886bbdd47859804,tralokinumab 300 mg per 2 mL solution for injection,ADDED
9014570,metoclopramide hydrochloride 5 mg per mL solution for injection,ADDED
5c6887fd920acd163830bc334a63052b,bisoprolol fumarate 2.5 mg oral tablet,ADDED
9005253,benzalkonium chloride 0.13 % and lidocaine 4 % cutaneous cream,DELETED
9006250,azithromycin 100 mg per 5 mL oral suspension,"ntp_status_effective_time: ""19960926"" -> ""20090908"""
9013958,enasidenib (enasidenib mesylate) 100 mg oral tablet,"ntp_status_effective_time: ""20220114"" -> ""20230630"""
7579df700dcf6957805bb8e746740ced,dexmedetomidine (dexmedetomidine hydrochloride) 100 mcg per mL solution for injection,ADDED
9005937,palbociclib 75 mg oral capsule,DELETED
