drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"100815","98","SPRAY","ADDED","02518864"
"100771","134","SOLUTION","ADDED","02518392"
"100830","134","SOLUTION","ADDED","02519011"
"100097","134","SOLUTION","ADDED","02511789"
"100851","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02519232"
"100805","85","TABLET","ADDED","02518759"
"100837","134","SOLUTION","ADDED","02519097"
"100865","75","TABLET (EXTENDED-RELEASE)","ADDED","02519380"
"100824","5","CAPSULE","ADDED","02518945"
"100783","109","TABLET (DELAYED-RELEASE)","ADDED","02518538"
"100815","134","SOLUTION","ADDED","02518864"
"92597","134","SOLUTION","ADDED","02441594"
"100801","85","TABLET","ADDED","02518716"
"100782","109","TABLET (DELAYED-RELEASE)","ADDED","02518511"
"100806","5","CAPSULE","ADDED","02518767"
"100837","98","SPRAY","ADDED","02519097"
"100897","85","TABLET","ADDED","02519739"
"100772","85","TABLET","ADDED","02518406"
"100757","154","VAGINAL TABLET","ADDED","02518252"
"100825","5","CAPSULE","ADDED","02518953"
"100810","85","TABLET","ADDED","02518805"
"100888","75","TABLET (EXTENDED-RELEASE)","ADDED","02519631"
"100858","134","SOLUTION","ADDED","02519305"
"100895","85","TABLET","ADDED","02519712"
"100837","32","KIT","ADDED","02519097"
"100884","105","WIPE","ADDED","02519593"
"100850","75","TABLET (EXTENDED-RELEASE)","ADDED","02519224"
"100892","85","TABLET","ADDED","02519682"
"100872","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02519453"
"100814","56","POWDER FOR SOLUTION","ADDED","02518856"
"100774","85","TABLET","ADDED","02518422"
"100812","85","TABLET","ADDED","02518821"
"100852","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02519240"
"100112","105","WIPE","ADDED","02511959"
"100080","134","SOLUTION","ADDED","02511614"
"100838","134","SOLUTION","ADDED","02519119"
"100848","75","TABLET (EXTENDED-RELEASE)","ADDED","02519208"
"100880","19","EMULSION","ADDED","02519550"
"100868","85","TABLET","ADDED","02519410"
"100736","85","TABLET","ADDED","02518023"
"100894","85","TABLET","ADDED","02519704"
"92597","34","LIQUID","REMOVED","02441594"
"21855","134","SOLUTION","ADDED","01931822"
"100879","175","FOAM","ADDED","02519542"
"100863","53","GRANULES","ADDED","02519364"
"100838","98","SPRAY","ADDED","02519119"
"100883","85","TABLET","ADDED","02519585"
"100813","85","TABLET","ADDED","02518848"
"100882","134","SOLUTION","ADDED","02519577"
"100827","5","CAPSULE","ADDED","02518988"
"100155","134","SOLUTION","ADDED","02512254"
"43287","85","TABLET","ADDED","02220571"
"100867","85","TABLET","ADDED","02519402"
"100891","134","SOLUTION","ADDED","02519674"
"100853","105","WIPE","ADDED","02519259"
"100862","85","TABLET","ADDED","02519348"
"100882","98","SPRAY","ADDED","02519577"
"100832","134","SOLUTION","ADDED","02519046"
"100857","134","SOLUTION","ADDED","02519291"
"100846","85","TABLET","ADDED","02519194"
"100891","98","SPRAY","ADDED","02519674"
"100826","5","CAPSULE","ADDED","02518961"
"100893","85","TABLET","ADDED","02519690"
"100878","109","TABLET (DELAYED-RELEASE)","ADDED","02519534"
"100060","36","LOTION","ADDED","02511398"
"100808","98","SPRAY","ADDED","02518783"
"100823","5","CAPSULE","ADDED","02518937"
"78017","134","SOLUTION","ADDED","02294842"
"100829","98","SPRAY","ADDED","02519003"
"100755","56","POWDER FOR SOLUTION","ADDED","02518244"
"100873","85","TABLET","ADDED","02519461"
"100833","85","TABLET","ADDED","02519054"
"100795","56","POWDER FOR SOLUTION","ADDED","02518643"
"100773","85","TABLET","ADDED","02518414"
"100881","105","WIPE","ADDED","02519569"
"100849","75","TABLET (EXTENDED-RELEASE)","ADDED","02519216"
"100808","134","SOLUTION","ADDED","02518783"
"78017","98","SPRAY","REMOVED","02294842"
"100896","85","TABLET","ADDED","02519720"
"100829","134","SOLUTION","ADDED","02519003"
"100855","134","SOLUTION","ADDED","02519283"
"100809","85","TABLET","ADDED","02518791"
"100840","158","SPRAY, METERED DOSE","ADDED","02519127"
"100835","114","GEL","ADDED","02519070"
"100844","85","TABLET","ADDED","02519178"
"100866","85","TABLET","ADDED","02519399"
"100870","59","SHAMPOO","ADDED","02519437"
"100828","5","CAPSULE","ADDED","02518996"
"100871","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02519445"
"100854","85","TABLET","ADDED","02519267"
"100735","85","TABLET","ADDED","02518015"
"100836","114","GEL","ADDED","02519089"
"100831","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02519038"
"100807","134","SOLUTION","ADDED","02518775"
"21855","34","LIQUID","REMOVED","01931822"
