drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"95947","85","TABLET","ADDED","02470497"
"103012","85","TABLET","ADDED","02541475"
"103180","109","TABLET (DELAYED-RELEASE)","ADDED","02543311"
"103161","85","TABLET","ADDED","02543117"
"95948","85","TABLET","ADDED","02470500"
"100128","85","TABLET","ADDED","02512068"
"103188","85","TABLET","ADDED","02543419"
"28453","12","DROPS","REMOVED","02090163"
"102663","85","TABLET","ADDED","02537877"
"103193","85","TABLET","ADDED","02543478"
"103177","75","TABLET (EXTENDED-RELEASE)","ADDED","02543281"
"103150","56","POWDER FOR SOLUTION","ADDED","02542994"
"102662","59","SHAMPOO","ADDED","02537869"
"102961","85","TABLET","ADDED","02540983"
"97271","85","TABLET","ADDED","02482231"
"97687","55","POWDER","REMOVED","02486695"
"103163","85","TABLET","ADDED","02543133"
"101178","85","TABLET","ADDED","02522675"
"101584","85","TABLET","ADDED","02526786"
"103187","85","TABLET","ADDED","02543400"
"97687","56","POWDER FOR SOLUTION","ADDED","02486695"
"103192","53","GRANULES","ADDED","02543451"
"101177","85","TABLET","ADDED","02522667"
"102962","85","TABLET","ADDED","02540991"
"99661","85","TABLET","ADDED","02507226"
"102951","85","TABLET","ADDED","02540835"
"101179","85","TABLET","ADDED","02522683"
"101176","85","TABLET","ADDED","02522659"
"103204","85","TABLET","ADDED","02543583"
"103036","85","TABLET","ADDED","02541734"
"103185","85","TABLET","ADDED","02543389"
"102953","85","TABLET","ADDED","02540851"
"103186","85","TABLET","ADDED","02543397"
"97416","85","TABLET","ADDED","02483807"
"103174","75","TABLET (EXTENDED-RELEASE)","ADDED","02543257"
"101660","85","TABLET","ADDED","02527537"
"96174","85","TABLET","ADDED","02472422"
"95949","85","TABLET","ADDED","02470519"
"103159","134","SOLUTION","ADDED","02543095"
"103203","85","TABLET","ADDED","02543575"
"103149","85","TABLET","ADDED","02542986"
"102960","85","TABLET","ADDED","02540975"
"103071","134","SOLUTION","ADDED","02542110"
"28453","134","SOLUTION","ADDED","02090163"
"66036","34","LIQUID","REMOVED","02242325"
"99660","85","TABLET","ADDED","02507218"
"102954","85","TABLET","ADDED","02540878"
"103147","85","TABLET","ADDED","02542951"
"97418","85","TABLET","ADDED","02483823"
"103154","134","SOLUTION","ADDED","02543044"
"103136","134","SOLUTION","ADDED","02542846"
"103149","32","KIT","ADDED","02542986"
"97272","85","TABLET","ADDED","02482258"
"101175","85","TABLET","ADDED","02522640"
"103144","85","TABLET","ADDED","02542919"
"103175","75","TABLET (EXTENDED-RELEASE)","ADDED","02543265"
"103155","85","TABLET","ADDED","02543052"
"103139","151","TABLET (CHEWABLE)","ADDED","02542870"
"103168","85","TABLET","ADDED","02543192"
"102952","85","TABLET","ADDED","02540843"
"102664","59","SHAMPOO","ADDED","02537885"
"103126","134","SOLUTION","ADDED","02542722"
"103152","134","SOLUTION","ADDED","02543028"
"96173","85","TABLET","ADDED","02472430"
"100129","85","TABLET","ADDED","02512076"
"100127","85","TABLET","ADDED","02512041"
"103162","85","TABLET","ADDED","02543125"
"86525","34","LIQUID","REMOVED","02379384"
"103146","134","SOLUTION","ADDED","02542943"
"103206","134","SOLUTION","ADDED","02543591"
"101353","85","TABLET","ADDED","02524503"
"103142","98","SPRAY","ADDED","02542935"
"103014","85","TABLET","ADDED","02541491"
"99659","85","TABLET","ADDED","02507196"
"103182","98","SPRAY","ADDED","02543354"
"103013","85","TABLET","ADDED","02541483"
"103153","134","SOLUTION","ADDED","02543036"
"103143","76","STICK","ADDED","02542900"
"86525","134","SOLUTION","ADDED","02379384"
"103138","134","SOLUTION","ADDED","02542862"
"103142","134","SOLUTION","ADDED","02542935"
"103156","85","TABLET","ADDED","02543060"
"103011","85","TABLET","ADDED","02541467"
"103182","134","SOLUTION","ADDED","02543354"
"103176","75","TABLET (EXTENDED-RELEASE)","ADDED","02543273"
"102959","85","TABLET","ADDED","02540967"
"97417","85","TABLET","ADDED","02483815"
"103148","85","TABLET","ADDED","02542978"
"103173","75","TABLET (EXTENDED-RELEASE)","ADDED","02543249"
"103179","56","POWDER FOR SOLUTION","ADDED","02543338"
"103167","85","TABLET","ADDED","02543184"
"103184","85","TABLET","ADDED","02543370"
"96172","85","TABLET","ADDED","02472414"
"101174","85","TABLET","ADDED","02522632"
"103158","75","TABLET (EXTENDED-RELEASE)","ADDED","02543087"
"66036","134","SOLUTION","ADDED","02242325"
"97270","85","TABLET","ADDED","02482223"
"103137","151","TABLET (CHEWABLE)","ADDED","02542854"
"103140","5","CAPSULE","ADDED","02542889"
