drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"97023","active","active","02479567","PHARMASCIENCE INC","STRIDES PHARMA CANADA INC"
"97021","active","active","02479540","PHARMASCIENCE INC","STRIDES PHARMA CANADA INC"
"97022","active","active","02479559","PHARMASCIENCE INC","STRIDES PHARMA CANADA INC"
"75254","active","active","02267144","SC JOHNSON PROFESSIONAL CA INC","DEB CANADA"
"78017","active","active","02294842","SAFE FOODS CHEMICAL INNOVATIONS","PSSI CHEMICAL INNOVATIONS"
"85817","active","active","02373041","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"13163","active","active","01927698","NEURAXPHARM ARZNEIMITTEL GMBH","SANOFI-AVENTIS CANADA INC"
"90900","active","active","02424290","LUPIN PHARMA CANADA LIMITED","LUPIN LIMITED"
"90899","active","active","02424282","LUPIN PHARMA CANADA LIMITED","LUPIN LIMITED"
"85818","active","active","02373068","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"86259","active","active","02377012","AMDIPHARM LIMITED","JANSSEN INC"
"86260","active","active","02377020","AMDIPHARM LIMITED","JANSSEN INC"
"28453","active","active","02090163","PHARMASCIENCE INC","BOYD PHARMACEUTICALS INC."
"28280","active","active","02086018","PHARMASCIENCE INC","BOYD PHARMACEUTICALS INC."
"99202","active","active","02502445","BRISTOL-MYERS SQUIBB CANADA","CELGENE INC"
"84780","active","active","02362805","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84781","active","active","02362813","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84778","active","active","02362783","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84775","active","active","02362759","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84776","active","active","02362767","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84777","active","active","02362775","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84782","active","active","02362821","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"84779","active","active","02362791","MYLAN PHARMACEUTICALS ULC","UPJOHN CANADA ULC"
"102624","active","active","02537532","ARCUTIS CANADA, INC.","ARCUTIS BIOTHERAPEUTICS, INC."
"16648","dormant","dormant","02023849","STERI-MED PHARMA INC.","PHARMA STULLN INC."
"16650","dormant","dormant","02023792","STERI-MED PHARMA INC.","PHARMA STULLN INC."
"102530","approved","approved","02536544","SOLVAY USA LLC.","SOLVAY USA INC."
"102528","approved","approved","02536528","SOLVAY USA LLC.","SOLVAY USA INC."
