ntp_code,ntp_formal_name,changes
"9013325","rocuronium bromide 50 mg per 5 mL solution for injection vial","ntp_status_effective_time: ""20081024"" -> ""19951231"""
"efcd5afcccd63c3c19e53ac2ce85da31","turoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe","CHANGED"
"9013583","moroctocog alfa 250 unit per vial powder for solution for injection with diluent solution syringe","CHANGED"
"5ef74500b53b860f2edbeb8fe39f6f66","nonacog gamma 1000 unit per vial powder for solution for injection with diluent solution","CHANGED"
"79faa08dd1ce40f528dac65f37b6ca54","amylase 11200 unit and lipase 10000 unit and protease 730 unit gastro-resistant capsule","ADDED"
"f4294a5957591cadfe1ad9c143d0695d","turoctocog alfa 2000 unit per vial powder for solution for injection with diluent solution syringe","CHANGED"
"9013404","vitamin K1 10 mg per 1 mL emulsion for injection ampoule","DELETED"
"c7154ee3c768a52e4079129df9127381","moroctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","CHANGED"
"a77a57bb4a6800cf1ae1cd832dbf2941","crisaborole 2 % cutaneous ointment","ADDED"
"181f69cf5c42322c4d51e3c2f9a951b0","scopolamine butylbromide 20 mg per 1 mL solution for injection ampoule","ADDED"
"9012508","levofloxacin 240 mg per 2.4 mL inhalation solution unit dose vial","CHANGED"
"9003454","sodium carboxymethyl cellulose 5 mg per mL ophthalmic drops","DELETED"
"2836726e769f29ed1c21d2576c92fd6a","levocabastine (levocabastine hydrochloride) 0.05 mg per actuation NA","DELETED"
"9001596","mannitol 200 mg per mL solution for injection","DELETED"
"9004288","coagulation factor ix (recombinant) 250 unit per vial powder for solution for injection","ADDED"
"2f2a9e7e112174d5d1a8481cdb999009","simoctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","CHANGED"
"08cfc1c196291c3ac04aebf14180a127","magnesium hydroxide 60 mg per mL and mineral oil heavy 0.25 mL per mL oral emulsion","ADDED"
"9013614","sodium bicarbonate 6 kg per container powder for concentrate for solution for haemodialysis","CHANGED"
"9a7465ccd1cdcf9ff66d6d72bf0de126","hemin 268 mg per vial powder for solution for injection","ADDED"
"9001888","mannitol 5.4 mg per mL and sorbitol 27 mg per mL irrigation solution","DELETED"
"9006346","chlorhexidine gluconate 0.12 % NA","ntp_status_effective_time: ""20181011"" -> ""19961231"""
"9013590","pegvisomant 10 mg per vial powder for solution for injection with diluent solution syringe","CHANGED"
"0f1120d9baecfd917053fb5885306e1d","ascorbic acid 500 mg per mL solution for injection 50 mL vial","ADDED"
"36e35e2380e8c734a94935f5d14679a2","glycerin 0.9 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops","DELETED"
"ebc49799b415658361f70702e6fe947b","fibrinogen (human) 1 g per vial powder for solution for injection","ADDED"
"2c4d601988bc3b996465a324d3b732b8","sodium polystyrene sulfonate 250 mg per mL NA","DELETED"
"bf6fdbd548b10a80c028fd1da85a1779","pegvisomant 20 mg per vial powder for solution for injection with diluent solution syringe","CHANGED"
"9013582","moroctocog alfa 2000 unit powder for solution for injection with diluent solution per syringe","CHANGED"
"9006433","mifepristone 200 mg and misoprostol 200 mcg NA","ADDED"
"9001261","hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet","ntp_status_effective_time: ""20081202"" -> ""20120206"""
"9013554","fexofenadine hydrochloride 60 mg and pseudoephedrine hydrochloride 120 mg modified-release oral tablet","CHANGED"
"349008a3ced383d9d55f692bbcf6aa58","antihemophilic factor (recombinant BDD) FC fusion protein 750 unit per vial NA","ADDED"
"9013585","moroctocog alfa 500 unit per vial powder for solution for injection with diluent solution syringe","CHANGED"
"1b9643b38d7e2236e6918f2840dd4ef1","eptacog alfa (activated) 2 mg per vial powder for solution for injection with diluent solution syringe","CHANGED"
"9002946","coagulation factor ix (human) 720 unit per 5 mL powder for solution for injection","ADDED"
"aeadef5391f358bc71f2af7afeb8823a","sodium aurothiomalate 50 mg per 1 mL solution for injection ampoule","ADDED"
"9013615","sodium bicarbonate 650 g per sachet powder for concentrate for solution for haemodialysis","CHANGED"
"9013557","fluorouracil 500 mg per 10 mL solution for injection vial","CHANGED"
