drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
14509,02026805,ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) HALEON CANADA ULC,acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral,acétaminophène et méthocarbamol,"mp_fr_description: ""ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""ROBAXACET (acétaminophène 325 mg et méthocarbamol 400 mg comprimé oral) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
37001,02214415,"SPECTRO ECZEMACARE MEDICATED CREAM (butyrate de clobétasone 0,05 % crème cutanée) HALEON CANADA ULC","butyrate de clobétasone 0,05 % crème cutanée",clobétasone,"mp_fr_description: ""SPECTRO ECZEMACARE MEDICATED CREAM (butyrate de clobétasone 0,05 % crème cutanée) G̲L̲A̲X̲O̲S̲M̲I̲T̲H̲K̲L̲I̲N̲E̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ULC"" -> ""SPECTRO ECZEMACARE MEDICATED CREAM (butyrate de clobétasone 0,05 % crème cutanée) H̲A̲L̲E̲O̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"""
64686,02241091,THE MAGIC BULLET (bisacodyl 10 mg suppositoire) SCI SUPPLY INC.,bisacodyl 10 mg suppositoire,bisacodyl,"mp_fr_description: ""THE MAGIC BULLET (bisacodyl 10 mg suppositoire) D̲ ̲&̲ ̲C̲ ̲M̲O̲B̲I̲L̲I̲T̲Y̲ ̲S̲O̲L̲U̲T̲I̲O̲N̲S̲ INC."" -> ""THE MAGIC BULLET (bisacodyl 10 mg suppositoire) S̲C̲I̲ ̲S̲U̲P̲P̲L̲Y̲ INC."""
77503,02289695,CEFTRIAXONE FOR INJECTION (ceftriaxone (ceftriaxone sodique) 1 g par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD,ceftriaxone (ceftriaxone sodique) 1 g par fiole poudre pour solution injectable,ceftriaxone,ADDED
77504,02289709,CEFTRIAXONE FOR INJECTION (ceftriaxone (ceftriaxone sodique) 2 g par fiole poudre pour solution injectable) FRESENIUS KABI CANADA LTD,ceftriaxone (ceftriaxone sodique) 2 g par fiole poudre pour solution injectable,ceftriaxone,ADDED
89096,02406233,UVADEX (méthoxsalène 200 mcg par 10 mL solution injectable fiole) THERAKOS LLC,méthoxsalène 200 mcg par 10 mL solution injectable fiole,méthoxsalène,"mp_fr_description: ""UVADEX (méthoxsalène 200 mcg par 10 mL solution injectable fiole) THERAKOS I̲N̲C"" -> ""UVADEX (méthoxsalène 200 mcg par 10 mL solution injectable fiole) THERAKOS L̲L̲C"""
89357,02408813,CISATRACURIUM BESYLATE INJECTION USP MULTIDOSE (cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED,cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole,cisatracurium,"mp_fr_description: ""CISATRACURIUM O̲M̲E̲G̲A̲ MULTIDOSE (cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED"" -> ""CISATRACURIUM B̲E̲S̲Y̲L̲A̲T̲E̲ ̲I̲N̲J̲E̲C̲T̲I̲O̲N̲ ̲U̲S̲P̲ MULTIDOSE (cisatracurium (bésilate de cisatracurium) 20 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LIMITED"""
89896,02414309,"DUAL INTENSIVE ACNE TREATMENT (peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 2,5 % lotion) RODAN & FIELDS LLC","peroxyde de benzoyle 2,5 % gel cutané avec peroxyde de benzoyle 2,5 % lotion",peroxyde de benzoyle,DELETED
90410,02419475,INFLECTRA (infliximab 100 mg par fiole poudre pour solution injectable) CELLTRION INC.,infliximab 100 mg par fiole poudre pour solution injectable,infliximab,"mp_fr_description: ""INFLECTRA (infliximab 100 mg par fiole poudre pour solution injectable) CELLTRION H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲C̲O̲ ̲L̲T̲D̲"" -> ""INFLECTRA (infliximab 100 mg par fiole poudre pour solution injectable) CELLTRION I̲N̲C̲.̲"""
95111,02463202,"ACNE CLEARING TREATMENT (peroxyde de benzoyle 2,5 % lotion) RODAN & FIELDS BEAUTY, LLC","peroxyde de benzoyle 2,5 % lotion",peroxyde de benzoyle,"mp_fr_description: ""ACNE CLEARING TREATMENT (peroxyde de benzoyle 2,5 % lotion) RODAN & FIELDS LLC"" -> ""ACNE CLEARING TREATMENT (peroxyde de benzoyle 2,5 % lotion) RODAN & FIELDS B̲E̲A̲U̲T̲Y̲,̲ ̲LLC"""
95112,02463210,"DAILY ACNE WASH (peroxyde de benzoyle 5 % crème cutanée) RODAN & FIELDS BEAUTY, LLC",peroxyde de benzoyle 5 % crème cutanée,peroxyde de benzoyle,"mp_fr_description: ""DAILY ACNE WASH (peroxyde de benzoyle 5 % crème cutanée) RODAN & FIELDS LLC"" -> ""DAILY ACNE WASH (peroxyde de benzoyle 5 % crème cutanée) RODAN & FIELDS B̲E̲A̲U̲T̲Y̲,̲ ̲LLC"""
95852,02469707,"RODAN+FIELDS SPOTLESS (peroxyde de benzoyle 5 % crème cutanée avec peroxyde de benzoyle 2,5 % lotion) RODAN & FIELDS LLC","peroxyde de benzoyle 5 % crème cutanée avec peroxyde de benzoyle 2,5 % lotion",peroxyde de benzoyle,DELETED
99346,02504006,SANDOZ OSELTAMIVIR (oseltamivir (phosphate d'oseltamivir) 30 mg capsule orale) SANDOZ CANADA INCORPORATED,oseltamivir (phosphate d'oseltamivir) 30 mg capsule orale,oseltamivir,"mp_fr_description: ""O̲S̲E̲L̲T̲A̲M̲I̲V̲I̲R̲ ̲P̲H̲O̲S̲P̲H̲A̲T̲E̲ ̲C̲A̲P̲S̲U̲L̲E̲S̲ (oseltamivir (phosphate d'oseltamivir) 30 mg capsule orale) ST̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""S̲A̲N̲D̲O̲Z̲ ̲O̲S̲E̲L̲T̲A̲M̲I̲V̲I̲R̲ (oseltamivir (phosphate d'oseltamivir) 30 mg capsule orale) SA̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"""
99347,02504014,SANDOZ OSELTAMIVIR (oseltamivir (phosphate d'oseltamivir) 45 mg capsule orale) SANDOZ CANADA INCORPORATED,oseltamivir (phosphate d'oseltamivir) 45 mg capsule orale,oseltamivir,"mp_fr_description: ""O̲S̲E̲L̲T̲A̲M̲I̲V̲I̲R̲ ̲P̲H̲O̲S̲P̲H̲A̲T̲E̲ ̲C̲A̲P̲S̲U̲L̲E̲S̲ (oseltamivir (phosphate d'oseltamivir) 45 mg capsule orale) ST̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""S̲A̲N̲D̲O̲Z̲ ̲O̲S̲E̲L̲T̲A̲M̲I̲V̲I̲R̲ (oseltamivir (phosphate d'oseltamivir) 45 mg capsule orale) SA̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"""
99348,02504022,SANDOZ OSELTAMIVIR (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) SANDOZ CANADA INCORPORATED,oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale,oseltamivir,"mp_fr_description: ""O̲S̲E̲L̲T̲A̲M̲I̲V̲I̲R̲ ̲P̲H̲O̲S̲P̲H̲A̲T̲E̲ ̲C̲A̲P̲S̲U̲L̲E̲S̲ (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) ST̲R̲I̲D̲E̲S̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""S̲A̲N̲D̲O̲Z̲ ̲O̲S̲E̲L̲T̲A̲M̲I̲V̲I̲R̲ (oseltamivir (phosphate d'oseltamivir) 75 mg capsule orale) SA̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"""
101980,02530635,FULVESTRANT INJECTABLE (fulvestrant 250 mg par 5 mL solution injectable seringue) JAMP PHARMA CORPORATION,fulvestrant 250 mg par 5 mL solution injectable seringue,fulvestrant,ADDED
102144,02532409,"REDDY-EVEROLIMUS (évérolimus 2,5 mg comprimé oral) DR REDDY'S LABORATORIES LTD","évérolimus 2,5 mg comprimé oral",évérolimus,ADDED
102145,02532417,REDDY-EVEROLIMUS (évérolimus 5 mg comprimé oral) DR REDDY'S LABORATORIES LTD,évérolimus 5 mg comprimé oral,évérolimus,ADDED
102147,02532433,REDDY-EVEROLIMUS (évérolimus 10 mg comprimé oral) DR REDDY'S LABORATORIES LTD,évérolimus 10 mg comprimé oral,évérolimus,ADDED
102529,02536536,DIMENHYDRINATE INJECTION USP (dimenhydrinate 250 mg par 5 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,dimenhydrinate 250 mg par 5 mL solution injectable fiole,dimenhydrinate,ADDED
102542,02536676,"TADALAFIL (tadalafil 2,5 mg comprimé oral) SIVEM PHARMACEUTICALS ULC","tadalafil 2,5 mg comprimé oral",tadalafil,ADDED
102543,02536684,TADALAFIL (tadalafil 5 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,tadalafil 5 mg comprimé oral,tadalafil,ADDED
102544,02536692,TADALAFIL (tadalafil 10 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,tadalafil 10 mg comprimé oral,tadalafil,ADDED
102545,02536706,TADALAFIL (tadalafil 20 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,tadalafil 20 mg comprimé oral,tadalafil,ADDED
102737,02538679,APO-BRIVARACETAM (brivaracétam 10 mg comprimé oral) APOTEX INC,brivaracétam 10 mg comprimé oral,brivaracétam,ADDED
102739,02538687,APO-BRIVARACETAM (brivaracétam 25 mg comprimé oral) APOTEX INC,brivaracétam 25 mg comprimé oral,brivaracétam,ADDED
102740,02538695,APO-BRIVARACETAM (brivaracétam 50 mg comprimé oral) APOTEX INC,brivaracétam 50 mg comprimé oral,brivaracétam,ADDED
102741,02538709,APO-BRIVARACETAM (brivaracétam 75 mg comprimé oral) APOTEX INC,brivaracétam 75 mg comprimé oral,brivaracétam,ADDED
102742,02538717,APO-BRIVARACETAM (brivaracétam 100 mg comprimé oral) APOTEX INC,brivaracétam 100 mg comprimé oral,brivaracétam,ADDED
102761,02538954,"COAL-TAR SHAMPOO (goudron de houille 0,5 % shampoing) SEAFORD PHARMACEUTICALS INC","goudron de houille 0,5 % shampoing",goudron de houille,ADDED
102793,02539292,AURO-BRIVARACETAM (brivaracétam 50 mg comprimé oral) AURO PHARMA INC,brivaracétam 50 mg comprimé oral,brivaracétam,ADDED
102794,02539306,AURO-BRIVARACETAM (brivaracétam 100 mg comprimé oral) AURO PHARMA INC,brivaracétam 100 mg comprimé oral,brivaracétam,ADDED
102833,02539586,BIVALIRUDIN FOR INJECTION (bivalirudine 250 mg par fiole poudre pour solution injectable) FORMATIVE PHARMA INC.,bivalirudine 250 mg par fiole poudre pour solution injectable,bivalirudine,ADDED
102992,02541270,"SPIKEVAX XBB.1.5 (andusoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole) MODERNA BIOPHARMA CANADA CORPORATION","andusoméran 0,1 mg par mL dispersion injectable 2,5 mL fiole",andusoméran,DELETED
103021,02541572,TEVA-MIRTAZAPINE (mirtazapine 15 mg comprimé oral) TEVA CANADA LIMITED,mirtazapine 15 mg comprimé oral,mirtazapine,ADDED
103022,02541580,TEVA-MIRTAZAPINE (mirtazapine 45 mg comprimé oral) TEVA CANADA LIMITED,mirtazapine 45 mg comprimé oral,mirtazapine,ADDED
103027,02541637,QUILLIVANT ER ORAL SUSPENSION (chlorhydrate de méthylphénidate 5 mg par mL poudre pour suspension orale à libération prolongée) KYE PHARMACEUTICALS INC.,chlorhydrate de méthylphénidate 5 mg par mL poudre pour suspension orale à libération prolongée,méthylphénidate,ADDED
103158,02543087,JAMP PENTOXIFYLLINE SR (pentoxifylline 400 mg comprimé oral à libération prolongée) JAMP PHARMA CORPORATION,pentoxifylline 400 mg comprimé oral à libération prolongée,pentoxifylline,ADDED
103196,02543508,JAMP NEBIVOLOL (nébivolol (chlorhydrate de nébivolol) 5 mg comprimé oral) JAMP PHARMA CORPORATION,nébivolol (chlorhydrate de nébivolol) 5 mg comprimé oral,nébivolol,ADDED
