drug_code,mp_code,mp_formal_name,mp_fr_description,changes
441,00030848,DEPO-PROVERA (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA ULC,DEPO-PROVERA (acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole) PFIZER CANADA ULC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19601231"" -> ""20190816"""
2727,00382752,ACETAMINOPHENE 325TAB (acetaminophen 325 mg oral tablet) PRO DOC LIMITEE,ACETAMINOPHENE 325TAB (acétaminophène 325 mg comprimé oral) PRO DOC LIMITEE,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19771231"" -> ""20180620"""
2728,00386626,ACETAMINOPHENE 500TAB (acetaminophen 500 mg oral tablet) PRO DOC LIMITEE,ACETAMINOPHENE 500TAB (acétaminophène 500 mg comprimé oral) PRO DOC LIMITEE,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19771231"" -> ""20180620"""
2851,00397792,PRO-FUROSEMIDE (furosemide 40 mg oral tablet) PRO DOC LIMITEE,PRO-FUROSEMIDE (furosémide 40 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""FUROSEMIDE 40MG"" -> ""PRO-FUROSEMIDE""
mp_formal_name: ""FUROSEMIDE ̲4̲0̲M̲G̲ (furosemide 40 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲FUROSEMIDE (furosemide 40 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""FUROSEMIDE ̲4̲0̲M̲G̲ (furosémide 40 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲FUROSEMIDE (furosémide 40 mg comprimé oral) PRO DOC LIMITEE"""
3809,00496723,PRO-FUROSEMIDE (furosemide 20 mg oral tablet) PRO DOC LIMITEE,PRO-FUROSEMIDE (furosémide 20 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""FUROSEMIDE 20 TAB"" -> ""PRO-FUROSEMIDE""
mp_formal_name: ""FUROSEMIDE ̲2̲0̲ ̲T̲A̲B̲ (furosemide 20 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲FUROSEMIDE (furosemide 20 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""FUROSEMIDE ̲2̲0̲ ̲T̲A̲B̲ (furosémide 20 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲FUROSEMIDE (furosémide 20 mg comprimé oral) PRO DOC LIMITEE"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,HUMULIN N (insuline isophane humaine 100 unité par mL suspension injectable 10 mL fiole) ELI LILLY CANADA INC,DELETED
7292,00474517,ONE-ALPHA (alfacalcidol 0.25 mcg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH,"ONE-ALPHA (alfacalcidol 0,25 mcg capsule orale) CHEPLAPHARM ARZNEIMITTEL GMBH","mp_formal_name: ""ONE-ALPHA (alfacalcidol 0.25 mcg oral capsule) L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"" -> ""ONE-ALPHA (alfacalcidol 0.25 mcg oral capsule) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲""
mp_fr_description: ""ONE-ALPHA (alfacalcidol 0,25 mcg capsule orale) L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"" -> ""ONE-ALPHA (alfacalcidol 0,25 mcg capsule orale) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
7293,00474525,ONE-ALPHA (alfacalcidol 1 mcg oral capsule) CHEPLAPHARM ARZNEIMITTEL GMBH,ONE-ALPHA (alfacalcidol 1 mcg capsule orale) CHEPLAPHARM ARZNEIMITTEL GMBH,"mp_formal_name: ""ONE-ALPHA (alfacalcidol 1 mcg oral capsule) L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"" -> ""ONE-ALPHA (alfacalcidol 1 mcg oral capsule) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲""
mp_fr_description: ""ONE-ALPHA (alfacalcidol 1 mcg capsule orale) L̲E̲O̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲"" -> ""ONE-ALPHA (alfacalcidol 1 mcg capsule orale) C̲H̲E̲P̲L̲A̲P̲H̲A̲R̲M̲ ̲A̲R̲Z̲N̲E̲I̲M̲I̲T̲T̲E̲L̲ ̲G̲M̲B̲H̲"""
7442,00738824,NOVO-HYDROXYZIN (hydroxyzine hydrochloride 10 mg oral capsule) TEVA CANADA LIMITED,NOVO-HYDROXYZIN (chlorhydrate d'hydroxyzine 10 mg capsule orale) TEVA CANADA LIMITED,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19871231"" -> ""20220125"""
7443,00738832,NOVO-HYDROXYZIN (hydroxyzine hydrochloride 25 mg oral capsule) TEVA CANADA LIMITED,NOVO-HYDROXYZIN (chlorhydrate d'hydroxyzine 25 mg capsule orale) TEVA CANADA LIMITED,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19871231"" -> ""20220125"""
