ntp_code,ntp_formal_name,ntp_fr_description,changes
9012367,aminophylline 250 mg per 10 mL solution for injection vial,aminophylline 250 mg par 10 mL solution injectable fiole,"ntp_status_effective_time: ""19811231"" -> ""19841231"""
9015047,mogamulizumab 20 mg per 5 mL solution for injection vial,mogamulizumab 20 mg par 5 mL solution injectable fiole,ADDED
9001216,varenicline (varenicline tartrate) 0.5 mg oral tablet with varenicline (varenicline tartrate) 1 mg oral tablet,"varénicline (tartrate de varénicline) 0,5 mg comprimé oral avec varénicline (tartrate de varénicline) 1 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20071002"" -> ""20240503"""
9013285,eptifibatide 20 mg per 10 mL solution for injection vial,eptifibatide 20 mg par 10 mL solution injectable fiole,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20221017"" -> ""19990623"""
9014467,tozinameran 30 mcg per 0.3 mL suspension for injection 1.8 mL vial,"tozinaméran 30 mcg par 0,3 mL suspension injectable 1,8 mL fiole","ntp_status_effective_time: ""20231011"" -> ""20240503"""
9014778,famtozinameran 15 mcg per 0.3 mL and tozinameran 15 mcg per 0.3 mL suspension for injection 1.8 mL vial,"famtozinaméran 15 mcg par 0,3 mL et tozinaméran 15 mcg par 0,3 mL suspension injectable 1,8 mL fiole","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20221011"" -> ""20240503"""
9014789,tozinameran 3 mcg per 0.2 mL suspension for injection 2 mL vial,"tozinaméran 3 mcg par 0,2 mL suspension injectable 2 mL fiole","ntp_status_effective_time: ""20231107"" -> ""20240503"""
9015043,atezolizumab 1875 mg per 15 mL solution for injection vial,atézolizumab 1875 mg par 15 mL solution injectable fiole,ADDED
9014631,sotrovimab 500 mg per 8 mL solution for injection vial,sotrovimab 500 mg par 8 mL solution injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20211008"" -> ""20240429"""
9014638,tozinameran 10 mcg per 0.2 mL suspension for injection 2 mL vial,"tozinaméran 10 mcg par 0,2 mL suspension injectable 2 mL fiole","ntp_status_effective_time: ""20231011"" -> ""20240503"""
9014820,famtozinameran 5 mcg per 0.2 mL and tozinameran 5 mcg per 0.2 mL suspension for injection 2 mL vial,"famtozinaméran 5 mcg par 0,2 mL et tozinaméran 5 mcg par 0,2 mL suspension injectable 2 mL fiole","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20221219"" -> ""20240503"""
