drug_code,mp_code,mp_formal_name,mp_fr_description,changes
187,00116815,DIOVOL PLUS SUSPENSION (aluminum hydroxide 165 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension) CHURCH & DWIGHT CANADA CORP,DIOVOL PLUS SUSPENSION (hydroxyde d'aluminium 165 mg par 5 mL et hydroxyde de magnésium 200 mg par 5 mL et siméticone 25 mg par 5 mL suspension orale) CHURCH & DWIGHT CANADA CORP,DELETED
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2744,00393711,ISOCAINE HCL INJ 2% (corbadrine 0.05 mg per mL and mepivacaine hydrochloride 20 mg per mL solution for injection 1.8 mL cartridge) NOVOCOL PHARMACEUTICAL OF CANADA INC,"ISOCAINE HCL INJ 2% (corbadrine 0,05 mg par mL et chlorhydrate de mépivacaïne 20 mg par mL solution injectable 1,8 mL cartouche) NOVOCOL PHARMACEUTICAL OF CANADA INC",DELETED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
3550,00392472,SUPEUDOL 20 (oxycodone hydrochloride 20 mg suppository) SANDOZ CANADA INCORPORATED,SUPEUDOL 20 (chlorhydrate d'oxycodone 20 mg suppositoire) SANDOZ CANADA INCORPORATED,DELETED
3551,00392480,SUPEUDOL 10 (oxycodone hydrochloride 10 mg suppository) SANDOZ CANADA INCORPORATED,SUPEUDOL 10 (chlorhydrate d'oxycodone 10 mg suppositoire) SANDOZ CANADA INCORPORATED,DELETED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
