drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"63207","active","active","02239726","ECOLAB CO","CID LINES NV"
"1937","active","active","00301175","ABBVIE CORPORATION","ALLERGAN INC"
"61873","active","active","02238453","CHEPLAPHARM ARZNEIMITTEL GMBH","HOFFMANN-LA ROCHE LIMITED"
"61874","active","active","02238454","CHEPLAPHARM ARZNEIMITTEL GMBH","HOFFMANN-LA ROCHE LIMITED"
"13476","active","active","01981501","ABBVIE CORPORATION","ALLERGAN INC"
"67653","active","active","02243721","ABBVIE CORPORATION","ALLERGAN INC"
"13626","active","active","02013231","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"3192","active","active","00406775","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"89830","active","active","02413655","ALCHEMEE, LLC","THE PROACTIV COMPANY, LLC"
"79041","active","active","02305046","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"81041","active","active","02324997","ABBVIE CORPORATION","ALLERGAN INC"
"99291","active","active","02503433","VIVUS LLC.","VIVUS INC."
"99292","active","active","02503441","VIVUS LLC.","VIVUS INC."
"87112","active","active","02385503","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"87111","active","active","02385481","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"89587","active","active","02411245","ALCHEMEE, LLC","THE PROACTIV COMPANY, LLC"
"90215","active","active","02417456","ABBVIE CORPORATION","ALLERGAN INC"
"89440","active","active","02409720","COVIS PHARMA GMBH","ASTRAZENECA CANADA INC"
"87639","active","active","02391015","ALCHEMEE, LLC","THE PROACTIV COMPANY, LLC"
"92396","active","active","02439530","COVIS PHARMA GMBH","ASTRAZENECA CANADA INC"
"98171","approved","active","02491702","SEARCHLIGHT PHARMA INC","ERFA CANADA 2012 INC"
"9513","active","active","00789437","VIVUS LLC.","VIVUS INC."
"9514","active","active","00789445","VIVUS LLC.","VIVUS INC."
"99490","active","active","02505525","PURODORA LAB INC.","SOS ODEURS"
"9512","active","active","00789429","VIVUS LLC.","VIVUS INC."
"92869","active","active","02443910","ABBVIE CORPORATION","ALLERGAN INC"
"99009","active","active","02500418","REXALL SOLUTIONS CORP","REXALL LABORATORIES AND CHEMICALS CORP."
"99010","active","active","02500426","REXALL SOLUTIONS CORP","REXALL LABORATORIES AND CHEMICALS CORP."
"101585","active","active","02526794","ABBVIE CORPORATION","ALLERGAN INC"
"101586","active","active","02526808","ABBVIE CORPORATION","ALLERGAN INC"
"101587","active","active","02526816","ABBVIE CORPORATION","ALLERGAN INC"
"101588","active","active","02526824","ABBVIE CORPORATION","ALLERGAN INC"
"92188","inactive","inactive","02437554","IMAGE INTERNATIONAL MANUFACTURING, LLC","IMAGE INTERNATIONAL MANUFACTURING LLC"
"92189","inactive","inactive","02437562","IMAGE INTERNATIONAL MANUFACTURING, LLC","IMAGE INTERNATIONAL MANUFACTURING LLC"
"92192","inactive","inactive","02437597","IMAGE INTERNATIONAL MANUFACTURING, LLC","IMAGE INTERNATIONAL MANUFACTURING LLC"
"92193","inactive","inactive","02437600","IMAGE INTERNATIONAL MANUFACTURING, LLC","IMAGE INTERNATIONAL MANUFACTURING LLC"
"94363","inactive","inactive","02456648","IMAGE INTERNATIONAL MANUFACTURING, LLC","IMAGE INTERNATIONAL MANUFACTURING LLC"
"94364","inactive","inactive","02456656","IMAGE INTERNATIONAL MANUFACTURING, LLC","IMAGE INTERNATIONAL MANUFACTURING LLC"
"98317","approved","inactive","02493187","SIFI S.P.A.","KNIGHT THERAPEUTICS INC."
"98318","approved","inactive","02493195","SIFI S.P.A.","KNIGHT THERAPEUTICS INC."
