drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"96542","85","TABLET","ADDED","02475103"
"103674","85","TABLET","ADDED","02547813"
"103653","85","TABLET","ADDED","02547597"
"103701","5","CAPSULE","ADDED","02548119"
"103690","9","CREAM","ADDED","02547996"
"103703","5","CAPSULE","ADDED","02548135"
"103650","134","SOLUTION","ADDED","02547562"
"103684","85","TABLET","ADDED","02547929"
"103648","85","TABLET","ADDED","02547546"
"103656","134","SOLUTION","ADDED","02547627"
"103456","174","OIL","ADDED","02545829"
"103716","85","TABLET","ADDED","02548275"
"103664","85","TABLET","ADDED","02547716"
"103670","85","TABLET","ADDED","02547775"
"78127","34","LIQUID","REMOVED","02295911"
"103668","105","WIPE","ADDED","02547759"
"103640","85","TABLET","ADDED","02547449"
"103707","85","TABLET","ADDED","02548186"
"103698","134","SOLUTION","ADDED","02548089"
"96541","85","TABLET","ADDED","02475081"
"103172","76","STICK","ADDED","02543230"
"103700","5","CAPSULE","ADDED","02548100"
"13833","134","SOLUTION","ADDED","01905740"
"103681","85","TABLET","ADDED","02547899"
"103683","85","TABLET","ADDED","02547910"
"103665","134","SOLUTION","ADDED","02547724"
"103699","109","TABLET (DELAYED-RELEASE)","ADDED","02548097"
"103723","85","TABLET","ADDED","02548356"
"103660","56","POWDER FOR SOLUTION","ADDED","02547678"
"103675","85","TABLET","ADDED","02547821"
"103669","85","TABLET","ADDED","02547767"
"103721","5","CAPSULE","ADDED","02548321"
"103200","9","CREAM","ADDED","02543540"
"96545","85","TABLET","ADDED","02475146"
"103178","76","STICK","ADDED","02543303"
"103662","56","POWDER FOR SOLUTION","ADDED","02547694"
"103696","5","CAPSULE","ADDED","02548062"
"103694","5","CAPSULE","ADDED","02548046"
"103673","85","TABLET","ADDED","02547805"
"103689","98","SPRAY","ADDED","02547953"
"103711","85","TABLET","ADDED","02548224"
"103695","5","CAPSULE","ADDED","02548054"
"103722","56","POWDER FOR SOLUTION","ADDED","02548348"
"103678","5","CAPSULE","ADDED","02547864"
"103704","5","CAPSULE","ADDED","02548143"
"103661","56","POWDER FOR SOLUTION","ADDED","02547686"
"103714","134","SOLUTION","ADDED","02548259"
"103591","56","POWDER FOR SOLUTION","ADDED","02547287"
"103663","85","TABLET","ADDED","02547708"
"103697","9","CREAM","ADDED","02548070"
"103702","5","CAPSULE","ADDED","02548127"
"103602","134","SOLUTION","ADDED","02547406"
"103710","85","TABLET","ADDED","02548216"
"78127","134","SOLUTION","ADDED","02295911"
"103692","5","CAPSULE","ADDED","02548011"
"103666","134","SOLUTION","ADDED","02547732"
"103693","5","CAPSULE","ADDED","02548038"
"103645","36","LOTION","ADDED","02547503"
"103639","85","TABLET","ADDED","02547430"
"103601","134","SOLUTION","ADDED","02547392"
"103560","105","WIPE","ADDED","02546930"
"103654","85","TABLET","ADDED","02547600"
"103706","85","TABLET","ADDED","02548178"
"103652","85","TABLET","ADDED","02547589"
"103705","5","CAPSULE","ADDED","02548151"
"13833","34","LIQUID","REMOVED","01905740"
"103655","85","TABLET","ADDED","02547619"
"103160","76","STICK","ADDED","02543109"
"103709","85","TABLET","ADDED","02548208"
"103164","9","CREAM","ADDED","02543141"
"103712","85","TABLET","ADDED","02548232"
"103671","134","SOLUTION","ADDED","02547783"
"103131","98","SPRAY","ADDED","02542773"
"103682","85","TABLET","ADDED","02547902"
"103644","85","TABLET","ADDED","02547481"
"103641","75","TABLET (EXTENDED-RELEASE)","ADDED","02547457"
"103671","98","SPRAY","ADDED","02547783"
"103592","85","TABLET","ADDED","02547295"
"103708","134","SOLUTION","ADDED","02548194"
"103642","85","TABLET","ADDED","02547465"
"103643","143","SUSPENSION (EXTENDED-RELEASE)","ADDED","02547473"
"96544","85","TABLET","ADDED","02475138"
"103717","9","CREAM","ADDED","02548283"
"96540","85","TABLET","ADDED","02475073"
"96543","85","TABLET","ADDED","02475111"
