drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"68715","active","active","02244726","AA PHARMA INC","APOTEX INC"
"68716","active","active","02244727","AA PHARMA INC","APOTEX INC"
"75305","active","active","02267640","AA PHARMA INC","APOTEX INC"
"96480","active","active","02474573","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"2133","active","active","00026123","INOVA PHARMACEUTICALS (SINGAPORE) PTE. LTD.","PURDUE PHARMA"
"67435","active","active","02243517","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"82413","active","active","02338475","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"74230","active","active","02257084","ENDO OPERATIONS LTD.","ENDO PHARMACEUTICALS INC."
"94840","active","active","02460890","ABBVIE CORPORATION","ALLERGAN INC"
"94841","active","active","02460904","ABBVIE CORPORATION","ALLERGAN INC"
"76294","active","active","02277298","AA PHARMA INC","APOTEX INC"
"66820","active","active","02242980","ENDO OPERATIONS LTD.","PALADIN PHARMA INC."
"99462","active","active","02505266","AGRISAN SPECIALTY CHEMICAL & PHARMACEUTICAL A DIVISION OF AGRISAN INC","CAN-VET ANIMAL HEALTH SUPPLIES LTD."
"97728","active","active","02487144","REGENERON CANADA COMPANY","SANOFI-AVENTIS CANADA INC"
"13296","active","active","01931024","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"90985","active","active","02425203","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"85423","active","active","02369303","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"101282","active","active","02523760","CELLTRION INC.","CELLTRION HEALTHCARE CO LTD"
"101284","active","active","02523779","CELLTRION INC.","CELLTRION HEALTHCARE CO LTD"
"97165","active","active","02481103","1000631270 ONTARIO INC. DBA CHEMSTATION TORONTO","2587199 ONTARIO INC. DBA CHEMSTATION TORONTO"
"97166","active","active","02481111","1000631270 ONTARIO INC. DBA CHEMSTATION TORONTO","2587199 ONTARIO INC. DBA CHEMSTATION TORONTO"
"78149","active","active","02296152","SUMITOMO PHARMA CANADA, INC.","SUNOVION PHARMACEUTICALS CANADA INC"
"98949","active","active","02499770","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"77675","active","active","02291371","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"86313","active","active","02377411","BAXTER CORPORATION","HAEMONETICS CORPORATION"
"98950","active","active","02499789","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"96119","active","active","02471957","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"98378","active","active","02493780","MINT PHARMACEUTICALS INC","STRIDES PHARMA CANADA INC"
"98379","active","active","02493799","MINT PHARMACEUTICALS INC","STRIDES PHARMA CANADA INC"
"41684","active","active","00653330","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"90928","active","active","02424606","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"36767","active","active","02208903","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"93985","active","active","02453320","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"100854","active","active","02519267","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"102396","active","active","02535084","CELLTRION INC.","CELLTRION HEALTHCARE CO LTD"
"102395","active","active","02535076","CELLTRION INC.","CELLTRION HEALTHCARE CO LTD"
"73742","active","active","02252554","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"19194","inactive","inactive","02161133","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20096","inactive","inactive","02059479","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20214","inactive","inactive","02059436","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20223","inactive","inactive","02059428","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20225","inactive","inactive","02059363","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20226","inactive","inactive","02059371","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"47492","approved","inactive","02229569","APOTEX INC","NU-PHARM INC"
"61429","inactive","inactive","02238045","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"93173","inactive","inactive","02446391","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20341","dormant","dormant","02059401","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20068","dormant","dormant","02059487","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"20091","dormant","dormant","02059460","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"51889","dormant","dormant","02232453","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"51894","dormant","dormant","02232463","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"66940","dormant","dormant","02243074","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"91751","dormant","dormant","02433109","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"91880","dormant","dormant","02434474","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"94537","dormant","dormant","02458276","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"67977","approved","approved","02244034","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"70439","approved","approved","02246278","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"70440","approved","approved","02246279","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"91764","approved","approved","02433249","RB HEALTH (CANADA) INC.","RECKITT BENCKISER (CANADA) INC"
"91765","approved","approved","02433257","RB HEALTH (CANADA) INC.","RECKITT BENCKISER (CANADA) INC"
"97164","approved","approved","02481081","1000631270 ONTARIO INC. DBA CHEMSTATION TORONTO","2587199 ONTARIO INC. DBA CHEMSTATION TORONTO"
"78074","approved","approved","02295431","SUMITOMO PHARMA CANADA, INC.","SUNOVION PHARMACEUTICALS CANADA INC"
"81183","approved","approved","02326469","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"85126","approved","approved","02366428","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
"101559","approved","approved","02526506","CP INDUSTRIES LTD","C.P. INDUSTRIES LTD"
