drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"103768","98","SPRAY","ADDED","02548844"
"102341","151","TABLET (CHEWABLE)","ADDED","02534495"
"103731","105","WIPE","ADDED","02548429"
"103575","5","CAPSULE","ADDED","02547104"
"102628","5","CAPSULE","ADDED","02537575"
"103756","85","TABLET","ADDED","02548712"
"103535","5","CAPSULE","ADDED","02546671"
"103791","85","TABLET","ADDED","02549034"
"91765","34","LIQUID","REMOVED","02433257"
"102404","5","CAPSULE","ADDED","02535165"
"96773","5","CAPSULE","ADDED","02476983"
"103799","85","TABLET","ADDED","02549115"
"103773","151","TABLET (CHEWABLE)","ADDED","02548917"
"103747","85","TABLET","ADDED","02548615"
"102441","151","TABLET (CHEWABLE)","ADDED","02535572"
"102440","151","TABLET (CHEWABLE)","ADDED","02535564"
"103573","5","CAPSULE","ADDED","02547082"
"102339","151","TABLET (CHEWABLE)","ADDED","02534479"
"103755","85","TABLET","ADDED","02548704"
"103743","85","TABLET","ADDED","02548577"
"103736","134","SOLUTION","ADDED","02548496"
"102335","151","TABLET (CHEWABLE)","ADDED","02534444"
"103776","56","POWDER FOR SOLUTION","ADDED","02548933"
"103533","5","CAPSULE","ADDED","02546655"
"102235","151","TABLET (CHEWABLE)","ADDED","02533359"
"91765","134","SOLUTION","ADDED","02433257"
"103499","5","CAPSULE","ADDED","02546280"
"102237","151","TABLET (CHEWABLE)","ADDED","02533375"
"102234","151","TABLET (CHEWABLE)","ADDED","02533340"
"103761","5","CAPSULE","ADDED","02548763"
"103763","5","CAPSULE","ADDED","02548798"
"103753","2","AEROSOL","ADDED","02548682"
"103500","5","CAPSULE","ADDED","02546299"
"103495","5","CAPSULE","ADDED","02546248"
"103718","98","SPRAY","ADDED","02548305"
"102442","151","TABLET (CHEWABLE)","ADDED","02535580"
"103461","5","CAPSULE","ADDED","02545888"
"92932","98","SPRAY","ADDED","02444356"
"102633","5","CAPSULE","ADDED","02537621"
"103758","85","TABLET","ADDED","02548739"
"102236","151","TABLET (CHEWABLE)","ADDED","02533367"
"102439","151","TABLET (CHEWABLE)","ADDED","02535556"
"103465","5","CAPSULE","ADDED","02545934"
"102402","5","CAPSULE","ADDED","02535149"
"103752","85","TABLET","ADDED","02548674"
"103462","5","CAPSULE","ADDED","02545896"
"103745","85","TABLET","ADDED","02548593"
"103768","134","SOLUTION","ADDED","02548844"
"103803","79","SUSPENSION","ADDED","02549166"
"103532","5","CAPSULE","ADDED","02546647"
"103538","5","CAPSULE","ADDED","02546728"
"102630","5","CAPSULE","ADDED","02537591"
"103774","151","TABLET (CHEWABLE)","ADDED","02548925"
"102627","5","CAPSULE","ADDED","02537567"
"103754","2","AEROSOL","ADDED","02548690"
"103534","5","CAPSULE","ADDED","02546663"
"103764","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02548801"
"95763","5","CAPSULE","ADDED","02468980"
"103771","85","TABLET","ADDED","02548887"
"103464","5","CAPSULE","ADDED","02545926"
"103770","85","TABLET","ADDED","02548879"
"95762","5","CAPSULE","ADDED","02468972"
"103746","85","TABLET","ADDED","02548607"
"103762","5","CAPSULE","ADDED","02548771"
"103815","82","SYRUP","ADDED","02549360"
"102629","5","CAPSULE","ADDED","02537583"
"103738","151","TABLET (CHEWABLE)","ADDED","02548526"
"103789","85","TABLET","ADDED","02549018"
"103574","5","CAPSULE","ADDED","02547090"
"103793","85","TABLET","ADDED","02549050"
"103466","5","CAPSULE","ADDED","02545942"
"103760","85","TABLET","ADDED","02548755"
"102403","5","CAPSULE","ADDED","02535157"
"91764","34","LIQUID","REMOVED","02433249"
"103775","134","SOLUTION","ADDED","02548909"
"103765","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02548828"
"102337","151","TABLET (CHEWABLE)","ADDED","02534452"
"103733","59","SHAMPOO","ADDED","02548453"
"103802","5","CAPSULE","ADDED","02549158"
"103460","5","CAPSULE","ADDED","02545861"
"103757","85","TABLET","ADDED","02548720"
"103463","5","CAPSULE","ADDED","02545918"
"95765","5","CAPSULE","ADDED","02469006"
"103767","98","SPRAY","ADDED","02548852"
"103572","5","CAPSULE","ADDED","02547074"
"103496","5","CAPSULE","ADDED","02546256"
"103741","85","TABLET","ADDED","02548550"
"102401","5","CAPSULE","ADDED","02535130"
"103749","105","WIPE","ADDED","02548631"
"103677","134","SOLUTION","ADDED","02547856"
"103571","5","CAPSULE","ADDED","02547066"
"103807","85","TABLET","ADDED","02549204"
"103728","12","DROPS","ADDED","02548402"
"102340","151","TABLET (CHEWABLE)","ADDED","02534487"
"103744","85","TABLET","ADDED","02548585"
"103808","82","SYRUP","ADDED","02549212"
"103792","85","TABLET","ADDED","02549042"
"103740","114","GEL","ADDED","02548542"
"102400","5","CAPSULE","ADDED","02535122"
"103759","85","TABLET","ADDED","02548747"
"103734","85","TABLET","ADDED","02548461"
"102239","151","TABLET (CHEWABLE)","ADDED","02533391"
"103242","36","LOTION","ADDED","02544008"
"102338","151","TABLET (CHEWABLE)","ADDED","02534460"
"103772","85","TABLET","ADDED","02548895"
"103790","85","TABLET","ADDED","02549026"
"102405","5","CAPSULE","ADDED","02535173"
"103569","5","CAPSULE","ADDED","02547031"
"103497","5","CAPSULE","ADDED","02546264"
"102443","151","TABLET (CHEWABLE)","ADDED","02535599"
"102631","5","CAPSULE","ADDED","02537605"
"103750","2","AEROSOL","ADDED","02548658"
"103806","134","SOLUTION","ADDED","02549190"
"103766","105","WIPE","ADDED","02548836"
"103795","85","TABLET","ADDED","02549077"
"103794","85","TABLET","ADDED","02549069"
"103537","5","CAPSULE","ADDED","02546701"
"98420","5","CAPSULE","ADDED","02494167"
"103748","85","TABLET","ADDED","02548623"
"103742","85","TABLET","ADDED","02548569"
"102406","5","CAPSULE","ADDED","02535181"
"103498","5","CAPSULE","ADDED","02546272"
"92932","134","SOLUTION","REMOVED","02444356"
"103735","134","SOLUTION","ADDED","02548488"
"103536","5","CAPSULE","ADDED","02546698"
"102632","5","CAPSULE","ADDED","02537613"
"103570","5","CAPSULE","ADDED","02547058"
"95764","5","CAPSULE","ADDED","02468999"
"102444","151","TABLET (CHEWABLE)","ADDED","02535602"
"103798","85","TABLET","ADDED","02549107"
"103501","5","CAPSULE","ADDED","02546302"
"103737","151","TABLET (CHEWABLE)","ADDED","02548518"
"91764","134","SOLUTION","ADDED","02433249"
"102238","151","TABLET (CHEWABLE)","ADDED","02533383"
"95766","5","CAPSULE","ADDED","02469014"
