drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12492","309","Changed","inactive","IRON (FERROUS SUCCINATE)","2.5","MG","00879851"
"102631","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","50","MG","02537605"
"102337","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","20","MG","02534452"
"102339","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","40","MG","02534479"
"103735","9060","ADDED","approved","HEPARIN SODIUM","5000","UNIT","02548488"
"103738","11784","ADDED","approved","MONTELUKAST (MONTELUKAST SODIUM)","5","MG","02548526"
"103808","10224","ADDED","approved","DOXYLAMINE SUCCINATE","6.25","MG","02549212"
"103734","7490","ADDED","approved","LEVONORGESTREL","1.5","MG","02548461"
"103573","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","50","MG","02547082"
"103752","1395","ADDED","approved","FAMOTIDINE","20","MG","02548674"
"102237","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","40","MG","02533375"
"103754","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.096","%","02548690"
"103461","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","20","MG","02545888"
"103765","11899","ADDED","approved","RIZATRIPTAN (RIZATRIPTAN BENZOATE)","10","MG","02548828"
"103574","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","60","MG","02547090"
"102630","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","40","MG","02537591"
"103799","1395","ADDED","approved","FAMOTIDINE","40","MG","02549115"
"103498","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","40","MG","02546272"
"103731","8706","ADDED","approved","BENZYL ALCOHOL","4.4","%","02548429"
"103772","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN DIHYDRATE)","600","MG","02548895"
"103571","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","30","MG","02547066"
"103754","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.036","%","02548690"
"103496","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","20","MG","02546256"
"103460","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","10","MG","02545861"
"102238","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","50","MG","02533383"
"95765","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","50","MG","02469006"
"102443","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","50","MG","02535599"
"102405","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","60","MG","02535173"
"103536","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","50","MG","02546698"
"103736","8706","ADDED","approved","BENZYL ALCOHOL","4.42","%","02548496"
"102239","20437","ADDED","active","LISDEXAMFETAMINE DIMESYLATE","60","MG","02533391"
"103569","20437","ADDED","approved","LISDEXAMFETAMINE DIMESYLATE","10","MG","02547031"
"103793","11161","ADDED","approved","QUINAPRIL (QUINAPRIL HYDROCHLORIDE)","10","MG","02549050"
"103718","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.003","%","02548305"
"103767","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","5","%","02548852"
"103718","7145","ADDED","approved","CETRIMONIUM BROMIDE","0.07","%","02548305"
"103768","10021","ADDED","approved","CITRIC ACID","0.3","%","02548844"
"103794","11161","ADDED","approved","QUINAPRIL (QUINAPRIL HYDROCHLORIDE)","20","MG","02549069"
"103795","11161","ADDED","approved","QUINAPRIL (QUINAPRIL HYDROCHLORIDE)","40","MG","02549077"
