ntp_code,ntp_formal_name,ntp_fr_description,changes
9000366,nitroglycerin 10 mg per 10 mL solution for injection vial,nitroglycérine 10 mg par 10 mL solution injectable fiole,"ntp_status_effective_time: ""20170804"" -> ""20220620"""
9000695,normethadone hydrochloride 10 mg per mL and p-hydroxyephedrine hydrochloride 20 mg per mL oral drops,chlorhydrate de norméthadone 10 mg par mL et chlorhydrate de p-hydroxyéphédrine 20 mg par mL gouttes orales,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19970123"" -> ""20220728"""
9000880,diazepam 20 mg per 4 mL rectal gel tube,diazépam 20 mg par 4 mL gel rectal tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000881,diazepam 2.5 mg per 0.5 mL rectal gel tube,"diazépam 2,5 mg par 0,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000883,diazepam 7.5 mg per 1.5 mL rectal gel tube,"diazépam 7,5 mg par 1,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9001451,lorazepam 2 mg per 1 mL solution for injection vial,lorazépam 2 mg par 1 mL solution injectable fiole,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20151112"" -> ""20220725"""
9001654,betamethasone (betamethasone valerate) 0.1 % and gentamicin (gentamicin sulfate) 0.1 % cutaneous cream,"bétaméthasone (valérate de bétaméthasone) 0,1 % et gentamicine (sulfate de gentamicine) 0,1 % crème cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19701231"" -> ""20220728"""
9001734,coal tar 10 % cutaneous gel,goudron de houille 10 % gel cutané,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19751231"" -> ""20220708"""
9001758,hyoscine butylbromide 10 mg oral tablet,butylbromure d'hyoscine 10 mg comprimé oral,"ntp_formal_name: ""s̲c̲o̲p̲o̲l̲a̲m̲ine butylbromide 10 mg oral tablet"" -> ""h̲y̲o̲s̲c̲ine butylbromide 10 mg oral tablet""
ntp_fr_description: ""butylbromure de̲ ̲s̲c̲o̲p̲o̲l̲a̲m̲ine 10 mg comprimé oral"" -> ""butylbromure d'̲h̲y̲o̲s̲c̲ine 10 mg comprimé oral"""
9001777,camphor 20 mg and eucalyptol 185 mg and guaiacol 90 mg and guaiacol carbonate 100 mg suppository,camphre 20 mg et eucalyptol 185 mg et guaïacol 90 mg et carbonate de guaïacol 100 mg suppositoire,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20210623"" -> ""19771231"""
9002059,acetaminophen 325 mg and pseudoephedrine hydrochloride 30 mg oral tablet,acétaminophène 325 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20000419"" -> ""20220719"""
9002063,camphor 40 mg and eucalyptol 370 mg and guaiacol 180 mg and guaiacol carbonate 200 mg suppository,camphre 40 mg et eucalyptol 370 mg et guaïacol 180 mg et carbonate de guaïacol 200 mg suppositoire,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20210623"" -> ""19861231"""
9002299,docusate sodium 200 mg oral capsule,docusate sodique 200 mg capsule orale,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19901231"" -> ""20220729"""
9002488,podophyllotoxin 0.5 % cutaneous solution,"podophyllotoxine 0,5 % solution pour application cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19921231"" -> ""20210825"""
