tm_code,tm_formal_name,tm_fr_description,changes
17f0ef79fc2478dfa5457ccf96d8ae74,mogamulizumab,mogamulizumab,ADDED
8002154,potassium phosphate dibasic and potassium phosphate monobasic,phosphate de potassium dibasique et phosphate de potassium monobasique,ADDED
8001162,abacavir,abacavir,"tm_status_effective_time: ""19990609"" -> ""19990615"""
8001266,etanercept,étanercept,"tm_status_effective_time: ""20010314"" -> ""20051221"""
8002282,fibrinogen human and thrombin human,fibrinogène humaine et thrombine humaine,ADDED
8002161,sodium bicarbonate,bicarbonate de sodium,ADDED
8001844,magnesium chloride,chlorure de magnésium,ADDED
8001615,chloroxylenol,chloroxylénol,ADDED
8002278,coagulation factor ii (human) and coagulation factor IX human and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s,facteur II de coagulation humain et facteur IX de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s,ADDED
8001579,benzethonium,benzéthonium,ADDED
8001604,cabazitaxel,cabazitaxel,"tm_status_effective_time: ""20110823"" -> ""20191218"""
8002452,cytarabine and daunorubicin,cytarabine et daunorubicine,ADDED
8001757,doxorubicin,doxorubicine,ADDED
8002418,cilgavimab and tixagevimab,cilgavimab et tixagévimab,"tm_status: ""INACTIVE"" -> ""ACTIVE""
tm_status_effective_time: ""20240110"" -> ""20220419"""
8001004,benzoyl peroxide and salicylic acid,peroxyde de benzoyle et acide salicylique,ADDED
f8111adb213493caa1570621b6c08f28,rimegepant,rimégépant,ADDED
8002088,acetic acid and sodium acetate,acide acétique et acétate de sodium,ADDED
8001976,triclosan,triclosan,ADDED
8002047,paclitaxel,paclitaxel,ADDED
8001870,potassium chloride,chlorure de potassium,ADDED
8000262,hydrochlorothiazide and quinapril,hydrochlorothiazide et quinapril,"tm_status_effective_time: ""19981001"" -> ""20130813"""
8000796,benzalkonium,benzalkonium,ADDED
8002160,sodium acetate,acétate de sodium,ADDED
8001878,sodium iodide,iodure de sodium,ADDED
87b9c06510c590cfb9324efd4dfe1bf3,etrasimod,étrasimod,ADDED
8002215,amphotericin B,amphotéricine B,ADDED
8001476,follitropin beta,follitropine bêta,ADDED
61c0012060dd818e1de7c5cd0fb4c7d3,capivasertib,capivasertib,ADDED
8000912,alcohol anhydrous and chlorhexidine,alcool anhydre et chlorhexidine,ADDED
