drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"99537","134","SOLUTION","ADDED","02506017"
"99638","134","SOLUTION","ADDED","02506963"
"99575","85","TABLET","ADDED","02506378"
"99625","85","TABLET","ADDED","02506904"
"99554","59","SHAMPOO","ADDED","02506203"
"99538","105","WIPE","ADDED","02506025"
"99582","134","SOLUTION","ADDED","02506459"
"99556","134","SOLUTION","ADDED","02506238"
"99663","85","TABLET","ADDED","02507242"
"99560","36","LOTION","ADDED","02506262"
"99612","114","GEL","ADDED","02506777"
"99667","56","POWDER FOR SOLUTION","ADDED","02507277"
"99662","85","TABLET","ADDED","02507234"
"99593","134","SOLUTION","ADDED","02506572"
"99539","134","SOLUTION","ADDED","02506033"
"99450","85","TABLET","ADDED","02505150"
"99651","105","WIPE","ADDED","02507102"
"99518","85","TABLET","ADDED","02505800"
"99682","105","WIPE","ADDED","02507420"
"98087","56","POWDER FOR SOLUTION","ADDED","02490838"
"99509","105","WIPE","ADDED","02505711"
"99650","134","SOLUTION","ADDED","02507099"
"99611","85","TABLET","ADDED","02506750"
"99636","134","SOLUTION","ADDED","02506947"
"99624","85","TABLET","ADDED","02506890"
"99621","5","CAPSULE","ADDED","02506866"
"69699","134","SOLUTION","ADDED","02245600"
"99581","134","SOLUTION","ADDED","02506440"
"87214","85","TABLET","ADDED","02386577"
"98459","56","POWDER FOR SOLUTION","ADDED","02494590"
"99230","98","SPRAY","ADDED","02502755"
"99619","5","CAPSULE","ADDED","02506831"
"98052","56","POWDER FOR SOLUTION","ADDED","02490463"
"99592","134","SOLUTION","ADDED","02506564"
"99555","32","KIT","ADDED","02506211"
"99540","114","GEL","ADDED","02506041"
"99603","85","TABLET","ADDED","02506661"
"99585","134","SOLUTION","ADDED","02506483"
"99606","85","TABLET","ADDED","02506718"
"99583","134","SOLUTION","ADDED","02506467"
"99512","134","SOLUTION","ADDED","02505851"
"99653","85","TABLET","ADDED","02507129"
"99605","85","TABLET","ADDED","02506696"
"99649","134","SOLUTION","ADDED","02507080"
"99230","134","SOLUTION","ADDED","02502755"
"99626","85","TABLET","ADDED","02506912"
"99665","85","TABLET","ADDED","02507269"
"99664","85","TABLET","ADDED","02507250"
"99642","85","TABLET","ADDED","02507005"
"99545","85","TABLET","ADDED","02506106"
"94985","56","POWDER FOR SOLUTION","ADDED","02462117"
"99594","85","TABLET","ADDED","02506580"
"99647","134","SOLUTION","ADDED","02507064"
"99618","5","CAPSULE","ADDED","02506823"
"99607","85","TABLET","ADDED","02506726"
"99517","85","TABLET","ADDED","02505797"
"63063","134","SOLUTION","ADDED","02239593"
"87212","85","TABLET","ADDED","02386550"
"99648","98","SPRAY","ADDED","02507072"
"99490","134","SOLUTION","ADDED","02505525"
"99396","134","SOLUTION","ADDED","02504545"
"99567","134","SOLUTION","ADDED","02506319"
"99547","19","EMULSION","ADDED","02506122"
"99568","85","TABLET","ADDED","02506327"
"99669","105","WIPE","ADDED","02507293"
"84446","34","LIQUID","REMOVED","02359448"
"99573","105","WIPE","ADDED","02506386"
"99451","85","TABLET","ADDED","02505169"
"99596","85","TABLET","ADDED","02506602"
"99609","85","TABLET","ADDED","02506734"
"78941","134","SOLUTION","ADDED","02304104"
"99627","134","SOLUTION","ADDED","02506920"
"99648","134","SOLUTION","ADDED","02507072"
"99652","85","TABLET","ADDED","02507110"
"99589","134","SOLUTION","ADDED","02506521"
"99519","85","TABLET","ADDED","02505819"
"99588","134","SOLUTION","ADDED","02506513"
"99598","85","TABLET","ADDED","02506629"
"98757","134","SOLUTION","ADDED","02497778"
"99543","85","TABLET","ADDED","02506084"
"98744","9","CREAM","ADDED","02497646"
"99590","98","SPRAY","ADDED","02506548"
"99587","134","SOLUTION","ADDED","02506505"
"63063","34","LIQUID","REMOVED","02239593"
"99368","134","SOLUTION","ADDED","02504243"
"87213","85","TABLET","ADDED","02386569"
"99604","85","TABLET","ADDED","02506688"
"99584","134","SOLUTION","ADDED","02506475"
"99555","56","POWDER FOR SOLUTION","ADDED","02506211"
"99617","5","CAPSULE","ADDED","02506815"
"99599","85","TABLET","ADDED","02506637"
"99590","134","SOLUTION","ADDED","02506548"
"99558","85","TABLET","ADDED","02506246"
"98758","134","SOLUTION","ADDED","02497786"
"99586","134","SOLUTION","ADDED","02506491"
"99613","85","TABLET","ADDED","02506785"
"99620","5","CAPSULE","ADDED","02506858"
"99368","98","SPRAY","ADDED","02504243"
"99369","134","SOLUTION","ADDED","02504251"
"84446","134","SOLUTION","ADDED","02359448"
"78941","34","LIQUID","REMOVED","02304104"
"99615","98","SPRAY","ADDED","02506793"
"99616","5","CAPSULE","ADDED","02506807"
"99559","85","TABLET","ADDED","02506254"
"99622","5","CAPSULE","ADDED","02506874"
"99623","79","SUSPENSION","ADDED","02506882"
"99564","134","SOLUTION","ADDED","02506300"
"99597","85","TABLET","ADDED","02506610"
"99544","85","TABLET","ADDED","02506092"
"99542","85","TABLET","ADDED","02506076"
"99637","134","SOLUTION","ADDED","02506955"
"99370","98","SPRAY","ADDED","02504278"
"69699","34","LIQUID","REMOVED","02245600"
"99595","134","SOLUTION","ADDED","02506599"
