ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000030","conjugated estrogens 0.625 mg oral tablet","oestrogènes conjugués 0,625 mg comprimé oral","ntp_status_effective_time: ""20180504"" -> ""20200923"""
"9000105","benztropine mesylate 2 mg oral tablet","mésylate de benztropine 2 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19781231"" -> ""20180913"""
"9001049","ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée","ntp_formal_name: ""ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 500 mg prolonged-release oral tablet"" -> ""ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 500 mg prolonged-release oral tablet""
ntp_fr_description: ""ciprofloxacine (chlorhydrate de ciprofloxacine, ciprofloxacine) 500 mg comprimé oral à libération prolongée"" -> ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 500 mg comprimé oral à libération prolongée"""
"9001076","ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet","ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée","ntp_formal_name: ""ciprofloxacin (ciprofloxacin hydrochloride, ciprofloxacin) 1000 mg prolonged-release oral tablet"" -> ""ciprofloxacin (ciprofloxacin, ciprofloxacin hydrochloride) 1000 mg prolonged-release oral tablet""
ntp_fr_description: ""ciprofloxacine (chlorhydrate de ciprofloxacine, ciprofloxacine) 1000 mg comprimé oral à libération prolongée"" -> ""ciprofloxacine (ciprofloxacine, chlorhydrate de ciprofloxacine) 1000 mg comprimé oral à libération prolongée"""
"9001495","propylthiouracil 100 mg oral tablet","propylthiouracile 100 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19451231"" -> ""20200407"""
"9001524","propylthiouracil 50 mg oral tablet","propylthiouracile 50 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19511231"" -> ""20200305"""
"9001761","lomustine 100 mg oral capsule","lomustine 100 mg capsule orale","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19761231"" -> ""20191001"""
"9001842","ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet","éthinylestradiol 30 mcg et diacétate d'éthynodiol 2 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19791231"" -> ""20190704"""
"9002810","fluconazole 50 mg per 5 mL powder for oral solution","fluconazole 50 mg par 5 mL poudre pour solution orale","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19951231"" -> ""20201001"""
"9004013","benzethonium chloride 0.2 % and benzocaine 20 % cutaneous spray","chlorure de benzéthonium 0,2 % et benzocaïne 20 % vaporisation cutanée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20050209"" -> ""20200729"""
"9004738","petrolatum 98.79 % cutaneous ointment","pétrolatum 98,79 % pommade cutanée","ADDED"
"9005462","petrolatum 95.7 % cutaneous ointment","pétrolatum 95,7 % pommade cutanée","ADDED"
