drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"104001","56","POWDER FOR SOLUTION","ADDED","02551284"
"104042","85","TABLET","ADDED","02551691"
"92357","150","TABLET (IMMEDIATE RELEASE)","ADDED","02439190"
"104056","75","TABLET (EXTENDED-RELEASE)","ADDED","02551845"
"104045","85","TABLET","ADDED","02551721"
"104020","5","CAPSULE","ADDED","02551462"
"103225","5","CAPSULE","ADDED","02543788"
"104012","134","SOLUTION","ADDED","02551403"
"104003","56","POWDER FOR SOLUTION","ADDED","02551306"
"104070","134","SOLUTION","ADDED","02552000"
"103973","56","POWDER FOR SOLUTION","ADDED","02550970"
"104002","56","POWDER FOR SOLUTION","ADDED","02551292"
"104083","85","TABLET","ADDED","02552140"
"103659","85","TABLET","ADDED","02547651"
"104033","85","TABLET","ADDED","02551608"
"104050","85","TABLET","ADDED","02551780"
"102737","85","TABLET","ADDED","02538679"
"104029","56","POWDER FOR SOLUTION","ADDED","02551551"
"104062","85","TABLET","ADDED","02551926"
"104046","85","TABLET","ADDED","02551748"
"104051","85","TABLET","ADDED","02551799"
"103220","5","CAPSULE","ADDED","02543753"
"104028","105","WIPE","ADDED","02551543"
"104032","85","TABLET","ADDED","02551594"
"104009","85","TABLET","ADDED","02551365"
"93506","134","SOLUTION","ADDED","02449242"
"104055","85","TABLET","ADDED","02551837"
"104004","56","POWDER FOR SOLUTION","ADDED","02551314"
"104003","32","KIT","ADDED","02551306"
"104069","134","SOLUTION","ADDED","02551993"
"104019","5","CAPSULE","ADDED","02551454"
"93506","34","LIQUID","REMOVED","02449242"
"103221","5","CAPSULE","ADDED","02543761"
"104030","56","POWDER FOR SOLUTION","ADDED","02551578"
"67464","98","SPRAY","REMOVED","02243546"
"103963","134","SOLUTION","ADDED","02550857"
"103517","59","SHAMPOO","ADDED","02546485"
"104044","85","TABLET","ADDED","02551705"
"104067","134","SOLUTION","ADDED","02551977"
"104085","82","SYRUP","ADDED","02552167"
"104065","134","SOLUTION","ADDED","02551950"
"103974","56","POWDER FOR SOLUTION","ADDED","02550989"
"103657","85","TABLET","ADDED","02547635"
"92353","85","TABLET","REMOVED","02439158"
"104072","75","TABLET (EXTENDED-RELEASE)","ADDED","02552027"
"104082","85","TABLET","ADDED","02552132"
"92356","150","TABLET (IMMEDIATE RELEASE)","ADDED","02439182"
"102739","85","TABLET","ADDED","02538687"
"104038","166","AEROSOL, FOAM","ADDED","02551659"
"103658","85","TABLET","ADDED","02547643"
"104021","105","WIPE","ADDED","02551470"
"103999","5","CAPSULE","ADDED","02551268"
"104023","134","SOLUTION","ADDED","02551497"
"92355","150","TABLET (IMMEDIATE RELEASE)","ADDED","02439174"
"104088","36","LOTION","ADDED","02552191"
"92353","150","TABLET (IMMEDIATE RELEASE)","ADDED","02439158"
"104010","85","TABLET","ADDED","02551373"
"92357","85","TABLET","REMOVED","02439190"
"104034","85","TABLET","ADDED","02551616"
"104041","85","TABLET","ADDED","02551683"
"104057","75","TABLET (EXTENDED-RELEASE)","ADDED","02551853"
"102742","85","TABLET","ADDED","02538717"
"104052","9","CREAM","ADDED","02551802"
"104015","166","AEROSOL, FOAM","ADDED","02551446"
"103223","5","CAPSULE","ADDED","02543796"
"104068","134","SOLUTION","ADDED","02551985"
"104054","85","TABLET","ADDED","02551829"
"103869","132","TABLET (ORALLY DISINTEGRATING)","ADDED","02549875"
"104004","32","KIT","ADDED","02551314"
"92355","85","TABLET","REMOVED","02439174"
"104036","85","TABLET","ADDED","02551632"
"102740","85","TABLET","ADDED","02538695"
"103868","134","SOLUTION","ADDED","02549867"
"103224","5","CAPSULE","ADDED","02543818"
"92356","85","TABLET","REMOVED","02439182"
"102741","85","TABLET","ADDED","02538709"
"104047","158","SPRAY, METERED DOSE","ADDED","02551756"
"104049","85","TABLET","ADDED","02551772"
"103222","5","CAPSULE","ADDED","02543826"
"104008","85","TABLET","ADDED","02551357"
"102793","85","TABLET","ADDED","02539292"
"102794","85","TABLET","ADDED","02539306"
"104031","5","CAPSULE","ADDED","02551586"
"104039","82","SYRUP","ADDED","02551667"
"104035","85","TABLET","ADDED","02551624"
"104066","134","SOLUTION","ADDED","02551969"
"104089","134","SOLUTION","ADDED","02552205"
"103870","85","TABLET","ADDED","02549883"
"104040","36","LOTION","ADDED","02551675"
"104027","134","SOLUTION","ADDED","02551535"
"92354","85","TABLET","REMOVED","02439166"
"104061","85","TABLET","ADDED","02551918"
"104048","85","TABLET","ADDED","02551764"
"103936","85","TABLET","ADDED","02550555"
"104053","85","TABLET","ADDED","02551810"
"92354","150","TABLET (IMMEDIATE RELEASE)","ADDED","02439166"
"104084","85","TABLET","ADDED","02552159"
"104081","85","TABLET","ADDED","02552124"
