drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"103210","23907","REMOVED","active",NA,NA,NA,"02543656"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"104033","20387","ADDED","approved","RIVAROXABAN","2.5","MG","02551608"
"102742","22702","ADDED","active","BRIVARACETAM","100","MG","02538717"
"104036","20387","ADDED","approved","RIVAROXABAN","20","MG","02551632"
"104066","23805","ADDED","approved","TIRZEPATIDE","5","MG","02551969"
"102741","22702","ADDED","active","BRIVARACETAM","75","MG","02538709"
"104069","23805","ADDED","approved","TIRZEPATIDE","12.5","MG","02551993"
"104010","2370","ADDED","approved","CARBIDOPA","25","MG","02551373"
"104010","4068","ADDED","approved","LEVODOPA","250","MG","02551373"
"104068","23805","ADDED","approved","TIRZEPATIDE","10","MG","02551985"
"104085","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","30","MG","02552167"
"103658","22703","ADDED","active","PALBOCICLIB","100","MG","02547643"
"104083","22703","ADDED","approved","PALBOCICLIB","125","MG","02552140"
"104028","10021","ADDED","approved","CITRIC ACID","0.67","%","02551543"
"104001","24003","ADDED","approved","SOTATERCEPT","45","MG","02551284"
"104085","270","ADDED","approved","ACETAMINOPHEN","1000","MG","02552167"
"103999","7554","ADDED","approved","PROGESTERONE","100","MG","02551268"
"104052","7289","ADDED","approved","ZINC OXIDE","6.37","%","02551802"
"103222","20185","ADDED","approved","LENALIDOMIDE","10","MG","02543826"
"104029","24006","ADDED","approved","TARLATAMAB","1","MG","02551551"
"103657","22703","ADDED","active","PALBOCICLIB","75","MG","02547635"
"104084","270","ADDED","approved","ACETAMINOPHEN","500","MG","02552159"
"103973","11905","ADDED","approved","TRASTUZUMAB","150","MG","02550970"
"104004","24003","ADDED","approved","SOTATERCEPT","60","MG","02551314"
"104042","22274","ADDED","approved","TOFACITINIB (TOFACITINIB CITRATE)","5","MG","02551691"
"104040","1970","ADDED","approved","HOMOSALATE","8","%","02551675"
"104081","22703","ADDED","approved","PALBOCICLIB","75","MG","02552124"
"103225","20185","ADDED","approved","LENALIDOMIDE","20","MG","02543788"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"104067","23805","ADDED","approved","TIRZEPATIDE","7.5","MG","02551977"
"104070","23805","ADDED","approved","TIRZEPATIDE","15","MG","02552000"
"102739","22702","ADDED","active","BRIVARACETAM","25","MG","02538687"
"104031","2251","ADDED","approved","LOPERAMIDE HYDROCHLORIDE","2","MG","02551586"
"102740","22702","ADDED","active","BRIVARACETAM","50","MG","02538695"
"102793","22702","ADDED","active","BRIVARACETAM","50","MG","02539292"
"104009","2370","ADDED","approved","CARBIDOPA","25","MG","02551365"
"104062","11980","ADDED","approved","LEFLUNOMIDE","20","MG","02551926"
"103936","1890","ADDED","active","BUSPIRONE HYDROCHLORIDE","10","MG","02550555"
"104035","20387","ADDED","approved","RIVAROXABAN","15","MG","02551624"
"102737","22702","ADDED","active","BRIVARACETAM","10","MG","02538679"
"104009","4068","ADDED","approved","LEVODOPA","100","MG","02551365"
"104032","270","ADDED","approved","ACETAMINOPHEN","250","MG","02551594"
"104032","2609","ADDED","approved","IBUPROFEN","125","MG","02551594"
"104089","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.864","%","02552205"
"104039","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","30","MG","02551667"
"104040","7289","ADDED","approved","ZINC OXIDE","7","%","02551675"
"104023","10021","ADDED","approved","CITRIC ACID","10.2","%","02551497"
"104039","270","ADDED","approved","ACETAMINOPHEN","650","MG","02551667"
"104052","1970","ADDED","approved","HOMOSALATE","5","%","02551802"
"104085","9615","ADDED","approved","GUAIFENESIN","200","MG","02552167"
"104012","24004","ADDED","approved","PERFLUOROHEXYLOCTANE","100","%","02551403"
"103868","22707","ADDED","approved","BILASTINE","2.5","MG","02549867"
"103223","20185","ADDED","approved","LENALIDOMIDE","15","MG","02543796"
"104021","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02551470"
"103870","22707","ADDED","approved","BILASTINE","20","MG","02549883"
"104089","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","1.728","%","02552205"
"103224","20185","ADDED","approved","LENALIDOMIDE","25","MG","02543818"
"104019","24005","ADDED","approved","FRUQUINTINIB","1","MG","02551454"
"104054","22626","ADDED","approved","VILAZODONE HYDROCHLORIDE","20","MG","02551829"
"104055","22626","ADDED","approved","VILAZODONE HYDROCHLORIDE","40","MG","02551837"
"103974","11905","ADDED","approved","TRASTUZUMAB","420","MG","02550989"
"104047","7504","ADDED","approved","MOMETASONE FUROATE (MOMETASONE FUROATE MONOHYDRATE)","50","MCG","02551756"
"104041","21018","ADDED","approved","DIENOGEST","2","MG","02551683"
"104053","22626","ADDED","approved","VILAZODONE HYDROCHLORIDE","10","MG","02551810"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"104050","24009","ADDED","approved","AVAPRITINIB","100","MG","02551780"
"104085","6492","ADDED","approved","PSEUDOEPHEDRINE HYDROCHLORIDE","60","MG","02552167"
"104040","12048","ADDED","approved","OCTISALATE","5","%","02551675"
"104065","23805","ADDED","approved","TIRZEPATIDE","2.5","MG","02551950"
"104061","11980","ADDED","approved","LEFLUNOMIDE","10","MG","02551918"
"104008","2370","ADDED","approved","CARBIDOPA","10","MG","02551357"
"104038","2011","ADDED","approved","MINOXIDIL","5","%","02551659"
"104040","2280","ADDED","approved","OCTOCRYLENE","5","%","02551675"
"104057","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02551853"
"104039","10259","ADDED","approved","CHLORPHENIRAMINE MALEATE","4","MG","02551667"
"104051","24009","ADDED","approved","AVAPRITINIB","200","MG","02551799"
"104008","4068","ADDED","approved","LEVODOPA","100","MG","02551357"
"102794","22702","ADDED","active","BRIVARACETAM","100","MG","02539306"
"104056","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02551845"
"104034","20387","ADDED","approved","RIVAROXABAN","10","MG","02551616"
"104021","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02551470"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"104027","10021","ADDED","approved","CITRIC ACID","3.83","%","02551535"
"103869","22707","ADDED","approved","BILASTINE","10","MG","02549875"
"104003","24003","ADDED","approved","SOTATERCEPT","45","MG","02551306"
"103659","22703","ADDED","active","PALBOCICLIB","125","MG","02547651"
"104002","24003","ADDED","approved","SOTATERCEPT","60","MG","02551292"
"103221","20185","ADDED","approved","LENALIDOMIDE","5","MG","02543761"
"104044","22274","ADDED","approved","TOFACITINIB (TOFACITINIB CITRATE)","10","MG","02551705"
"104030","24006","ADDED","approved","TARLATAMAB","10","MG","02551578"
"103220","20185","ADDED","approved","LENALIDOMIDE","2.5","MG","02543753"
"104020","24005","ADDED","approved","FRUQUINTINIB","5","MG","02551462"
"104082","22703","ADDED","approved","PALBOCICLIB","100","MG","02552132"
"104072","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02552027"
"104088","6343","ADDED","approved","PRAMOXINE HYDROCHLORIDE","1","%","02552191"
"104089","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.864","%","02552205"
"104045","20661","ADDED","approved","ELTROMBOPAG (ELTROMBOPAG OLAMINE)","25","MG","02551721"
"104046","20661","ADDED","approved","ELTROMBOPAG (ELTROMBOPAG OLAMINE)","50","MG","02551748"
"104049","24009","ADDED","approved","AVAPRITINIB","50","MG","02551772"
"104052","12048","ADDED","approved","OCTISALATE","4.5","%","02551802"
"104015","2011","ADDED","approved","MINOXIDIL","5","%","02551446"
"104052","2280","ADDED","approved","OCTOCRYLENE","3","%","02551802"
"103517","662","ADDED","approved","PYRITHIONE ZINC","1","%","02546485"
"103963","12313","ADDED","approved","PEGFILGRASTIM","6","MG","02550857"
"103210","23700","ADDED","active","SARS-COV-2 RECOMBINANT SPIKE PROTEIN","5","MCG","02543656"
"104052","727","ADDED","approved","TITANIUM DIOXIDE","6","%","02551802"
"104048","24009","ADDED","approved","AVAPRITINIB","25","MG","02551764"
"104089","197","ADDED","approved","BENZALKONIUM CHLORIDE","2.304","%","02552205"
