ntp_code,ntp_formal_name,changes
9000081,prednisolone acetate 0.12 % ophthalmic drops,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19741231"" -> ""20170801"""
9000232,morphine sulfate 25 mg oral tablet,DELETED
9000355,erythromycin 333 mg gastro-resistant capsule,DELETED
9000541,propranolol hydrochloride 120 mg prolonged-release oral capsule,"ntp_status_effective_time: ""19941231"" -> ""20230630"""
9000542,propranolol hydrochloride 160 mg prolonged-release oral capsule,"ntp_status_effective_time: ""19941231"" -> ""20230630"""
9000543,propranolol hydrochloride 80 mg prolonged-release oral capsule,"ntp_status_effective_time: ""19941231"" -> ""20230630"""
9000631,propranolol hydrochloride 60 mg prolonged-release oral capsule,"ntp_status_effective_time: ""19951231"" -> ""20230630"""
9000691,omeprazole (omeprazole magnesium) 20 mg gastro-resistant tablet,"ntp_status_effective_time: ""19961231"" -> ""20010222"""
9001107,atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule,"ntp_status_effective_time: ""20050303"" -> ""20100916"""
9001303,atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule,"ntp_status_effective_time: ""20100108"" -> ""20110719"""
9001408,insulin detemir 100 unit per mL solution for injection 3 mL pen,DELETED
9001476,insulin aspart 100 unit per mL solution for injection 3 mL pen,"ntp_status_effective_time: ""20120504"" -> ""20170303"""
9001915,pyrithione zinc 2 % shampoo,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19811231"" -> ""20230605"""
9002709,pilocarpine hydrochloride 4 % ophthalmic drops,DELETED
9002750,calcium carbonate 200 mg and magnesium hydroxide 200 mg and simethicone 25 mg chewable tablet,DELETED
9002751,calcium carbonate 200 mg per 5 mL and magnesium hydroxide 200 mg per 5 mL and simethicone 25 mg per 5 mL oral suspension,DELETED
9002781,desmopressin acetate 0.1 mg oral tablet,"ntp_status_effective_time: ""19951231"" -> ""20070131"""
9002886,acarbose 50 mg oral tablet,"ntp_status_effective_time: ""19960202"" -> ""20200205"""
9003113,formoterol fumarate 12 mcg inhalation powder capsule,DELETED
9003252,naratriptan (naratriptan hydrochloride) 1 mg oral tablet,"ntp_status_effective_time: ""19980505"" -> ""20091202"""
9003253,naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet,"ntp_status_effective_time: ""19980505"" -> ""20091201"""
