drug_code,mp_code,mp_formal_name,changes
13628,02011956,POLYTRIM OPHTHALMIC SOLUTION (polymyxin B (polymyxin B sulfate) 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops) ALLERGAN INC,DELETED
14270,02024322,NOVOLIN GE 50/50 PENFILL (insulin human 50 unit per mL and insulin isophane human 50 unit per mL suspension for injection 3 mL cartridge) NOVO NORDISK CANADA INC,DELETED
19436,00824305,DDAVP TABLETS 0.1MG (desmopressin acetate 0.1 mg oral tablet) FERRING INC,DELETED
70011,02245894,URSO DS (ursodiol 500 mg oral tablet) APTALIS PHARMA CANADA ULC,DELETED
72117,02247823,HEPSERA (adefovir dipivoxil 10 mg oral tablet) GILEAD SCIENCES CANADA INC,DELETED
84644,02361361,OXYCODONE/ACET (acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet) SANIS HEALTH INC,DELETED
89431,02409623,MEKINIST (trametinib 0.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
89433,02409658,MEKINIST (trametinib 2 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,DELETED
95589,02467534,PERIOGARD (chlorhexidine gluconate 0.12 % mouthwash) COLGATE-PALMOLIVE CANADA INC,DELETED
100440,02515008,DAILY SOOTHING DIAPER RASH OINTMENT (white petrolatum 70.3 % cutaneous ointment) JOHNSON & JOHNSON INC,DELETED
