drug_code,mp_code,mp_formal_name,changes
441,00030848,DEPO-PROVERA (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA ULC,DELETED
2727,00382752,ACETAMINOPHENE 325TAB (acetaminophen 325 mg oral tablet) PRO DOC LIMITEE,DELETED
2728,00386626,ACETAMINOPHENE 500TAB (acetaminophen 500 mg oral tablet) PRO DOC LIMITEE,DELETED
2851,00397792,PRO-FUROSEMIDE (furosemide 40 mg oral tablet) PRO DOC LIMITEE,"Health_Canada_product_name: ""FUROSEMIDE 40MG"" -> ""PRO-FUROSEMIDE""
mp_formal_name: ""FUROSEMIDE ̲4̲0̲M̲G̲ (furosemide 40 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲FUROSEMIDE (furosemide 40 mg oral tablet) PRO DOC LIMITEE"""
3809,00496723,PRO-FUROSEMIDE (furosemide 20 mg oral tablet) PRO DOC LIMITEE,"Health_Canada_product_name: ""FUROSEMIDE 20 TAB"" -> ""PRO-FUROSEMIDE""
mp_formal_name: ""FUROSEMIDE ̲2̲0̲ ̲T̲A̲B̲ (furosemide 20 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲FUROSEMIDE (furosemide 20 mg oral tablet) PRO DOC LIMITEE"""
5326,00587737,HUMULIN N (insulin isophane human 100 unit per mL suspension for injection 10 mL vial) ELI LILLY CANADA INC,DELETED
7442,00738824,NOVO-HYDROXYZIN (hydroxyzine hydrochloride 10 mg oral capsule) TEVA CANADA LIMITED,DELETED
7443,00738832,NOVO-HYDROXYZIN (hydroxyzine hydrochloride 25 mg oral capsule) TEVA CANADA LIMITED,DELETED
7444,00738840,NOVO-HYDROXYZIN (hydroxyzine hydrochloride 50 mg oral capsule) TEVA CANADA LIMITED,DELETED
12745,01947931,DUVOID (bethanechol chloride 25 mg oral tablet) PALADIN LABS INC.,"Health_Canada_product_name: ""DUVOID TABLETS 25 MG"" -> ""DUVOID""
mp_formal_name: ""DUVOID ̲T̲A̲B̲L̲E̲T̲S̲ ̲2̲5̲ ̲M̲G̲ (bethanechol chloride 25 mg oral tablet) PALADIN LABS INC."" -> ""DUVOID (bethanechol chloride 25 mg oral tablet) PALADIN LABS INC."""
12746,01947958,DUVOID (bethanechol chloride 10 mg oral tablet) PALADIN LABS INC.,"Health_Canada_product_name: ""DUVOID TABLETS 10 MG"" -> ""DUVOID""
mp_formal_name: ""DUVOID ̲T̲A̲B̲L̲E̲T̲S̲ ̲1̲0̲ ̲M̲G̲ (bethanechol chloride 10 mg oral tablet) PALADIN LABS INC."" -> ""DUVOID (bethanechol chloride 10 mg oral tablet) PALADIN LABS INC."""
