drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"12256","2322","Changed","active","DOPAMINE HYDROCHLORIDE","0.8","MG","00761850"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"101424","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","2","MG","02525232"
"98506","20430","ADDED","active","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","50","MG","02495139"
"101405","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","7","%","02525062"
"101410","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","7","%","02525089"
"100785","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02518554"
"101432","13310","ADDED","approved","AMBRISENTAN","10","MG","02525313"
"101166","662","ADDED","active","PYRITHIONE ZINC","1","%","02522543"
"101405","755","ADDED","approved","AVOBENZONE","3","%","02525062"
"101410","755","ADDED","approved","AVOBENZONE","3","%","02525089"
"101411","20447","ADDED","approved","BEMOTRIZINOL","5","%","02525097"
"101413","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02525119"
"101414","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","1","MG","02525127"
"101445","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","16.11","%","02525437"
"101409","11443","ADDED","approved","TRANDOLAPRIL","4","MG","02525070"
"73394","2730","Changed","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","30","%","02249073"
"92339","11564","Changed","approved","THROMBIN (HUMAN)","2","UNIT","02439026"
"92340","11564","Changed","approved","THROMBIN (HUMAN)","2","UNIT","02439034"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"73394","197","Changed","approved","BENZALKONIUM CHLORIDE","20","%","02249073"
"5211","8683","Changed","active","TETRACYCLINE HYDROCHLORIDE","20","G","00527335"
"101430","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.72","%","02525283"
"101161","662","ADDED","active","PYRITHIONE ZINC","1","%","02522497"
"101386","1327","ADDED","approved","GLICLAZIDE","30","MG","02524856"
"101459","8881","ADDED","approved","ISOPROPYL ALCOHOL","70","%","02525585"
"101430","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.288","%","02525283"
"101427","23699","ADDED","approved","BIMEKIZUMAB","160","MG","02525267"
"96120","20642","ADDED","approved","TAPENTADOL (TAPENTADOL HYDROCHLORIDE)","50","MG","02471965"
"101410","2280","ADDED","approved","OCTOCRYLENE","5","%","02525089"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"5211","8636","Changed","active","NEOMYCIN SULFATE","20","G","00527335"
"101387","1327","ADDED","approved","GLICLAZIDE","60","MG","02524864"
"101438","23700","ADDED","approved","SARS-COV-2 RECOMBINANT SPIKE PROTEIN","5","MCG","02525364"
"71084","1381","ADDED","approved","FENOFIBRATE","200","MG","02246861"
"101411","755","ADDED","approved","AVOBENZONE","3","%","02525097"
"101410","20447","ADDED","approved","BEMOTRIZINOL","5","%","02525089"
"101405","20447","ADDED","approved","BEMOTRIZINOL","5","%","02525062"
"101445","197","ADDED","approved","BENZALKONIUM CHLORIDE","10.74","%","02525437"
"101423","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","1","MG","02525224"
"101407","11443","ADDED","approved","TRANDOLAPRIL","1","MG","02525046"
"101411","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","7","%","02525097"
"95551","20430","ADDED","approved","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","50","MG","02467119"
"101418","1253","ADDED","approved","LISINOPRIL","5","MG","02525186"
"12305","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12864","7145","Changed","active","CETRIMONIUM BROMIDE","0.5","%","00874426"
"101404","9483","ADDED","approved","BETAHISTINE HYDROCHLORIDE","8","MG","02525011"
"101112","662","ADDED","active","PYRITHIONE ZINC","1","%","02521954"
"101391","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","30","MG","02524880"
"101446","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02525445"
"101415","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","2","MG","02525135"
"101417","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","4","MG","02525151"
"101436","11101","ADDED","approved","AMOXICILLIN (AMOXICILLIN TRIHYDRATE)","250","MG","02525348"
"101425","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","3","MG","02525240"
"101459","626","ADDED","approved","CHLORHEXIDINE GLUCONATE","2","%","02525585"
"101431","13310","ADDED","approved","AMBRISENTAN","5","MG","02525305"
"101435","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02525321"
"101405","2280","ADDED","approved","OCTOCRYLENE","5","%","02525062"
"96121","20642","ADDED","approved","TAPENTADOL (TAPENTADOL HYDROCHLORIDE)","75","MG","02471973"
"100692","12049","ADDED","active","OCTINOXATE","7.5","%","02517531"
"101393","13352","ADDED","approved","CINACALCET (CINACALCET HYDROCHLORIDE)","90","MG","02524902"
"101419","1253","ADDED","approved","LISINOPRIL","10","MG","02525194"
"100692","727","ADDED","active","TITANIUM DIOXIDE","4.45","%","02517531"
"101395","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.14","%","02524929"
"101410","12634","ADDED","approved","ENSULIZOLE","0.5","%","02525089"
"101405","12634","ADDED","approved","ENSULIZOLE","0.5","%","02525062"
"101406","11443","ADDED","approved","TRANDOLAPRIL","0.5","MG","02525038"
"101410","12048","ADDED","approved","OCTISALATE","5","%","02525089"
"101405","12048","ADDED","approved","OCTISALATE","5","%","02525062"
"101426","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","4","MG","02525259"
"101411","1970","ADDED","approved","HOMOSALATE","2","%","02525097"
"95874","20430","ADDED","approved","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","50","MG","02469847"
"101428","23699","ADDED","approved","BIMEKIZUMAB","160","MG","02525275"
"98510","20430","ADDED","active","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","100","MG","02495147"
"101408","11443","ADDED","approved","TRANDOLAPRIL","2","MG","02525054"
"101381","11180","ADDED","approved","CEFAZOLIN (CEFAZOLIN SODIUM)","2","G","02524791"
"101001","662","ADDED","active","PYRITHIONE ZINC","1","%","02520818"
"100692","7289","ADDED","active","ZINC OXIDE","13.72","%","02517531"
"94528","20430","ADDED","active","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","50","MG","02458217"
"101395","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.14","%","02524929"
"100859","8890","ADDED","active","ALCOHOL ANHYDROUS","50","%","02519313"
"100845","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02519186"
"101002","662","ADDED","active","PYRITHIONE ZINC","0.5","%","02520826"
"101420","1253","ADDED","approved","LISINOPRIL","20","MG","02525208"
"101439","20883","ADDED","approved","ABIRATERONE ACETATE","250","MG","02525372"
"101052","23703","ADDED","approved","VIRUS-LIKE PARTICLES (VLP) OF SARS-COV-2 SPIKE PROTEIN","3.75","MCG","02521326"
"101405","1970","ADDED","approved","HOMOSALATE","2","%","02525062"
"101410","1970","ADDED","approved","HOMOSALATE","2","%","02525089"
"95552","20430","ADDED","approved","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","100","MG","02467127"
"101411","12048","ADDED","approved","OCTISALATE","5","%","02525097"
"96122","20642","ADDED","approved","TAPENTADOL (TAPENTADOL HYDROCHLORIDE)","100","MG","02471981"
"101394","7942","ADDED","approved","CETIRIZINE HYDROCHLORIDE","20","MG","02524910"
"101411","12634","ADDED","approved","ENSULIZOLE","0.5","%","02525097"
"101435","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02525321"
"101430","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.432","%","02525283"
"100843","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02519151"
"101453","10193","ADDED","approved","BISACODYL","5","MG","02525534"
"101416","22124","ADDED","approved","GUANFACINE (GUANFACINE HYDROCHLORIDE)","3","MG","02525143"
"101440","20883","ADDED","approved","ABIRATERONE ACETATE","500","MG","02525380"
"94529","20430","ADDED","active","DESVENLAFAXINE (DESVENLAFAXINE SUCCINATE)","100","MG","02458225"
"101113","662","ADDED","active","PYRITHIONE ZINC","1","%","02521962"
"101421","894","ADDED","approved","CALCIPOTRIOL (CALCIPOTRIOL MONOHYDRATE)","50","MCG","02525178"
"101421","7610","ADDED","approved","BETAMETHASONE (BETAMETHASONE DIPROPIONATE)","0.5","MG","02525178"
