drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"1553","active","active","00254142","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"1555","active","active","00003875","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"5211","active","active","00527335","BIO AGRI MIX LP","VETOQUINOL N A INC"
"5240","active","active","00581372","DIVERSEY INC","AVMOR LTD"
"2481","active","active","00363812","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"2483","active","active","00363839","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"5143","active","active","00526614","BIO AGRI MIX LP","VETOQUINOL N A INC"
"4877","active","active","00530646","BIO AGRI MIX LP","VETOQUINOL N A INC"
"19807","active","active","02213834","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"42373","active","active","02074702","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"50779","active","active","02231462","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"60289","active","active","02236991","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"63341","active","active","02239853","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"69699","active","active","02245600","CONTRACT PACKAGING DISTRIBUTION INC.","9059822 CANADA INC."
"66647","active","active","02242819","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"75729","active","active","02271753","DIVERSEY INC","AVMOR LTD"
"80397","active","active","02318482","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"77869","active","active","02293315","DIVERSEY INC","AVMOR LTD"
"84676","active","active","02361701","XEDITON PHARMACEUTICALS INC","ASTRAZENECA CANADA INC"
"84677","active","active","02361728","XEDITON PHARMACEUTICALS INC","ASTRAZENECA CANADA INC"
"80576","active","active","02320320","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"88727","active","active","02402432","STERILEX LLC (DBA STERILEX)","STERILEX LLC DBA STERILEX"
"88276","active","active","02397854","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"88070","active","active","02395622","STERILEX LLC (DBA STERILEX)","STERILEX LLC DBA STERILEX"
"83747","active","active","02352230","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"83748","active","active","02352249","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"83749","active","active","02352257","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"83750","active","active","02352265","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"90220","active","active","02417510","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"90292","active","active","02418347","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"92149","active","active","02437198","RUST-OLEUM CORPORATION","RUST- OLEUM CORPORATION"
"95169","active","active","02463598","STERILEX LLC (DBA STERILEX)","STERILEX LLC DBA STERILEX"
"99925","active","active","02509997","DIVERSEY INC","AVMOR LTD"
"42374","inactive","inactive","02074710","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"60861","inactive","inactive","02237526","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"60901","inactive","inactive","02237563","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"63901","inactive","inactive","02240359","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"69834","inactive","inactive","02245727","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"71557","inactive","inactive","02247314","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"7288","inactive","inactive","00718130","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"74263","inactive","inactive","02257432","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
"74363","inactive","inactive","02258420","SANOFI CONSUMER HEALTH INC","SANOFI CONSUMER HEALTH INC / SANOFI SANTE GRAND PUBLIC INC"
