ntp_code,ntp_formal_name,changes
"9013745","somatropin 20 mg per 2.5 mL solution for injection cartridge","ADDED"
"9013750","somatropin 5 mg per vial powder for solution for injection with diluent solution","ADDED"
"9013736","somatropin 10 mg per 1.5 mL solution for injection pen","ADDED"
"9013905","elagolix (elagolix sodium) 200 mg oral tablet","ADDED"
"9013741","somatropin 15 mg per 1.5 mL solution for injection cartridge","ADDED"
"9013743","somatropin 2 mg powder for solution for injection with diluent solution per syringe","ADDED"
"9013920","mannitol 20 % solution for injection 500 mL bag","ADDED"
"9013930","polyethylene glycol 3350 15 % and propylene glycol 20 % nasal gel","ADDED"
"9004569","dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and menthol 15 mg per 5 mL oral solution","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9010880","nitroglycerin 100 mg per 10 mL solution for injection vial","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9013751","somatropin 5.3 mg powder for solution for injection with diluent solution per pen","ADDED"
"9013901","calcium gluconate 100 mg per mL solution for injection 100 mL vial","ADDED"
"9013113","etanercept 25 mg per 0.5 mL solution for injection syringe","ADDED"
"9005130","ensulizole 3 % cutaneous emulsion","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9003182","zafirlukast 20 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19971117"" -> ""20180102"""
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9012859","sacubitril (sacubitril valsartan sodium hydrate complex) 49 mg and valsartan (sacubitril valsartan sodium hydrate complex) 51 mg oral tablet","ADDED"
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9013929","phosphorus (sodium phosphate dibasic and sodium phosphate monobasic) 30 mmol per 10 mL and sodium (sodium phosphate dibasic and sodium phosphate monobasic) 40 mmol per 10 mL solution for injection vial","ADDED"
"9013863","bacitracin (bacitracin zinc) 500 unit per g and polymyxin B (polymyxin B sulfate) 10000 unit per g ophthalmic ointment","ADDED"
"9009350","estradiol 0.1 % transdermal gel","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9006236","digoxin 1 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9000211","morphine sulfate 20 mg per mL oral drops","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19841231"" -> ""20180918"""
"9013597","phospholipid 135 mg per 5 mL and surfactant-associated proteins sp-b and sp-c 2500 mcg per 5 mL endotracheopulmonary instillation vial","ADDED"
"9013166","interferon beta-1a 132 mcg per 1.5 mL solution for injection cartridge","ADDED"
"9013935","romiplostim 500 mcg per vial powder for solution for injection","ADDED"
"9013932","potassium (potassium acetate) 4 mmol per mL solution for injection 50 mL vial","ADDED"
"9013728","somatropin 0.6 mg powder for solution for injection with diluent solution per syringe","ADDED"
"9013752","somatropin 6 mg per cartridge powder for solution for injection with diluent solution syringe","ADDED"
"9013739","somatropin 12 mg per cartridge powder for solution for injection with diluent solution syringe","ADDED"
"9002933","dextromethorphan hydrobromide 7.5 mg per 5 mL syrup","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9013737","somatropin 10 mg per 2 mL solution for injection pen","ADDED"
"9012954","denosumab 204 mg per 1.7 mL solution for injection syringe","ntp_status_effective_time: ""20190501"" -> ""20190601"""
"9013735","somatropin 10 mg per 1.5 mL solution for injection cartridge","ADDED"
