tm_code,tm_formal_name,tm_status,tm_status_effective_time
"5dfb7f16fd6d28e3045de671064bff81","gold sodium thiomalate","Active","19351231"
"8001615","chloroxylenol","Active","19381231"
"8000782","meperidine","Active","19441231"
"8001514","propylthiouracil","Active","19451231"
"8001632","dihydroergotamine","Active","19461231"
"07537ec05a42b1662bb74e4fc550c682","bismuth dipropylacetate","Active","19501231"
"8000001","levothyroxine","Active","19511230"
"8000003","epinephrine","Active","19511231"
"8001305","thiamazole","Active","19511231"
"b18429be5260f4b6df61758e227d9ee0","potassium chloride","Active","19511231"
"8001375","dimenhydrinate","Active","19511231"
"a2646d504383a5190750df4b946b1bde","white petrolatum","Active","19511231"
"8000004","phenytoin sodium","Active","19511231"
"c83ef4669000af78b4186b47fb7594ae","lidocaine","Active","19511231"
"8001689","water","Active","19511231"
"02ebee683fb36446167606809e8ebed1","petrolatum","Active","19511231"
"8000795","acetylsalicylic acid","Active","19511231"
"8001542","tropicamide","Active","19511231"
"8001439","bacitracin","Active","19511231"
"8001649","ethopropazine","Active","19521231"
"8000005","phenytoin (base)","Active","19521231"
"8001621","crotamiton","Active","19531231"
"8000006","testosterone","Active","19531231"
"8001603","busulfan","Active","19541231"
"2589c6d005b9503749b6d310672b9082","mercaptopurine","Active","19541231"
"805417398cc7c1663404cf5febb51a76","epinephrine and lidocaine","Active","19541231"
"8000008","hydrocortisone","Active","19541231"
"8000010","methylphenidate","Active","19561231"
"8000009","hydroxyzine","Active","19561231"
"8000012","hydroxychloroquine","Active","19571231"
"8000799","phenobarbital","Active","19571231"
"8001317","acenocoumarol","Active","19571231"
"8000798","clioquinol and hydrocortisone","Active","19571231"
"8001232","spiramycin","Active","19571231"
"8000778","hydrocodone and phenyltoloxamine","Active","19571231"
"8000013","warfarin","Active","19571231"
"8001091","chlorambucil","Active","19571231"
"8001564","amphotericin b","Active","19581231"
"71d609e86b5047d18f104c078304c8ff","methocarbamol","Active","19581231"
"8000800","bisacodyl","Active","19581231"
"8001143","methotrimeprazine","Active","19581231"
"8001506","pilocarpine","Active","19591231"
"8001349","chloramphenicol","Active","19591231"
"8000015","spironolactone","Active","19591231"
"8001541","trimeprazine","Active","19591231"
"8000014","prednisone","Active","19591231"
"8000018","medroxyprogesterone","Active","19601231"
"8001463","ethosuximide","Active","19601231"
"8001572","atropine and diphenoxylate","Active","19601231"
"8001291","methylprednisolone acetate","Active","19601231"
"8000802","hydrochlorothiazide and spironolactone","Active","19601231"
"8001667","methylprednisolone (base)","Active","19601231"
"8001351","chlordiazepoxide and clidinium","Active","19611231"
"8000020","norethindrone","Active","19611231"
"8001044","acetaminophen","Active","19611231"
"8001618","clofedanol","Active","19621231"
