ntp_code,ntp_formal_name,ntp_fr_description,changes
1452fc94b84752e76a92ed954492381c,escitalopram (escitalopram oxalate) 15 mg oral tablet,escitalopram (oxalate d'escitalopram) 15 mg comprimé oral,ADDED
1adf6ad6fd0d70594d6be8da1b977ab7,dupilumab 300 mg per 2 mL solution for injection pen,dupilumab 300 mg par 2 mL solution injectable stylo,ADDED
2412c050d4fa1824c0f836bc8c0ab26d,infliximab 120 mg per 1 mL solution for injection pen,infliximab 120 mg par 1 mL solution injectable stylo,ADDED
26824d18e5a53fe54d8192e689b8971f,phenylephrine hydrochloride 100 mg per 10 mL solution for injection vial,chlorhydrate de phényléphrine 100 mg par 10 mL solution injectable fiole,ADDED
33982cec4883802e15f551cf44624f46,triheptanoin 100 % oral liquid,triheptanoïne 100 % liquide oral,ADDED
437ea9758a8777f0220a329449d1670b,luspatercept 25 mg per vial powder for solution for injection,luspatercept 25 mg par fiole poudre pour solution injectable,ADDED
44cb8fee002e6fe0b7f7734d411c1ce1,rivaroxaban 103.4 mg per bottle oral suspension,"rivaroxaban 103,4 mg par bouteille suspension orale",ADDED
4672851c112e2b4098b5b6a94b1cab66,zanubrutinib 80 mg oral capsule,zanubrutinib 80 mg capsule orale,ADDED
6e3521275430caefdad0d875fce6cfe8,drospirenone 3 mg and estetrol 15 mg oral tablet,drospirénone 3 mg et estétrol 15 mg comprimé oral,ADDED
70e72ac88b6e310917e42988dbd686ee,givosiran (givosiran sodium) 189 mg per 1 mL solution for injection vial,givosiran (givosiran sodique) 189 mg par 1 mL solution injectable fiole,ADDED
9000062,norethindrone 0.35 mg oral tablet,"noréthindrone 0,35 mg comprimé oral","ntp_status_effective_time: ""19721231"" -> ""20150630"""
9000242,acebutolol (acebutolol hydrochloride) 200 mg oral tablet,acébutolol (chlorhydrate d'acébutolol) 200 mg comprimé oral,"ntp_status_effective_time: ""19861231"" -> ""19951231"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
