tm_code,tm_formal_name,tm_fr_description,changes
27cee77069e71118b5aba00d715b0d88,risdiplam,risdiplam,ADDED
8000940,alcohol anhydrous and butanediol and propyl alcohol and propylene glycol,alcool anhydre et butanédiol et alcool propylique et propylène glycol,CHANGED
8001460,ertugliflozin and metformin,ertugliflozine et metformine,"tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20180706"" -> ""20210203"""
8002278,coagulation factor IX human and coagulation factor ii (human) and coagulation factor vii (human) and coagulation factor x (human) and protein c and protein s,facteur IX de coagulation humain et facteur II de coagulation humain et facteur VII de coagulation humain et facteur X de coagulation humain et protéine c et protéine s,CHANGED
8002047,paclitaxel,paclitaxel,CHANGED
8000912,alcohol anhydrous and chlorhexidine,alcool anhydre et chlorhexidine,CHANGED
8002088,acetic acid and sodium acetate,acide acétique et acétate de sodium,CHANGED
8eee620b307fed65c5788079555b090f,givosiran,givosiran,ADDED
4d69b2103aec4c10dc183cbf3288a8de,elexacaftor and ivacaftor and tezacaftor,élexacaftor et ivacaftor et tézacaftor,ADDED
8001615,chloroxylenol,chloroxylénol,CHANGED
8002282,fibrinogen human and thrombin human,fibrinogène humaine et thrombine humaine,CHANGED
8001878,sodium iodide,iodure de sodium,CHANGED
2c30a5dfb8d060df6a8ffa8a38cb37c7,luspatercept,luspatercept,ADDED
9a6d9f0601127815e2a69d0e364e5e13,triheptanoin,triheptanoïne,ADDED
8002245,onabotulinumtoxinA,onabotulinumtoxineA,CHANGED
8000796,benzalkonium,benzalkonium,CHANGED
8002068,piperazine,pipérazine,CHANGED
e114f7ce16125b39bcdb40d6c4fe0b87,drospirenone and estetrol,drospirénone et estétrol,ADDED
8001870,potassium chloride,chlorure de potassium,CHANGED
8002215,amphotericin B,amphotéricine B,CHANGED
8002355,amifampridine,amifampridine,"tm_status_effective_time: ""20200924"" -> ""20201023"""
8001757,doxorubicin,doxorubicine,CHANGED
8001579,benzethonium,benzéthonium,CHANGED
8002154,potassium phosphate dibasic and potassium phosphate monobasic,phosphate de potassium dibasique et phosphate de potassium monobasique,CHANGED
8001976,triclosan,triclosan,CHANGED
8001476,follitropin beta,follitropine bêta,CHANGED
8001659,glycopyrrolate,glycopyrrolate,DELETED
dbbdc61367e7947b0fcace27a6efe333,fedratinib,fédratinib,ADDED
8002161,sodium bicarbonate,bicarbonate de sodium,CHANGED
8001004,benzoyl peroxide and salicylic acid,peroxyde de benzoyle et acide salicylique,CHANGED
8002160,sodium acetate,acétate de sodium,CHANGED
8001098,asparaginase,asparaginase,CHANGED
330252c985b5ed4dd9b8fa7b17a20b3d,zanubrutinib,zanubrutinib,ADDED
8001844,magnesium chloride,chlorure de magnésium,CHANGED
