ntp_code,ntp_formal_name,ntp_fr_description,changes
0763d2cc2e6097ffdc340573ef8335f4,sitagliptin (sitagliptin malate) 50 mg oral tablet,sitagliptine (malate de sitagliptine) 50 mg comprimé oral,ADDED
0d62c953080257950781a39256263812,deferiprone 1000 mg prolonged-release oral tablet,défériprone 1000 mg comprimé oral à libération prolongée,ADDED
0dd567d92ec418440f6f3bc699420d31,dapagliflozin 5 mg and metformin hydrochloride 850 mg oral tablet,dapagliflozine 5 mg et chlorhydrate de metformine 850 mg comprimé oral,ADDED
0e437d9b376993fe383069b8180fd65d,letibotulinumtoxina 100 unit per vial powder for solution for injection,létibotulinumtoxina 100 unité par fiole poudre pour solution injectable,ADDED
18c475ed8c88eea904bf433a6b256c85,sunitinib 50 mg oral capsule,sunitinib 50 mg capsule orale,ADDED
19290a5b190e8811f5205745ca35d668,dapagliflozin 10 mg oral tablet,dapagliflozine 10 mg comprimé oral,ADDED
1afd715b4e400d90312baee986fc599c,dapagliflozin 5 mg and metformin hydrochloride 1000 mg oral tablet,dapagliflozine 5 mg et chlorhydrate de metformine 1000 mg comprimé oral,ADDED
20667bb3f3699416ad126ecdd90d5ffc,onabotulinumtoxinA 50 unit per vial powder for solution for injection,onabotulinumtoxineA 50 unité par fiole poudre pour solution injectable,ADDED
228def0ab9dd8082ee805cec6d2da658,sitagliptin (sitagliptin fumarate) 25 mg oral tablet,sitagliptine (fumarate de sitagliptine) 25 mg comprimé oral,ADDED
2d54cddbc9b0491967f76d7be1ff8195,metformin hydrochloride 500 mg and sitagliptin (sitagliptin malate) 50 mg oral tablet,chlorhydrate de metformine 500 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral,ADDED
34b94fba7109f2d7e8b68b6623d7fd72,sitagliptin (sitagliptin fumarate) 50 mg oral tablet,sitagliptine (fumarate de sitagliptine) 50 mg comprimé oral,ADDED
47dc8dac462a560a2991f04f62bc31f7,dapagliflozin 5 mg oral tablet,dapagliflozine 5 mg comprimé oral,ADDED
4b723e63e7ab99a9eaac144000ac68ea,mavacamten 10 mg oral capsule,mavacamten 10 mg capsule orale,ADDED
50516b8a34b9f8d4043d588019f2e1a7,mometasone furoate 25 mcg and olopatadine hydrochloride 665 mcg nasal spray,furoate de mométasone 25 mcg et chlorhydrate d'olopatadine 665 mcg vaporisation nasale,ADDED
74785c6fa67a0358e4734b082c23580e,metformin hydrochloride 850 mg and sitagliptin (sitagliptin malate) 50 mg oral tablet,chlorhydrate de metformine 850 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral,ADDED
7daff15e2e0dfeb7ed4d55fdbaa21d11,sitagliptin (sitagliptin hydrochloride) 50 mg oral tablet,sitagliptine (chlorhydrate de sitagliptine) 50 mg comprimé oral,ADDED
7f430c0ec3e1a8278ee4a4da00f047ed,sitagliptin (sitagliptin malate) 25 mg oral tablet,sitagliptine (malate de sitagliptine) 25 mg comprimé oral,ADDED
840743f6e675098aa81cc03d2c92bc66,metformin hydrochloride 1000 mg and sitagliptin (sitagliptin malate) 50 mg oral tablet,chlorhydrate de metformine 1000 mg et sitagliptine (malate de sitagliptine) 50 mg comprimé oral,ADDED
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001539,crotamiton 10 % cutaneous cream,crotamiton 10 % crème cutanée,DELETED
9001560,spiramycin 1500000 unit oral capsule,spiramycine 1500000 unité capsule orale,DELETED
9001561,spiramycin 750000 unit oral capsule,spiramycine 750000 unité capsule orale,DELETED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9002087,sodium bicarbonate 81.3 g per l solution for haemodialysis,"bicarbonate de sodium 81,3 g par l solution pour hémodialyse",ADDED
9002113,sodium bicarbonate 42 mg per mL solution for injection,bicarbonate de sodium 42 mg par mL solution injectable,ADDED
9002180,chloroxylenol 0.6 % cutaneous liquid,"chloroxylénol 0,6 % liquide cutané",ADDED
9002321,potassium chloride 251.6 g per l solution for haemodialysis,"chlorure de potassium 251,6 g par l solution pour hémodialyse",ADDED
9002392,triclosan 0.3 % cutaneous liquid,"triclosan 0,3 % liquide cutané",ADDED
9002902,sodium acetate 328 mg per mL solution for injection,acétate de sodium 328 mg par mL solution injectable,ADDED
9003031,magnesium chloride 20.5 g per 4.5 l powder for concentrate for solution for haemodialysis,"chlorure de magnésium 20,5 g par 4,5 l poudre pour solution à diluer pour solution pour hémodialyse",ADDED
