drug_code,mp_code,mp_formal_name,mp_fr_description,changes
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1036,00022772,DILANTIN (phenytoin sodium 30 mg oral capsule) BGP PHARMA ULC,DILANTIN (phénytoïne sodique 30 mg capsule orale) BGP PHARMA ULC,"mp_formal_name: ""DILANTIN (phenytoin sodium 30 mg oral capsule) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""DILANTIN (phenytoin sodium 30 mg oral capsule) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC""
mp_fr_description: ""DILANTIN (phénytoïne sodique 30 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""DILANTIN (phénytoïne sodique 30 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1037,00022780,DILANTIN (phenytoin sodium 100 mg oral capsule) BGP PHARMA ULC,DILANTIN (phénytoïne sodique 100 mg capsule orale) BGP PHARMA ULC,"mp_formal_name: ""DILANTIN (phenytoin sodium 100 mg oral capsule) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""DILANTIN (phenytoin sodium 100 mg oral capsule) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC""
mp_fr_description: ""DILANTIN (phénytoïne sodique 100 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""DILANTIN (phénytoïne sodique 100 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1103,00221570,CERUMOL (chlorobutanol 5 % and dichlorobenzene 2 % and oil of turpentine 10 % and peanut oil 57 % otic drops) THORNTON & ROSS LTD,CERUMOL (chlorobutanol 5 % et dichlorobenzène 2 % et essence de térébenthine 10 % et huile d'arachide 57 % gouttes otiques) THORNTON & ROSS LTD,"mp_status_effective_time: ""20210713"" -> ""20230609"""
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
4037,00510335,TARGEL SA (coal tar 10 % and salicylic acid 3 % cutaneous gel) ODAN LABORATORIES LTD,TARGEL SA (goudron de houille 10 % et acide salicylique 3 % gel cutané) ODAN LABORATORIES LTD,DELETED
