ntp_code,ntp_formal_name,ntp_fr_description,changes
0ea5c07d6f8ef11b246883f884a5348f,elasomeran 0.2 mg per mL dispersion for injection 5 mL vial,"élasoméran 0,2 mg par mL dispersion injectable 5 mL fiole",ADDED
12c276491ded1b980c26a595fa83ba88,secukinumab 75 mg per 0.5 mL solution for injection syringe,"sécukinumab 75 mg par 0,5 mL solution injectable seringue",ADDED
1cfcd82ef4b2ac18b0367f0346e9f80d,amivantamab 350 mg per 7 mL solution for injection vial,amivantamab 350 mg par 7 mL solution injectable fiole,ADDED
1e5f5e94f61a1b7313822f224791aaa2,palovarotene 1 mg oral capsule,palovarotène 1 mg capsule orale,ADDED
21feab065e89d1eaaf915b5c44937a8f,cariprazine (cariprazine hydrochloride) 1.5 mg oral capsule,"cariprazine (chlorhydrate de cariprazine) 1,5 mg capsule orale",ADDED
2377cce3731beea4d11d2e7487351d49,risankizumab 150 mg per 1 mL solution for injection syringe,risankizumab 150 mg par 1 mL solution injectable seringue,ADDED
2764feaff02f30186050f88bc6756680,palovarotene 5 mg oral capsule,palovarotène 5 mg capsule orale,ADDED
370088806f4b87f0709497260d5e623b,palovarotene 10 mg oral capsule,palovarotène 10 mg capsule orale,ADDED
3b8840c6bcf7685cbcf5576a5753a562,cariprazine (cariprazine hydrochloride) 6 mg oral capsule,cariprazine (chlorhydrate de cariprazine) 6 mg capsule orale,ADDED
4936fd6e0640753b316938b892137e95,dupilumab 200 mg per 1.14 mL solution for injection,"dupilumab 200 mg par 1,14 mL solution injectable",ADDED
4db831e68c44e09db1816c7a71fd4e1b,palovarotene 2.5 mg oral capsule,"palovarotène 2,5 mg capsule orale",ADDED
535c8838225e58106881a48fcfb4e74d,diphenhydramine hydrochloride 12.5 mg orodispersible tablet,"chlorhydrate de diphenhydramine 12,5 mg comprimé orodispersible",ADDED
58b49db9f570cb8d9674b7b1a0812f36,lumasiran (lumasiran sodium) 94.5 mg per 0.5 mL solution for injection vial,"lumasiran (lumasiran sodique) 94,5 mg par 0,5 mL solution injectable fiole",ADDED
6d73a9fe857b3776e694d25dab974f73,acetaminophen 250 mg and ibuprofen 125 mg oral tablet,acétaminophène 250 mg et ibuprofène 125 mg comprimé oral,ADDED
8ad6dbe49de5b4b3fbe35e1d14c416b4,palovarotene 1.5 mg oral capsule,"palovarotène 1,5 mg capsule orale",ADDED
9000032,acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 30 mg oral tablet,acétaminophène 300 mg et caféine 15 mg et phosphate de codéine 30 mg comprimé oral,"ntp_status_effective_time: ""19641231"" -> ""19851231"""
9000231,morphine sulfate 20 mg suppository,sulfate de morphine 20 mg suppositoire,"ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19851231"" -> ""20211223"""
9000739,morphine sulfate 30 mg suppository,sulfate de morphine 30 mg suppositoire,DELETED
9000880,diazepam 20 mg per 4 mL rectal gel tube,diazépam 20 mg par 4 mL gel rectal tube,"ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
9000881,diazepam 2.5 mg per 0.5 mL rectal gel tube,"diazépam 2,5 mg par 0,5 mL gel rectal tube","ntp_status: ""INACTIVE"" -> ""ACTIVE""
ntp_status_effective_time: ""20220601"" -> ""20000128"""
