drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
18744,02148463,MINIMS PILOCARPINE NITRATE (nitrate de pilocarpine 2 % gouttes ophtalmiques) BAUSCH & LOMB INC,nitrate de pilocarpine 2 % gouttes ophtalmiques,pilocarpine,"mp_fr_description: ""MINIMS PILOCARPINE NITRATE (nitrate de pilocarpine 2 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS PILOCARPINE NITRATE (nitrate de pilocarpine 2 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18749,02148544,MINIMS TETRACAINE HYDROCHLORIDE (chlorhydrate de tétracaïne 1 % gouttes ophtalmiques) BAUSCH & LOMB INC,chlorhydrate de tétracaïne 1 % gouttes ophtalmiques,tétracaïne,"mp_fr_description: ""MINIMS TETRACAINE HYDROCHLORIDE (chlorhydrate de tétracaïne 1 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS TETRACAINE HYDROCHLORIDE (chlorhydrate de tétracaïne 1 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18751,02148528,"MINIMS TETRACAINE HYDROCHLORIDE (chlorhydrate de tétracaïne 0,5 % gouttes ophtalmiques) BAUSCH & LOMB INC","chlorhydrate de tétracaïne 0,5 % gouttes ophtalmiques",tétracaïne,"mp_fr_description: ""MINIMS TETRACAINE HYDROCHLORIDE (chlorhydrate de tétracaïne 0,5 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS TETRACAINE HYDROCHLORIDE (chlorhydrate de tétracaïne 0,5 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
37384,02224860,"SOFRAMYCIN NASAL SPRAY (sulfate de framycétine 12,5 mg par mL et gramicidine 0,05 mg par mL et chlorhydrate de phényléphrine 2,5 mg par mL vaporisation nasale) SEARCHLIGHT PHARMA INC","sulfate de framycétine 12,5 mg par mL et gramicidine 0,05 mg par mL et chlorhydrate de phényléphrine 2,5 mg par mL vaporisation nasale",framycétine et gramicidine et phényléphrine,"mp_fr_description: ""SOFRAMYCIN NASAL SPRAY (sulfate de framycétine 12,5 mg par mL et gramicidine 0,05 mg par mL et chlorhydrate de phényléphrine 2,5 mg par mL vaporisation nasale) E̲R̲F̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲2̲0̲1̲2̲ INC"" -> ""SOFRAMYCIN NASAL SPRAY (sulfate de framycétine 12,5 mg par mL et gramicidine 0,05 mg par mL et chlorhydrate de phényléphrine 2,5 mg par mL vaporisation nasale) S̲E̲A̲R̲C̲H̲L̲I̲G̲H̲T̲ ̲P̲H̲A̲R̲M̲A̲ INC"""
82513,02339536,"ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE INJECTION (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A.","chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche",articaïne et épinéphrine,"mp_fr_description: ""ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE INJECTION (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche) PIERREL P̲H̲A̲R̲M̲A̲ ̲S.P.A."" -> ""ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE INJECTION (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A."""
82514,02339544,"ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE INJECTION (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A.","chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche",articaïne et épinéphrine,"mp_fr_description: ""ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE INJECTION (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche) PIERREL P̲H̲A̲R̲M̲A̲ ̲S.P.A."" -> ""ARTICAINE HYDROCHLORIDE AND EPINEPHRINE BITARTRATE INJECTION (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A."""
84694,02361906,"ORABLOC 1:200,000 (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A.","chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche",articaïne et épinéphrine,"mp_fr_description: ""ORABLOC 1:200,000 (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche) PIERREL P̲H̲A̲R̲M̲A̲ ̲S.P.A."" -> ""ORABLOC 1:200,000 (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,005 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A."""
84695,02361914,"ORABLOC 1:100,000 (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A.","chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche",articaïne et épinéphrine,"mp_fr_description: ""ORABLOC 1:100,000 (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche) PIERREL P̲H̲A̲R̲M̲A̲ ̲S.P.A."" -> ""ORABLOC 1:100,000 (chlorhydrate d'articaïne 40 mg par mL et épinéphrine (bitartrate d'épinéphrine) 0,01 mg par mL solution injectable 1,7 mL cartouche) PIERREL S.P.A."""
89990,02415283,JAMP RABEPRAZOLE (rabéprazole sodique 10 mg comprimé gastrorésistant) JAMP PHARMA CORPORATION,rabéprazole sodique 10 mg comprimé gastrorésistant,rabéprazole,ADDED
94335,02456451,RUPALL (rupatadine (fumarate de rupatadine) 10 mg comprimé oral) MEDEXUS INC,rupatadine (fumarate de rupatadine) 10 mg comprimé oral,rupatadine,"mp_fr_description: ""RUPALL (rupatadine (fumarate de rupatadine) 10 mg comprimé oral) MEDEXUS P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲INC"" -> ""RUPALL (rupatadine (fumarate de rupatadine) 10 mg comprimé oral) MEDEXUS INC"""
94336,02456478,RUPALL (rupatadine (fumarate de rupatadine) 1 mg par mL solution orale) MEDEXUS INC,rupatadine (fumarate de rupatadine) 1 mg par mL solution orale,rupatadine,"mp_fr_description: ""RUPALL (rupatadine (fumarate de rupatadine) 1 mg par mL solution orale) MEDEXUS P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲INC"" -> ""RUPALL (rupatadine (fumarate de rupatadine) 1 mg par mL solution orale) MEDEXUS INC"""
95622,02467860,TRESIBA (insuline dégludec 100 unité par mL solution injectable 3 mL cartouche) NOVO NORDISK CANADA INC,insuline dégludec 100 unité par mL solution injectable 3 mL cartouche,insuline dégludec,ADDED
98468,02494698,JAMP CEPHALEXIN (céphalexine (monohydrate de céphalexine) 250 mg comprimé oral) JAMP PHARMA CORPORATION,céphalexine 250 mg comprimé oral,céphalexine,ADDED
98469,02494701,JAMP CEPHALEXIN (céphalexine (monohydrate de céphalexine) 500 mg comprimé oral) JAMP PHARMA CORPORATION,céphalexine 500 mg comprimé oral,céphalexine,ADDED
99262,02503115,PMS-FLUTICASONE HFA (propionate de fluticasone 50 mcg par actionnement inhalation en flacon pressurisé) PHARMASCIENCE INC,propionate de fluticasone 50 mcg par actionnement inhalation en flacon pressurisé,fluticasone,ADDED
99576,02506394,NAT-POMALIDOMIDE (pomalidomide 1 mg capsule orale) NATCO PHARMA (CANADA) INC,pomalidomide 1 mg capsule orale,pomalidomide,ADDED
99577,02506408,NAT-POMALIDOMIDE (pomalidomide 2 mg capsule orale) NATCO PHARMA (CANADA) INC,pomalidomide 2 mg capsule orale,pomalidomide,ADDED
99578,02506416,NAT-POMALIDOMIDE (pomalidomide 3 mg capsule orale) NATCO PHARMA (CANADA) INC,pomalidomide 3 mg capsule orale,pomalidomide,ADDED
99579,02506424,NAT-POMALIDOMIDE (pomalidomide 4 mg capsule orale) NATCO PHARMA (CANADA) INC,pomalidomide 4 mg capsule orale,pomalidomide,ADDED
99757,02508184,ANTI-DANDRUFF ANTIPELLICULAIRE 2 IN 1 (pyrithione zincique 1 % shampoing) L' OREAL CANADA,pyrithione zincique 1 % shampoing,pyrithione zincique,ADDED
100236,02513129,JAMP ATAZANAVIR (atazanavir (sulfate d'atazanavir) 300 mg capsule orale) JAMP PHARMA CORPORATION,atazanavir (sulfate d'atazanavir) 300 mg capsule orale,atazanavir,ADDED
100628,02516942,AG-QUETIAPINE FUMARATE (quétiapine (fumarate de quétiapine) 100 mg comprimé oral) ANGITA PHARMA INC.,quétiapine (fumarate de quétiapine) 100 mg comprimé oral,quétiapine,ADDED
100629,02516950,AG-QUETIAPINE FUMARATE (quétiapine (fumarate de quétiapine) 200 mg comprimé oral) ANGITA PHARMA INC.,quétiapine (fumarate de quétiapine) 200 mg comprimé oral,quétiapine,ADDED
100630,02516969,AG-QUETIAPINE FUMARATE (quétiapine (fumarate de quétiapine) 300 mg comprimé oral) ANGITA PHARMA INC.,quétiapine (fumarate de quétiapine) 300 mg comprimé oral,quétiapine,ADDED
100805,02518759,JAMP TRAMADOL HCL (chlorhydrate de tramadol 50 mg comprimé oral) JAMP PHARMA CORPORATION,chlorhydrate de tramadol 50 mg comprimé oral,tramadol,ADDED
100858,02519305,ACETAMINOPHEN INJECTION (acétaminophène 1000 mg par 100 mL solution injectable sac) BAXTER CORPORATION,acétaminophène 1000 mg par 100 mL solution injectable sac,acétaminophène,ADDED
100878,02519534,PANTOPRAZOLE MAGNESIUM (pantoprazole (hémipentahydrate de pantoprazole magnésien) 40 mg comprimé gastrorésistant) SIVEM PHARMACEUTICALS ULC,pantoprazole (pantoprazole magnésien) 40 mg comprimé gastrorésistant,pantoprazole,"mp_fr_description: ""PANTOPRAZOLE T̲ (pantoprazole (hémipentahydrate de pantoprazole magnésien) 40 mg comprimé gastrorésistant) SIVEM PHARMACEUTICALS ULC"" -> ""PANTOPRAZOLE M̲A̲G̲N̲E̲S̲I̲U̲M̲ (pantoprazole (hémipentahydrate de pantoprazole magnésien) 40 mg comprimé gastrorésistant) SIVEM PHARMACEUTICALS ULC"""
100998,02520796,PEG 3350 (polyéthylèneglycol 3350 100 % poudre pour solution orale) ANGITA PHARMA INC.,polyéthylèneglycol 3350 100 % poudre pour solution orale,polyéthylèneglycol 3350,ADDED
101047,02521245,ALLEGRA HIVES (chlorhydrate de fexofénadine 60 mg comprimé oral) SANOFI CONSUMER HEALTH INC,chlorhydrate de fexofénadine 60 mg comprimé oral,fexofénadine,ADDED
101306,02524023,"AURO-METHOTREXATE (méthotrexate 2,5 mg comprimé oral) AURO PHARMA INC","méthotrexate 2,5 mg comprimé oral",méthotrexate,ADDED
101551,02526417,THIOTEPA FOR INJECTION USP (thiotépa 15 mg par fiole poudre pour solution injectable) STERIMAX INC,thiotépa 15 mg par fiole poudre pour solution injectable,thiotépa,ADDED
101552,02526425,THIOTEPA FOR INJECTION USP (thiotépa 100 mg par fiole poudre pour solution injectable) STERIMAX INC,thiotépa 100 mg par fiole poudre pour solution injectable,thiotépa,ADDED
101693,02527731,CICAPLAST BAUME B5 CONDITIONING PRO-VITAMIN B5 PRO-VITAMINE B5 REVITALISANTE (diméthicone 9 % crème cutanée) LABORATOIRES LA ROCHE-POSAY CANADA,diméthicone 9 % crème cutanée,diméthicone,ADDED
101788,02528681,TEVA-CETIRIZINE (chlorhydrate de cétirizine 20 mg comprimé oral) TEVA CANADA LIMITED,chlorhydrate de cétirizine 20 mg comprimé oral,cétirizine,ADDED
101823,02529033,SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 25 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,sitagliptine (phosphate de sitagliptine) 25 mg comprimé oral,sitagliptine,ADDED
101824,02529041,SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,sitagliptine,ADDED
101825,02529068,SITAGLIPTIN (sitagliptine (phosphate de sitagliptine monohydraté) 100 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,sitagliptine (phosphate de sitagliptine) 100 mg comprimé oral,sitagliptine,ADDED
101839,02529157,SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,chlorhydrate de metformine 500 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
101840,02529165,SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,chlorhydrate de metformine 850 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
101841,02529173,SITAGLIPTIN-METFORMIN (chlorhydrate de metformine 1000 mg et sitagliptine (phosphate de sitagliptine monohydraté) 50 mg comprimé oral) SIVEM PHARMACEUTICALS ULC,chlorhydrate de metformine 1000 mg et sitagliptine (phosphate de sitagliptine) 50 mg comprimé oral,metformine et sitagliptine,ADDED
101887,02529629,JAMP ABIRATERONE (acétate d'abiratérone 500 mg comprimé oral) JAMP PHARMA CORPORATION,acétate d'abiratérone 500 mg comprimé oral,abiratérone,ADDED
101892,02529688,KORSUVA (difélikéfaline (acétate de difélikéfaline) 50 mcg par 1 mL solution injectable fiole) VIFOR FRESENIUS MEDICAL CARE RENAL PHARMA LTD,difélikéfaline (acétate de difélikéfaline) 50 mcg par 1 mL solution injectable fiole,difélikéfaline,ADDED
101988,02530724,"PRO-APIXABAN (apixaban 2,5 mg comprimé oral) PRO DOC LIMITEE","apixaban 2,5 mg comprimé oral",apixaban,ADDED
101990,02530732,PRO-APIXABAN (apixaban 5 mg comprimé oral) PRO DOC LIMITEE,apixaban 5 mg comprimé oral,apixaban,ADDED
101998,02530821,"NUCALA (mépolizumab 40 mg par 0,4 mL solution injectable seringue) GLAXOSMITHKLINE INC","mépolizumab 40 mg par 0,4 mL solution injectable seringue",mépolizumab,ADDED
102163,02532611,RADICAVA (édavarone 105 mg par 5 mL suspension orale) MITSUBISHI TANABE PHARMA CORPORATION,édavarone 105 mg par 5 mL suspension orale,édavarone,ADDED
NA,77701119,BENVYON (chlorhydrate de bendamustine 100 mg par 4 mL solution injectable fiole) PFIZER CANADA ULC,chlorhydrate de bendamustine 100 mg par 4 mL solution injectable fiole,bendamustine,ADDED
NA,77701120,BENVYON (chlorhydrate de bendamustine 200 mg par 8 mL solution injectable fiole) PFIZER CANADA ULC,chlorhydrate de bendamustine 200 mg par 8 mL solution injectable fiole,bendamustine,ADDED
NA,77701121,BENVYON (chlorhydrate de bendamustine 25 mg par 1 mL solution injectable fiole) PFIZER CANADA ULC,chlorhydrate de bendamustine 25 mg par 1 mL solution injectable fiole,bendamustine,ADDED
