drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
9,00015741,TAPAZOLE (méthimazole 5 mg comprimé oral) PALADIN PHARMA INC.,méthimazole 5 mg comprimé oral,méthimazole,"mp_fr_description: ""TAPAZOLE (méthimazole 5 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""TAPAZOLE (méthimazole 5 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
158,00010200,PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN PHARMA INC.,propylthiouracile 50 mg comprimé oral,propylthiouracile,"mp_fr_description: ""PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
159,00010219,PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN PHARMA INC.,propylthiouracile 100 mg comprimé oral,propylthiouracile,"mp_fr_description: ""PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
631,00074462,"LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN PHARMA INC.","clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée",clioquinol et fluméthasone,"mp_fr_description: ""LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN L̲A̲B̲S̲ INC."" -> ""LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
810,00074500,VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN PHARMA INC.,clioquinol 3 % et hydrocortisone 1 % crème cutanée,clioquinol et hydrocortisone,"mp_fr_description: ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN L̲A̲B̲S̲ INC."" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
868,00074454,"LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN PHARMA INC.","clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques",clioquinol et fluméthasone,"mp_fr_description: ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN L̲A̲B̲S̲ INC."" -> ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
1084,00010391,SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN PHARMA INC.,acénocoumarol 4 mg comprimé oral,acénocoumarol,"mp_fr_description: ""SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
1118,00010383,SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN PHARMA INC.,acénocoumarol 1 mg comprimé oral,acénocoumarol,"mp_fr_description: ""SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
4222,00511552,SANDOMIGRAN DS (pizotifène (malate de pizotifène) 1 mg comprimé oral) PALADIN PHARMA INC.,pizotifène (malate de pizotifène) 1 mg comprimé oral,pizotifène,"mp_fr_description: ""SANDOMIGRAN DS (pizotifène (malate de pizotifène) 1 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""SANDOMIGRAN DS (pizotifène (malate de pizotifène) 1 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
5575,00579335,CORTIFOAM (acétate d'hydrocortisone 10 % mousse rectale) PALADIN PHARMA INC.,acétate d'hydrocortisone 10 % mousse rectale,hydrocortisone,"mp_fr_description: ""CORTIFOAM (acétate d'hydrocortisone 10 % mousse rectale) PALADIN L̲A̲B̲S̲ INC."" -> ""CORTIFOAM (acétate d'hydrocortisone 10 % mousse rectale) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
