drug_code,mp_code,mp_formal_name,mp_fr_description,changes
9,00015741,TAPAZOLE (methimazole 5 mg oral tablet) PALADIN PHARMA INC.,TAPAZOLE (méthimazole 5 mg comprimé oral) PALADIN PHARMA INC.,"mp_formal_name: ""TAPAZOLE (methimazole 5 mg oral tablet) PALADIN L̲A̲B̲S̲ INC."" -> ""TAPAZOLE (methimazole 5 mg oral tablet) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""TAPAZOLE (méthimazole 5 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""TAPAZOLE (méthimazole 5 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
158,00010200,PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN PHARMA INC.,PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN PHARMA INC.,"mp_formal_name: ""PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN L̲A̲B̲S̲ INC."" -> ""PROPYL-THYRACIL (propylthiouracil 50 mg oral tablet) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""PROPYL-THYRACIL (propylthiouracile 50 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
159,00010219,PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN PHARMA INC.,PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN PHARMA INC.,"mp_formal_name: ""PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN L̲A̲B̲S̲ INC."" -> ""PROPYL-THYRACIL (propylthiouracil 100 mg oral tablet) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""PROPYL-THYRACIL (propylthiouracile 100 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
631,00074462,LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) PALADIN PHARMA INC.,"LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN PHARMA INC.","mp_formal_name: ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) PALADIN L̲A̲B̲S̲ INC."" -> ""LOCACORTEN VIOFORM (clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN L̲A̲B̲S̲ INC."" -> ""LOCACORTEN VIOFORM (clioquinol 3 % et pivalate de fluméthasone 0,02 % crème cutanée) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
810,00074500,VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN PHARMA INC.,VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN PHARMA INC.,"mp_formal_name: ""VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN L̲A̲B̲S̲ INC."" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % and hydrocortisone 1 % cutaneous cream) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN L̲A̲B̲S̲ INC."" -> ""VIOFORM HYDROCORTISONE (clioquinol 3 % et hydrocortisone 1 % crème cutanée) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
868,00074454,LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % and flumethasone pivalate 0.02 % otic drops) PALADIN PHARMA INC.,"LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN PHARMA INC.","mp_formal_name: ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % and flumethasone pivalate 0.02 % otic drops) PALADIN L̲A̲B̲S̲ INC."" -> ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % and flumethasone pivalate 0.02 % otic drops) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN L̲A̲B̲S̲ INC."" -> ""LOCACORTEN VIOFORM EARDROPS (clioquinol 1 % et pivalate de fluméthasone 0,02 % gouttes otiques) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
1084,00010391,SINTROM (acenocoumarol 4 mg oral tablet) PALADIN PHARMA INC.,SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN PHARMA INC.,"mp_formal_name: ""SINTROM (acenocoumarol 4 mg oral tablet) PALADIN L̲A̲B̲S̲ INC."" -> ""SINTROM (acenocoumarol 4 mg oral tablet) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
1118,00010383,SINTROM (acenocoumarol 1 mg oral tablet) PALADIN PHARMA INC.,SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN PHARMA INC.,"mp_formal_name: ""SINTROM (acenocoumarol 1 mg oral tablet) PALADIN L̲A̲B̲S̲ INC."" -> ""SINTROM (acenocoumarol 1 mg oral tablet) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
4222,00511552,SANDOMIGRAN DS (pizotifen (pizotifen malate) 1 mg oral tablet) PALADIN PHARMA INC.,SANDOMIGRAN DS (pizotifène (malate de pizotifène) 1 mg comprimé oral) PALADIN PHARMA INC.,"mp_formal_name: ""SANDOMIGRAN DS (pizotifen (pizotifen malate) 1 mg oral tablet) PALADIN L̲A̲B̲S̲ INC."" -> ""SANDOMIGRAN DS (pizotifen (pizotifen malate) 1 mg oral tablet) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""SANDOMIGRAN DS (pizotifène (malate de pizotifène) 1 mg comprimé oral) PALADIN L̲A̲B̲S̲ INC."" -> ""SANDOMIGRAN DS (pizotifène (malate de pizotifène) 1 mg comprimé oral) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
5575,00579335,CORTIFOAM (hydrocortisone acetate 10 % rectal foam) PALADIN PHARMA INC.,CORTIFOAM (acétate d'hydrocortisone 10 % mousse rectale) PALADIN PHARMA INC.,"mp_formal_name: ""CORTIFOAM (hydrocortisone acetate 10 % rectal foam) PALADIN L̲A̲B̲S̲ INC."" -> ""CORTIFOAM (hydrocortisone acetate 10 % rectal foam) PALADIN P̲H̲A̲R̲M̲A̲ INC.""
mp_fr_description: ""CORTIFOAM (acétate d'hydrocortisone 10 % mousse rectale) PALADIN L̲A̲B̲S̲ INC."" -> ""CORTIFOAM (acétate d'hydrocortisone 10 % mousse rectale) PALADIN P̲H̲A̲R̲M̲A̲ INC."""
