drug_code,mp_code,mp_formal_name,mp_fr_description,changes
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,FUNGIZONE (amphotéricine B 50 mg par fiole poudre pour solution injectable) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,"ADASEPT LIQ 0.5% (triclosan 0,5 % liquide cutané) ODAN LABORATORIES LTD",ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 84 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
2317,00358495,ODANS LIQUOR CARBONIS DETERGENS (coal tar 20 % cutaneous solution) ODAN LABORATORIES LTD,ODANS LIQUOR CARBONIS DETERGENS (goudron de houille 20 % solution pour application cutanée) ODAN LABORATORIES LTD,DELETED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (chlorure de potassium 149 mg par mL solution injectable) PFIZER CANADA ULC,ADDED
3348,00463221,LYSODREN (mitotane 500 mg oral tablet) ESTEVE PHARMACEUTICALS S.A.,LYSODREN (mitotane 500 mg comprimé oral) ESTEVE PHARMACEUTICALS S.A.,"mp_formal_name: ""LYSODREN (mitotane 500 mg oral tablet) H̲R̲A̲ ̲P̲H̲A̲R̲M̲A̲ ̲R̲A̲R̲E̲ ̲D̲I̲S̲E̲A̲S̲E̲S̲"" -> ""LYSODREN (mitotane 500 mg oral tablet) E̲S̲T̲E̲V̲E̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲S̲.̲A̲.̲""
mp_fr_description: ""LYSODREN (mitotane 500 mg comprimé oral) H̲R̲A̲ ̲P̲H̲A̲R̲M̲A̲ ̲R̲A̲R̲E̲ ̲D̲I̲S̲E̲A̲S̲E̲S̲"" -> ""LYSODREN (mitotane 500 mg comprimé oral) E̲S̲T̲E̲V̲E̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲S̲.̲A̲.̲"""
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (chlorure de potassium 20 meq par 10 mL solution injectable) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 45 mmol par 50 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
5254,00559393,TYLENOL REGULAR STRENGTH (acetaminophen 325 mg oral tablet) KENVUE CANADA INC.,TYLENOL REGULAR STRENGTH (acétaminophène 325 mg comprimé oral) KENVUE CANADA INC.,"mp_formal_name: ""TYLENOL REGULAR STRENGTH (acetaminophen 325 mg oral tablet) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""TYLENOL REGULAR STRENGTH (acetaminophen 325 mg oral tablet) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲""
mp_fr_description: ""TYLENOL REGULAR STRENGTH (acétaminophène 325 mg comprimé oral) M̲C̲N̲E̲I̲L̲ ̲C̲O̲N̲S̲U̲M̲E̲R̲ ̲H̲E̲A̲L̲T̲H̲C̲A̲R̲E̲ ̲D̲I̲V̲I̲S̲I̲O̲N̲ ̲O̲F̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲&̲ ̲J̲O̲H̲N̲S̲O̲N̲ ̲I̲N̲C̲"" -> ""TYLENOL REGULAR STRENGTH (acétaminophène 325 mg comprimé oral) K̲E̲N̲V̲U̲E̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"""
5475,00507407,DALMACOL (alcohol anhydrous 0.25 mL per 5 mL and doxylamine succinate 6 mg per 5 mL and etafedrin hydrochloride 16.65 mg per 5 mL and hydrocodone bitartrate 1.65 mg per 5 mL and sodium citrate 200 mg per 5 mL syrup) LABORATOIRE ATLAS INC,"DALMACOL (alcool anhydre 0,25 mL par 5 mL et succinate de doxylamine 6 mg par 5 mL et chlorhydrate d'étafédrine 16,65 mg par 5 mL et bitartrate d'hydrocodone 1,65 mg par 5 mL et citrate de sodium 200 mg par 5 mL sirop) LABORATOIRE ATLAS INC","mp_status_effective_time: ""20180706"" -> ""20250423"""
6512,00648019,PRO-METOPROLOL (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE,PRO-METOPROLOL (tartrate de métoprolol 50 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""METOPROLOL-L"" -> ""PRO-METOPROLOL""
mp_formal_name: ""METOPROLOL̲-̲L (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲METOPROLOL (metoprolol tartrate 50 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""METOPROLOL̲-̲L (tartrate de métoprolol 50 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲METOPROLOL (tartrate de métoprolol 50 mg comprimé oral) PRO DOC LIMITEE"""
6513,00648027,PRO-METOPROLOL-L (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE,PRO-METOPROLOL-L (tartrate de métoprolol 100 mg comprimé oral) PRO DOC LIMITEE,"Health_Canada_product_name: ""METOPROLOL-L"" -> ""PRO-METOPROLOL-L""
mp_formal_name: ""METOPROLOL-L (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲METOPROLOL-L (metoprolol tartrate 100 mg oral tablet) PRO DOC LIMITEE""
mp_fr_description: ""METOPROLOL-L (tartrate de métoprolol 100 mg comprimé oral) PRO DOC LIMITEE"" -> ""P̲R̲O̲-̲METOPROLOL-L (tartrate de métoprolol 100 mg comprimé oral) PRO DOC LIMITEE"""
6775,00691623,BICARBONATE CONCENTRATE D17000 (sodium bicarbonate 81.3 g per l solution for haemodialysis) VANTIVE ULC,"BICARBONATE CONCENTRATE D17000 (bicarbonate de sodium 81,3 g par l solution pour hémodialyse) VANTIVE ULC",ADDED
8350,00261971,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 5 mmol per 10 mL solution for injection syringe) PFIZER CANADA ULC,SODIUM BICARBONATE INJECTION USP (bicarbonate de sodium 5 mmol par 10 mL solution injectable seringue) PFIZER CANADA ULC,ADDED
