drug_code,mp_code,mp_formal_name,changes
9,00015741,TAPAZOLE (methimazole 5 mg oral tablet) ENDO OPERATIONS LTD.,"mp_formal_name: ""TAPAZOLE (methimazole 5 mg oral tablet) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""TAPAZOLE (methimazole 5 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
789,00030767,DEPO-MEDROL (methylprednisolone acetate 80 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC,"mp_formal_name: ""DEPO-MEDROL̲ ̲8̲0̲ ̲M̲G̲/̲M̲L (methylprednisolone acetate 80 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC"" -> ""DEPO-MEDROL (methylprednisolone acetate 80 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC"""
933,00029149,FUNGIZONE (amphotericin B 50 mg per vial powder for solution for injection) CHEPLAPHARM ARZNEIMITTEL GMBH,ADDED
1134,00030759,DEPO-MEDROL (methylprednisolone acetate 40 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC,"mp_formal_name: ""DEPO-MEDROL̲ ̲4̲0̲ ̲M̲G̲/̲M̲L (methylprednisolone acetate 40 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC"" -> ""DEPO-MEDROL (methylprednisolone acetate 40 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC"""
1668,00266507,ADASEPT LIQ 0.5% (triclosan 0.5 % cutaneous liquid) ODAN LABORATORIES LTD,ADDED
1905,00261998,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 84 mg per mL solution for injection) PFIZER CANADA ULC,ADDED
2209,00312746,TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 5 mg oral tablet) AA PHARMA INC,DELETED
2213,00335053,ELAVIL (amitriptyline hydrochloride 10 mg oral tablet) AA PHARMA INC,DELETED
2300,00326836,TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 10 mg oral tablet) AA PHARMA INC,DELETED
2527,00037869,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE USP (potassium chloride 149 mg per mL solution for injection) PFIZER CANADA ULC,ADDED
3394,00402206,POTASSIUM CHLORIDE FOR INJECTION CONCENTRATE (potassium chloride 20 meq per 10 mL solution for injection) OMEGA LABORATORIES LIMITED,ADDED
3837,00038083,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 45 mmol per 50 mL solution for injection syringe) PFIZER CANADA ULC,ADDED
4114,00500895,NALCROM (cromolyn sodium 100 mg oral capsule) LUPIN PHARMA CANADA LIMITED,"mp_formal_name: ""NALCROM (cromolyn sodium 100 mg oral capsule) S̲A̲N̲O̲F̲I̲-̲A̲V̲E̲N̲T̲I̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""NALCROM (cromolyn sodium 100 mg oral capsule) L̲U̲P̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲L̲I̲M̲I̲T̲E̲D̲"""
4220,00518182,STIEVA-A (tretinoin 0.05 % cutaneous cream) GLAXOSMITHKLINE INC,ADDED
4222,00511552,SANDOMIGRAN DS (pizotifen (pizotifen malate) 1 mg oral tablet) ENDO OPERATIONS LTD.,"mp_formal_name: ""SANDOMIGRAN DS (pizotifen (pizotifen malate) 1 mg oral tablet) P̲A̲L̲A̲D̲I̲N̲ ̲P̲H̲A̲R̲M̲A̲ ̲I̲N̲C̲."" -> ""SANDOMIGRAN DS (pizotifen (pizotifen malate) 1 mg oral tablet) E̲N̲D̲O̲ ̲O̲P̲E̲R̲A̲T̲I̲O̲N̲S̲ ̲L̲T̲D̲."""
4277,00522724,CHLORDIAZEPOXIDE (chlordiazepoxide hydrochloride 5 mg oral capsule) AA PHARMA INC,DELETED
4278,00522988,CHLORDIAZEPOXIDE (chlordiazepoxide hydrochloride 10 mg oral capsule) AA PHARMA INC,DELETED
5732,00595942,TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 20 mg oral tablet) AA PHARMA INC,DELETED
6775,00691623,BICARBONATE CONCENTRATE D17000 (sodium bicarbonate 81.3 g per l solution for haemodialysis) VANTIVE ULC,ADDED
8350,00261971,SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 5 mmol per 10 mL solution for injection syringe) PFIZER CANADA ULC,ADDED
10509,00804789,POTASSIUM PHOSPHATES (phosphorus (potassium phosphate dibasic and potassium phosphate monobasic) 30 mmol per 10 mL and potassium (potassium phosphate dibasic and potassium phosphate monobasic) 44 mmol per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED
10828,00882801,APO-PRAZO (prazosin (prazosin hydrochloride) 1 mg oral tablet) APOTEX INC,"mp_formal_name: ""APO-PRAZO ̲T̲A̲B̲ ̲1̲M̲G̲ (prazosin (prazosin hydrochloride) 1 mg oral tablet) APOTEX INC"" -> ""APO-PRAZO (prazosin (prazosin hydrochloride) 1 mg oral tablet) APOTEX INC"""
10829,00882828,APO-PRAZO (prazosin (prazosin hydrochloride) 2 mg oral tablet) APOTEX INC,"mp_formal_name: ""APO-PRAZO ̲T̲A̲B̲ ̲2̲M̲G̲ (prazosin (prazosin hydrochloride) 2 mg oral tablet) APOTEX INC"" -> ""APO-PRAZO (prazosin (prazosin hydrochloride) 2 mg oral tablet) APOTEX INC"""
