ntp_code,ntp_formal_name,ntp_fr_description,changes
"9000260","morphine sulfate 150 mg per 30 mL solution for injection vial","sulfate de morphine 150 mg par 30 mL solution injectable fiole","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19861231"" -> ""20191014"""
"9000329","metoclopramide hydrochloride 10 mg oral tablet","chlorhydrate de métoclopramide 10 mg comprimé oral","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19891231"" -> ""20171027"""
"9001494","primaquine phosphate 26.3 mg oral tablet","phosphate de primaquine 26,3 mg comprimé oral","ADDED"
"9002165","acetaminophen 650 mg per sachet and phenylephrine hydrochloride 10 mg per sachet oral powder","acétaminophène 650 mg par sachet et chlorhydrate de phényléphrine 10 mg par sachet poudre orale","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19891231"" -> ""20191201"""
"9002420","benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous gel","benzocaïne 18 % et chlorhydrate de tétracaïne 2 % gel cutané","ntp_status: ""ACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""19921231"" -> ""20191201"""
"9003248","benzocaine 18 % and tetracaine hydrochloride 2 % oromucosal gel","benzocaïne 18 % et chlorhydrate de tétracaïne 2 % gel buccal","ntp_status_effective_time: ""19980421"" -> ""19921231"""
"9003477","benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous spray","benzocaïne 18 % et chlorhydrate de tétracaïne 2 % vaporisation cutanée","ntp_status: ""INACTIVE"" -> ""DEPREC""
ntp_status_effective_time: ""20190814"" -> ""20191201"""
"9003733","trandolapril 2 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet","trandolapril 2 mg et chlorhydrate de vérapamil 240 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20020715"" -> ""20191119"""
"9003734","trandolapril 4 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet","trandolapril 4 mg et chlorhydrate de vérapamil 240 mg comprimé oral à libération prolongée","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20020715"" -> ""20191119"""
"9006278","pentazocine (pentazocine lactate) 30 mg per 1 mL solution for injection ampoule","pentazocine (lactate de pentazocine) 30 mg par 1 mL solution injectable ampoule","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20021101"" -> ""20191121"""
