drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"61646","134","SOLUTION","ADDED","02238251"
"99732","5","CAPSULE","ADDED","02507943"
"100887","75","TABLET (EXTENDED-RELEASE)","ADDED","02519623"
"100901","85","TABLET","ADDED","02519771"
"12654","115","OVULE","ADDED","01926829"
"100959","85","TABLET","ADDED","02520397"
"100951","85","TABLET","ADDED","02520303"
"91043","34","LIQUID","REMOVED","02425785"
"100998","56","POWDER FOR SOLUTION","ADDED","02520796"
"100920","105","WIPE","ADDED","02519976"
"100929","134","SOLUTION","ADDED","02520079"
"100991","85","TABLET","ADDED","02520710"
"87366","134","SOLUTION","ADDED","02388103"
"100987","105","WIPE","ADDED","02520672"
"99729","5","CAPSULE","ADDED","02507919"
"100885","75","TABLET (EXTENDED-RELEASE)","ADDED","02519607"
"100912","85","TABLET","ADDED","02519887"
"100974","75","TABLET (EXTENDED-RELEASE)","ADDED","02520540"
"90736","134","SOLUTION","ADDED","02422697"
"92668","34","LIQUID","REMOVED","02442310"
"99731","5","CAPSULE","ADDED","02507935"
"100953","5","CAPSULE","ADDED","02520338"
"98389","5","CAPSULE","ADDED","02493918"
"97343","5","CAPSULE","ADDED","02483025"
"100449","105","WIPE","ADDED","02515091"
"98396","5","CAPSULE","ADDED","02493985"
"97345","5","CAPSULE","ADDED","02483041"
"100931","85","TABLET","ADDED","02520095"
"91043","134","SOLUTION","ADDED","02425785"
"100900","75","TABLET (EXTENDED-RELEASE)","ADDED","02519763"
"100927","114","GEL","ADDED","02520052"
"99733","5","CAPSULE","ADDED","02507951"
"100791","5","CAPSULE","ADDED","02518600"
"100939","98","SPRAY","ADDED","02520176"
"100990","109","TABLET (DELAYED-RELEASE)","ADDED","02520702"
"100944","134","SOLUTION","ADDED","02520222"
"100937","134","SOLUTION","ADDED","02520168"
"70506","34","LIQUID","REMOVED","02246339"
"98388","5","CAPSULE","ADDED","02493896"
"100906","85","TABLET","ADDED","02519836"
"61646","34","LIQUID","REMOVED","02238251"
"98395","5","CAPSULE","ADDED","02493977"
"98393","5","CAPSULE","ADDED","02493950"
"92668","134","SOLUTION","ADDED","02442310"
"98390","5","CAPSULE","ADDED","02493926"
"98387","5","CAPSULE","ADDED","02493888"
"99728","5","CAPSULE","ADDED","02507900"
"100954","5","CAPSULE","ADDED","02520346"
"78927","85","TABLET","ADDED","02303957"
"90736","34","LIQUID","REMOVED","02422697"
"100902","85","TABLET","ADDED","02519798"
"99724","5","CAPSULE","ADDED","02507862"
"99726","5","CAPSULE","ADDED","02507889"
"97500","5","CAPSULE","ADDED","02484714"
"100939","134","SOLUTION","ADDED","02520176"
"100940","134","SOLUTION","ADDED","02520184"
"87366","34","LIQUID","REMOVED","02388103"
"100932","109","TABLET (DELAYED-RELEASE)","ADDED","02520109"
"100937","98","SPRAY","ADDED","02520168"
"100988","134","SOLUTION","ADDED","02520680"
"100903","134","SOLUTION","ADDED","02519801"
"100890","85","TABLET","ADDED","02519666"
"91907","134","SOLUTION","ADDED","02434776"
"100889","85","TABLET","ADDED","02519658"
"100958","134","SOLUTION","ADDED","02520389"
"82832","34","LIQUID","REMOVED","02342820"
"99735","5","CAPSULE","ADDED","02507986"
"100898","75","TABLET (EXTENDED-RELEASE)","ADDED","02519747"
"98391","5","CAPSULE","ADDED","02493934"
"97342","5","CAPSULE","ADDED","02483017"
"91908","34","LIQUID","REMOVED","02434784"
"100967","78","SUPPOSITORY","ADDED","02520478"
"100749","98","SPRAY","ADDED","02518163"
"100994","5","CAPSULE","ADDED","02520745"
"100790","5","CAPSULE","ADDED","02518597"
"100915","114","GEL","ADDED","02519917"
"43061","85","TABLET","ADDED","02211998"
"97344","5","CAPSULE","ADDED","02483033"
"100968","85","TABLET","ADDED","02520486"
"100993","134","SOLUTION","ADDED","02520737"
"99730","5","CAPSULE","ADDED","02507927"
"100989","109","TABLET (DELAYED-RELEASE)","ADDED","02520699"
"100995","134","SOLUTION","ADDED","02520753"
"100996","98","SPRAY","ADDED","02520761"
"100911","85","TABLET","ADDED","02519879"
"100942","134","SOLUTION","ADDED","02520206"
"100958","98","SPRAY","ADDED","02520389"
"97346","5","CAPSULE","ADDED","02483068"
"100905","85","TABLET","ADDED","02519828"
"99734","5","CAPSULE","ADDED","02507978"
"98384","5","CAPSULE","ADDED","02493845"
"100788","5","CAPSULE","ADDED","02518570"
"100749","134","SOLUTION","ADDED","02518163"
"91904","134","SOLUTION","ADDED","02434733"
"53275","134","SOLUTION","ADDED","02233143"
"100926","85","TABLET","ADDED","02520044"
"100955","85","TABLET","ADDED","02520354"
"100973","75","TABLET (EXTENDED-RELEASE)","ADDED","02520532"
"100977","75","TABLET (EXTENDED-RELEASE)","ADDED","02520575"
"100907","75","TABLET (EXTENDED-RELEASE)","ADDED","02519844"
"100925","5","CAPSULE","ADDED","02520036"
"100978","85","TABLET","ADDED","02520583"
"99725","5","CAPSULE","ADDED","02507870"
"100792","5","CAPSULE","ADDED","02518619"
"100941","134","SOLUTION","ADDED","02520192"
"100917","85","TABLET","ADDED","02519933"
"100936","75","TABLET (EXTENDED-RELEASE)","ADDED","02520141"
"100992","134","SOLUTION","ADDED","02520729"
"100924","104","RING (SLOW-RELEASE)","ADDED","02520028"
"91908","134","SOLUTION","ADDED","02434784"
"82832","134","SOLUTION","ADDED","02342820"
"100614","85","TABLET","ADDED","02516780"
"100750","134","SOLUTION","ADDED","02518171"
