drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"103361","9952","REMOVED","approved",NA,NA,NA,"02544997"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"76310","20521","Changed","active","DEXTROSE ANHYDROUS","22","G","02277476"
"76310","51","Changed","active","CALCIUM CHLORIDE","5.145","G","02277476"
"103581","93","ADDED","approved","CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE)","750","MG","02547155"
"103598","11086","ADDED","approved","PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)","40","MG","02547368"
"103564","12313","ADDED","approved","PEGFILGRASTIM","6","MG","02546973"
"103579","93","ADDED","approved","CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE)","250","MG","02547139"
"103588","2375","ADDED","approved","CLOTRIMAZOLE","500","MG","02547252"
"76308","9197","Changed","dormant","SODIUM BICARBONATE","3.09","G","02277441"
"43781","1204","ADDED","approved","FLUCONAZOLE","100","MG","02091372"
"43771","1204","ADDED","approved","FLUCONAZOLE","50","MG","02091216"
"103634","8890","ADDED","approved","ALCOHOL ANHYDROUS","72.5","%","02547414"
"103589","2375","Changed","approved","CLOTRIMAZOLE","500","MG","02547260"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"76310","53","Changed","active","POTASSIUM CHLORIDE","0.314","G","02277476"
"76310","55","Changed","active","SODIUM CHLORIDE","6.45","G","02277476"
"103565","12634","ADDED","approved","ENSULIZOLE","3","%","02546981"
"103325","9358","ADDED","approved","CAFFEINE","65","MG","02544687"
"103596","2280","ADDED","approved","OCTOCRYLENE","2.5","%","02547325"
"103552","11793","ADDED","approved","ZOLMITRIPTAN","2.5","MG","02546841"
"103565","12048","ADDED","approved","OCTISALATE","5","%","02546981"
"103584","11118","ADDED","approved","CEFUROXIME (CEFUROXIME AXETIL)","500","MG","02547201"
"103562","20097","ADDED","approved","VARENICLINE (VARENICLINE TARTRATE)","1","MG","02546957"
"103594","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","1000","MG","02547317"
"103565","20446","ADDED","approved","BISOCTRIZOLE","2","%","02546981"
"103561","20097","ADDED","approved","VARENICLINE (VARENICLINE TARTRATE)","0.5","MG","02546949"
"103635","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.33","%","02547422"
"103596","12048","ADDED","approved","OCTISALATE","2.5","%","02547325"
"76308","49","Changed","dormant","MAGNESIUM CHLORIDE","2.033","G","02277441"
"76308","6777","Changed","dormant","L-LACTIC ACID","5.4","G","02277441"
"20112","49","Changed","active","MAGNESIUM CHLORIDE","20.5","G","02219301"
"103558","8890","ADDED","approved","ALCOHOL ANHYDROUS","72.5","%","02546914"
"103549","2609","ADDED","approved","IBUPROFEN","200","MG","02546817"
"103557","8890","ADDED","approved","ALCOHOL ANHYDROUS","72.5","%","02546906"
"103577","918","ADDED","approved","MIDODRINE HYDROCHLORIDE","5","MG","02547120"
"103556","21078","ADDED","approved","APIXABAN","5","MG","02546892"
"103545","11320","ADDED","approved","CARBOPROST (CARBOPROST TROMETHAMINE)","250","MCG","02546779"
"76310","9197","Changed","active","SODIUM BICARBONATE","3.09","G","02277476"
"103565","20447","ADDED","approved","BEMOTRIZINOL","4","%","02546981"
"103596","7289","ADDED","approved","ZINC OXIDE","16.9","%","02547325"
"102257","22148","ADDED","approved","RIOCIGUAT","2.5","MG","02533618"
"102253","22148","ADDED","approved","RIOCIGUAT","0.5","MG","02533545"
"103325","270","ADDED","approved","ACETAMINOPHEN","500","MG","02544687"
"102255","22148","ADDED","approved","RIOCIGUAT","1","MG","02533561"
"103361","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","7.5","MG","02544997"
"76308","20521","Changed","dormant","DEXTROSE ANHYDROUS","22","G","02277441"
"97761","23201","Changed","active","RISANKIZUMAB","75","MG","02487454"
"76308","51","Changed","dormant","CALCIUM CHLORIDE","5.145","G","02277441"
"103563","20097","Changed","approved","VARENICLINE (VARENICLINE TARTRATE)","1","MG","02546965"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"103559","23201","ADDED","approved","RISANKIZUMAB","90","MG","02546922"
"103582","6363","ADDED","approved","ETHOSUXIMIDE","250","MG","02547171"
"103634","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.33","%","02547414"
"103597","11086","ADDED","approved","PANTOPRAZOLE (PANTOPRAZOLE SODIUM SESQUIHYDRATE)","20","MG","02547341"
"103542","5927","ADDED","approved","CYCLOPHOSPHAMIDE","2000","MG","02546744"
"103551","11793","ADDED","approved","ZOLMITRIPTAN","2.5","MG","02546833"
"103554","4922","ADDED","approved","VITAMIN D3","10000","UNIT","02546876"
"103541","5927","ADDED","approved","CYCLOPHOSPHAMIDE","1000","MG","02546736"
"103593","10147","ADDED","approved","METFORMIN HYDROCHLORIDE","500","MG","02547309"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"76310","49","Changed","active","MAGNESIUM CHLORIDE","2.033","G","02277476"
"76310","6777","Changed","active","L-LACTIC ACID","5.4","G","02277476"
"43782","1204","ADDED","approved","FLUCONAZOLE","200","MG","02091380"
"103555","21078","ADDED","approved","APIXABAN","2.5","MG","02546884"
"103565","1970","ADDED","approved","HOMOSALATE","7","%","02546981"
"103576","918","ADDED","approved","MIDODRINE HYDROCHLORIDE","2.5","MG","02547112"
"103635","8890","ADDED","approved","ALCOHOL ANHYDROUS","72.5","%","02547422"
"102256","22148","ADDED","approved","RIOCIGUAT","1.5","MG","02533588"
"102258","22148","ADDED","approved","RIOCIGUAT","2","MG","02533596"
"76308","55","Changed","dormant","SODIUM CHLORIDE","6.45","G","02277441"
"76308","53","Changed","dormant","POTASSIUM CHLORIDE","0.157","G","02277441"
"103558","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.33","%","02546914"
"103557","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.33","%","02546906"
"103580","93","ADDED","approved","CIPROFLOXACIN (CIPROFLOXACIN HYDROCHLORIDE)","500","MG","02547147"
"103583","11118","ADDED","approved","CEFUROXIME (CEFUROXIME AXETIL)","250","MG","02547198"
