drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"10512","active","active","00799793","VANTIVE ULC","BAXTER CORPORATION"
"10143","active","active","00799807","VANTIVE ULC","BAXTER CORPORATION"
"10144","active","active","00799815","VANTIVE ULC","BAXTER CORPORATION"
"10863","active","active","00865095","VANTIVE ULC","BAXTER CORPORATION"
"10864","active","active","00865109","VANTIVE ULC","BAXTER CORPORATION"
"10865","active","active","00865117","VANTIVE ULC","BAXTER CORPORATION"
"10009","active","active","00799823","VANTIVE ULC","BAXTER CORPORATION"
"64397","active","active","02240806","VANTIVE ULC","BAXTER CORPORATION"
"78139","active","active","02296039","PALADIN PHARMA INC.","PALADIN LABS INC."
"71959","active","active","02247698","PALADIN PHARMA INC.","PALADIN LABS INC."
"71963","active","active","02247699","PALADIN PHARMA INC.","PALADIN LABS INC."
"71964","active","active","02247700","PALADIN PHARMA INC.","PALADIN LABS INC."
"71965","active","active","02247701","PALADIN PHARMA INC.","PALADIN LABS INC."
"65010","active","active","02241377","PALADIN PHARMA INC.","PALADIN LABS INC."
"71958","active","active","02247694","PALADIN PHARMA INC.","PALADIN LABS INC."
"73340","active","active","02248965","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"73341","active","active","02248966","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"70142","active","active","02246016","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"9","active","active","00015741","PALADIN PHARMA INC.","PALADIN LABS INC."
"20112","active","active","02219301","VANTIVE ULC","BAXTER CORPORATION"
"37239","active","active","02219905","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"18321","active","active","02160986","VANTIVE ULC","BAXTER CORPORATION"
"18310","active","active","02161060","VANTIVE ULC","BAXTER CORPORATION"
"4222","active","active","00511552","PALADIN PHARMA INC.","PALADIN LABS INC."
"73940","active","active","02254506","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"15225","active","active","01924516","PALADIN PHARMA INC.","PALADIN LABS INC."
"15211","active","active","01924559","PALADIN PHARMA INC.","PALADIN LABS INC."
"15210","active","active","01924567","PALADIN PHARMA INC.","PALADIN LABS INC."
"49996","active","active","02230734","PALADIN PHARMA INC.","PALADIN LABS INC."
"49995","active","active","02230733","PALADIN PHARMA INC.","PALADIN LABS INC."
"12743","active","active","01946986","PALADIN PHARMA INC.","PALADIN LABS INC."
"27528","active","active","02061597","PALADIN PHARMA INC.","PALADIN LABS INC."
"71508","active","active","02247265","PALADIN PHARMA INC.","PALADIN LABS INC."
"81810","active","active","02332450","PALADIN PHARMA INC.","PALADIN LABS INC."
"66820","active","active","02242980","PALADIN PHARMA INC.","PALADIN LABS INC."
"88319","active","active","02398257","PALADIN PHARMA INC.","PALADIN LABS INC."
"88320","active","active","02398265","PALADIN PHARMA INC.","PALADIN LABS INC."
"49993","active","active","02230732","PALADIN PHARMA INC.","PALADIN LABS INC."
"12746","active","active","01947958","PALADIN PHARMA INC.","PALADIN LABS INC."
"12745","active","active","01947931","PALADIN PHARMA INC.","PALADIN LABS INC."
"12887","active","active","01947923","PALADIN PHARMA INC.","PALADIN LABS INC."
"62021","active","active","02238593","PALADIN PHARMA INC.","PALADIN LABS INC."
"62022","active","active","02238594","PALADIN PHARMA INC.","PALADIN LABS INC."
"62023","active","active","02238595","PALADIN PHARMA INC.","PALADIN LABS INC."
"90088","active","active","02416328","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"63874","active","active","02240335","PALADIN PHARMA INC.","PALADIN LABS INC."
"29542","active","active","02106272","PALADIN PHARMA INC.","PALADIN LABS INC."
"77636","active","active","02290960","SANOFI-AVENTIS CANADA INC","SANOFI GENZYME, A DIVISION OF SANOFI-AVENTIS CANADA INC"
"78172","active","active","02296381","PALADIN PHARMA INC.","PALADIN LABS INC."
"78173","active","active","02296403","PALADIN PHARMA INC.","PALADIN LABS INC."
"78174","active","active","02296411","PALADIN PHARMA INC.","PALADIN LABS INC."
"37051","active","active","02215403","HALEON CANADA ULC","GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"
"29543","active","active","02106280","PALADIN PHARMA INC.","PALADIN LABS INC."
"6755","active","active","00594652","PALADIN PHARMA INC.","PALADIN LABS INC."
"6754","active","active","00594644","PALADIN PHARMA INC.","PALADIN LABS INC."
"62616","active","active","02239160","PALADIN PHARMA INC.","PALADIN LABS INC."
"62617","active","active","02239162","PALADIN PHARMA INC.","PALADIN LABS INC."
