tm_code,tm_formal_name,changes
"251ebb01b68e48973fcdf54c28ee1012","acetaminophen and chlorpheniramine and dextromethorphan","DELETED"
"8001402","midodrine","ADDED"
"e1e8f644b52770e6fb6a7aaa83c31767","acetaminophen and dextromethorphan and guaifenesin and pseudoephedrine","DELETED"
"991383da946d9f5315813ce38863ff67","eliglustat","ADDED"
"446682188b1bdccd0115e2fcc5caae3c","megestrol","ADDED"
"f6e65d606759c0b60eec1e765090c69d","perphenazine","ADDED"
"b9b0d2ae388d4f8a387409d00d1a1493","midodrine","DELETED"
"7d6a81162033631e07d8a0d8be056b1a","chlorpheniramine and phenylephrine","DELETED"
"8001385","glucagon","ADDED"
"efd923b5f0e9d586b4911917697f6427","glimepiride","ADDED"
"8001417","propafenone","ADDED"
"8001370","dextromethorphan and guaifenesin","ADDED"
"8001359","cimetidine","ADDED"
"fff8d8d831ed52cc0a490c563bdea76c","chlordiazepoxide","DELETED"
"18993771107d53cf4bcd9a74041ea284","bacitracin","ADDED"
"8001344","brompheniramine and dextromethorphan and phenylephrine","ADDED"
"8001356","chlorpheniramine and phenylephrine","ADDED"
"a47f78c6c12b9e7b626ef799bed4dc96","acetaminophen and chlorpheniramine and pseudoephedrine","DELETED"
"8001327","acetaminophen and dextromethorphan and diphenhydramine and pseudoephedrine","ADDED"
"baee898dbb60b1fec5810d87c6bbfbb2","chloroquine","DELETED"
"e4908188bf88619a6ee709d59e68e407","mexiletine","ADDED"
"8001328","acetaminophen and dextromethorphan and doxylamine","ADDED"
"8001376","disopyramide","ADDED"
"8001352","chloroquine","ADDED"
"6a5c8ff425c3068c8ec1a88587ee34d1","etodolac","ADDED"
"6c34420054646f2ec3b043eff4f00eeb","eslicarbazepine","ADDED"
"8001366","desloratadine","ADDED"
"6eb58c88a93b2ee6d732fc965f254c23","trimeprazine","ADDED"
"8001422","tinzaparin","ADDED"
"39a5a6ea54d455c6b317cb5a18fe6dc2","chlorpheniramine and dextromethorphan","DELETED"
"7b578e6fa84b326dd2e9e45d88a2eecf","dicyclomine","DELETED"
"d9f358c08f20a021c233d36ca1e37bad","isoniazid","DELETED"
"0377de5c2b0b8b22b67f4c5ae1ec121c","terconazole","DELETED"
"8000793","triamcinolone hexacetonide","tm_status_effective_time: ""20170705"" -> ""20180605"""
"98471587e21c36119f20399b8208dcb8","tenoxicam","ADDED"
"9a27641c92c3b8f37c07af63ced02da9","riluzole","DELETED"
"9714df1119ae141b7d7788dc62dd694e","bupropion and naltrexone","DELETED"
"8001423","trimipramine","ADDED"
"986f74a066e5973a3d1f02daafdc36dc","acitretin","ADDED"
"3d7fc82c6e113aaa21cc253eb8dce1b9","fluphenazine","ADDED"
"ccd8bb600e5bf765664ef76f4f205758","atovaquone and proguanil","ADDED"
"dd89261e34b13824ba5e813279aaa92d","fexofenadine and pseudoephedrine","ADDED"
"5bb08ad3d5a2cf7dac4ab88ebb83c7ff","guaifenesin and pseudoephedrine","DELETED"
"ea7f495cefba7491f13908563a21b501","proxymetacaine","ADDED"
"a1a32cc37028b85cb1a606124213b7c2","acetylcysteine","ADDED"
"b7114d75362af1f5c3ec56ff7cb927db","procainamide","DELETED"
"b67c6e48974bde1d89a85ce0a5595a01","desloratadine and pseudoephedrine","DELETED"
"1b4909cb7d0aaa2ea0f566a61d0a536b","vardenafil","ADDED"
"d17457defecabd2b7df7f1363be5caa8","cyproheptadine","DELETED"
"8001375","dimenhydrinate","ADDED"
"5ca36789d722ee121e71812878b4db77","insulin human","DELETED"
"8001330","acetaminophen and dextromethorphan and doxylamine and phenylephrine","ADDED"
"8001404","naltrexone","ADDED"
"8000915","levonorgestrel","tm_status_effective_time: ""20000224"" -> ""20010222"""
"ffe6975dfb50a9b91ba8cf8d602ccf5c","silver sulfadiazine","ADDED"
"8001387","ibuprofen and pseudoephedrine","ADDED"
"a3ea8a66906324dfa7e5968aee9aa6da","tiaprofenic acid","ADDED"
"4212cc2ca23e21a83c5f138535dbf660","linagliptin","DELETED"
"8001379","enoxaparin","ADDED"
"0d0f610710597437c0d311916cf67cba","insulin human and insulin isophane human","DELETED"
"8001368","dextromethorphan","ADDED"
"740c1fe8206b6971812028f0fc9205bf","nalbuphine","DELETED"
"a9b5cccb68e80da9120a72310c4800cf","enoxaparin","DELETED"
"0e421a96f3d17c92e39ba289b7279f1b","clorazepate","DELETED"
