drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"102747","23860","Changed","approved","CENOBAMATE","50","MG","02538784"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"102771","5044","ADDED","approved","ISOTRETINOIN","8","MG","02539047"
"102792","19249","ADDED","approved","SUNITINIB (SUNITINIB MALATE)","50","MG","02539284"
"102751","6850","ADDED","approved","BENZOYL PEROXIDE","5","%","02538822"
"102266","7289","ADDED","approved","ZINC OXIDE","10.13","%","02533693"
"102759","135","ADDED","approved","GANCICLOVIR (GANCICLOVIR SODIUM)","500","MG","02538911"
"102784","9615","ADDED","approved","GUAIFENESIN","400","MG","02539195"
"102754","7395","ADDED","approved","NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE)","1","MG","02538857"
"102760","19130","ADDED","approved","DROMETRIZOLE TRISILOXANE","4","%","02538938"
"102744","23860","ADDED","approved","CENOBAMATE","150","MG","02538741"
"102230","12049","ADDED","approved","OCTINOXATE","6.7","%","02533308"
"102725","23854","ADDED","approved","ANDEXANET ALFA","200","MG","02538539"
"102718","11384","ADDED","approved","TOPIRAMATE","25","MG","02538466"
"102760","755","ADDED","approved","AVOBENZONE","5","%","02538938"
"102732","1395","ADDED","approved","FAMOTIDINE","20","MG","02538628"
"102735","23860","ADDED","approved","CENOBAMATE","12.5","MG","02538652"
"96156","20435","ADDED","approved","ARIPIPRAZOLE","15","MG","02472252"
"102726","23270","ADDED","approved","NIRAPARIB (NIRAPARIB TOSYLATE)","50","MG","02538555"
"102230","12048","ADDED","approved","OCTISALATE","4.5","%","02533308"
"102767","6186","ADDED","approved","METHYLPHENIDATE HYDROCHLORIDE","18","MG","02539004"
"102769","6186","ADDED","approved","METHYLPHENIDATE HYDROCHLORIDE","36","MG","02539020"
"102757","23861","ADDED","approved","CLASCOTERONE","1","%","02538881"
"60453","11180","Changed","active","CEFAZOLIN (CEFAZOLIN SODIUM)","1","G","02237138"
"95935","22918","Changed","active","DUPILUMAB","300","MG","02470365"
"99930","22918","Changed","active","DUPILUMAB","300","MG","02510049"
"102748","23860","Changed","approved","CENOBAMATE","200","MG","02538792"
"102749","23860","Changed","approved","CENOBAMATE","150","MG","02538806"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"98597","732","ADDED","approved","PACLITAXEL","100","MG","02496097"
"102760","727","ADDED","approved","TITANIUM DIOXIDE","2.5","%","02538938"
"102760","390","ADDED","approved","TEREPHTHALYLIDENE DICAMPHOR SULFONIC ACID","0.5","%","02538938"
"102731","9905","ADDED","approved","AMANTADINE HYDROCHLORIDE","10","MG","02538601"
"102352","197","ADDED","active","BENZALKONIUM CHLORIDE","2.2","%","02534614"
"102784","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","20","MG","02539195"
