drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"102733","85","TABLET","ADDED","02538636"
"102767","75","TABLET (EXTENDED-RELEASE)","ADDED","02539004"
"96153","85","TABLET","ADDED","02472201"
"102773","5","CAPSULE","ADDED","02539063"
"102745","85","TABLET","ADDED","02538768"
"96158","85","TABLET","ADDED","02472279"
"102789","134","SOLUTION","ADDED","02539241"
"102770","75","TABLET (EXTENDED-RELEASE)","ADDED","02539039"
"102750","32","KIT","ADDED","02538814"
"102726","85","TABLET","ADDED","02538555"
"102352","134","SOLUTION","ADDED","02534614"
"102748","85","TABLET","ADDED","02538792"
"102420","98","SPRAY","ADDED","02535343"
"102266","36","LOTION","ADDED","02533693"
"102722","85","TABLET","ADDED","02538504"
"102735","85","TABLET","ADDED","02538652"
"102718","85","TABLET","ADDED","02538466"
"102738","85","TABLET","ADDED","02538725"
"102744","85","TABLET","ADDED","02538741"
"102760","36","LOTION","ADDED","02538938"
"96157","85","TABLET","ADDED","02472260"
"102780","134","SOLUTION","ADDED","02539152"
"102747","32","KIT","ADDED","02538784"
"102721","85","TABLET","ADDED","02538490"
"102688","85","TABLET","ADDED","02538148"
"102759","56","POWDER FOR SOLUTION","ADDED","02538911"
"102746","85","TABLET","ADDED","02538776"
"102687","85","TABLET","ADDED","02538121"
"102746","32","KIT","ADDED","02538776"
"102230","36","LOTION","ADDED","02533308"
"85336","98","SPRAY","ADDED","02368390"
"6450","34","LIQUID","REMOVED","00664065"
"102771","5","CAPSULE","ADDED","02539047"
"102776","134","SOLUTION","ADDED","02539101"
"102732","85","TABLET","ADDED","02538628"
"102751","114","GEL","ADDED","02538822"
"102747","85","TABLET","ADDED","02538784"
"102736","85","TABLET","ADDED","02538660"
"102786","134","SOLUTION","ADDED","02539209"
"102772","5","CAPSULE","ADDED","02539055"
"102743","85","TABLET","ADDED","02538733"
"102689","85","TABLET","ADDED","02538156"
"34560","34","LIQUID","REMOVED","02169991"
"96155","85","TABLET","ADDED","02472244"
"96154","85","TABLET","ADDED","02472228"
"102790","134","SOLUTION","ADDED","02539268"
"63447","34","LIQUID","REMOVED","02239944"
"102731","82","SYRUP","ADDED","02538601"
"102749","85","TABLET","ADDED","02538806"
"102748","32","KIT","ADDED","02538792"
"102778","134","SOLUTION","ADDED","02539136"
"6450","134","SOLUTION","ADDED","00664065"
"102754","134","SOLUTION","ADDED","02538857"
"102728","85","TABLET","ADDED","02538563"
"102750","85","TABLET","ADDED","02538814"
"34560","134","SOLUTION","ADDED","02169991"
"63447","134","SOLUTION","ADDED","02239944"
"102719","85","TABLET","ADDED","02538474"
"102757","9","CREAM","ADDED","02538881"
"102734","134","SOLUTION","ADDED","02538644"
"102756","134","SOLUTION","ADDED","02538873"
"102768","75","TABLET (EXTENDED-RELEASE)","ADDED","02539012"
"102774","5","CAPSULE","ADDED","02539071"
"96156","85","TABLET","ADDED","02472252"
"102784","82","SYRUP","ADDED","02539195"
"102725","56","POWDER FOR SOLUTION","ADDED","02538539"
"102792","5","CAPSULE","ADDED","02539284"
"98597","126","POWDER FOR SUSPENSION","ADDED","02496097"
"102769","75","TABLET (EXTENDED-RELEASE)","ADDED","02539020"
"102717","85","TABLET","ADDED","02538458"
"102749","32","KIT","ADDED","02538806"
