drug_code,mp_code,mp_formal_name,mp_fr_description,changes
12458,00851779,PLENDIL (felodipine 5 mg prolonged-release oral tablet) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE,PLENDIL (félodipine 5 mg comprimé oral à libération prolongée) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE,"Health_Canada_product_name: ""PLENDIL 5 MG"" -> ""PLENDIL""
mp_formal_name: ""PLENDIL ̲5̲ ̲M̲G̲ (felodipine 5 mg prolonged-release oral tablet) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""PLENDIL (felodipine 5 mg prolonged-release oral tablet) G̲L̲E̲N̲W̲O̲O̲D̲ ̲G̲M̲B̲H̲ ̲P̲H̲A̲R̲M̲A̲Z̲E̲U̲T̲I̲S̲C̲H̲E̲ ̲E̲R̲Z̲E̲U̲G̲N̲I̲S̲S̲E̲""
mp_fr_description: ""PLENDIL ̲5̲ ̲M̲G̲ (félodipine 5 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""PLENDIL (félodipine 5 mg comprimé oral à libération prolongée) G̲L̲E̲N̲W̲O̲O̲D̲ ̲G̲M̲B̲H̲ ̲P̲H̲A̲R̲M̲A̲Z̲E̲U̲T̲I̲S̲C̲H̲E̲ ̲E̲R̲Z̲E̲U̲G̲N̲I̲S̲S̲E̲"""
12459,00851787,PLENDIL (felodipine 10 mg prolonged-release oral tablet) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE,PLENDIL (félodipine 10 mg comprimé oral à libération prolongée) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE,"Health_Canada_product_name: ""PLENDIL 10 MG"" -> ""PLENDIL""
mp_formal_name: ""PLENDIL ̲1̲0̲ ̲M̲G̲ (felodipine 10 mg prolonged-release oral tablet) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""PLENDIL (felodipine 10 mg prolonged-release oral tablet) G̲L̲E̲N̲W̲O̲O̲D̲ ̲G̲M̲B̲H̲ ̲P̲H̲A̲R̲M̲A̲Z̲E̲U̲T̲I̲S̲C̲H̲E̲ ̲E̲R̲Z̲E̲U̲G̲N̲I̲S̲S̲E̲""
mp_fr_description: ""PLENDIL ̲1̲0̲ ̲M̲G̲ (félodipine 10 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""PLENDIL (félodipine 10 mg comprimé oral à libération prolongée) G̲L̲E̲N̲W̲O̲O̲D̲ ̲G̲M̲B̲H̲ ̲P̲H̲A̲R̲M̲A̲Z̲E̲U̲T̲I̲S̲C̲H̲E̲ ̲E̲R̲Z̲E̲U̲G̲N̲I̲S̲S̲E̲"""
13628,02011956,POLYTRIM OPHTHALMIC SOLUTION (polymyxin B (polymyxin B sulfate) 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops) ALLERGAN INC,POLYTRIM OPHTHALMIC SOLUTION (polymyxine B (sulfate de polymyxine B) 10000 unité par mL et triméthoprime (sulfate de triméthoprime) 1 mg par mL gouttes ophtalmiques) ALLERGAN INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20221019"""
14270,02024322,NOVOLIN GE 50/50 PENFILL (insulin human 50 unit per mL and insulin isophane human 50 unit per mL suspension for injection 3 mL cartridge) NOVO NORDISK CANADA INC,NOVOLIN GE 50/50 PENFILL (insuline humaine 50 unité par mL et insuline isophane humaine 50 unité par mL suspension injectable 3 mL cartouche) NOVO NORDISK CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19931231"" -> ""20230331"""
15574,02057778,PLENDIL (felodipine 2.5 mg prolonged-release oral tablet) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE,"PLENDIL (félodipine 2,5 mg comprimé oral à libération prolongée) GLENWOOD GMBH PHARMAZEUTISCHE ERZEUGNISSE","Health_Canada_product_name: ""PLENDIL 2.5 MG"" -> ""PLENDIL""
mp_formal_name: ""PLENDIL ̲2̲.̲5̲ ̲M̲G̲ (felodipine 2.5 mg prolonged-release oral tablet) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""PLENDIL (felodipine 2.5 mg prolonged-release oral tablet) G̲L̲E̲N̲W̲O̲O̲D̲ ̲G̲M̲B̲H̲ ̲P̲H̲A̲R̲M̲A̲Z̲E̲U̲T̲I̲S̲C̲H̲E̲ ̲E̲R̲Z̲E̲U̲G̲N̲I̲S̲S̲E̲""
mp_fr_description: ""PLENDIL ̲2̲.̲5̲ ̲M̲G̲ (félodipine 2,5 mg comprimé oral à libération prolongée) A̲S̲T̲R̲A̲Z̲E̲N̲E̲C̲A̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""PLENDIL (félodipine 2,5 mg comprimé oral à libération prolongée) G̲L̲E̲N̲W̲O̲O̲D̲ ̲G̲M̲B̲H̲ ̲P̲H̲A̲R̲M̲A̲Z̲E̲U̲T̲I̲S̲C̲H̲E̲ ̲E̲R̲Z̲E̲U̲G̲N̲I̲S̲S̲E̲"""
19436,00824305,DDAVP TABLETS 0.1MG (desmopressin acetate 0.1 mg oral tablet) FERRING INC,"DDAVP TABLETS 0.1MG (acétate de desmopressine 0,1 mg comprimé oral) FERRING INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19951231"" -> ""20220531"""
23194,01964070,PMS-DEXAMETHASONE (dexamethasone 4 mg oral tablet) PHARMASCIENCE INC,PMS-DEXAMETHASONE (dexaméthasone 4 mg comprimé oral) PHARMASCIENCE INC,"Health_Canada_product_name: ""PMS DEXAMETHASONE TAB 4MG"" -> ""PMS-DEXAMETHASONE""
mp_formal_name: ""PMS ̲DEXAMETHASONE ̲T̲A̲B̲ ̲4̲M̲G̲ (dexamethasone 4 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-̲DEXAMETHASONE (dexamethasone 4 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS ̲DEXAMETHASONE ̲T̲A̲B̲ ̲4̲M̲G̲ (dexaméthasone 4 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-̲DEXAMETHASONE (dexaméthasone 4 mg comprimé oral) PHARMASCIENCE INC"""
23260,01964968,PMS-DEXAMETHASONE (dexamethasone 0.75 mg oral tablet) PHARMASCIENCE INC,"PMS-DEXAMETHASONE (dexaméthasone 0,75 mg comprimé oral) PHARMASCIENCE INC","Health_Canada_product_name: ""PMS DEXAMETHASONE TAB 0.75MG USP"" -> ""PMS-DEXAMETHASONE""
mp_formal_name: ""PMS ̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ ̲T̲A̲B̲ ̲0̲.̲7̲5̲M̲G̲ ̲U̲S̲P̲ (dexamethasone 0.75 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ (dexamethasone 0.75 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS ̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ ̲T̲A̲B̲ ̲0̲.̲7̲5̲M̲G̲ ̲U̲S̲P̲ (dexaméthasone 0,75 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ (dexaméthasone 0,75 mg comprimé oral) PHARMASCIENCE INC"""
23261,01964976,PMS-DEXAMETHASONE (dexamethasone 0.5 mg oral tablet) PHARMASCIENCE INC,"PMS-DEXAMETHASONE (dexaméthasone 0,5 mg comprimé oral) PHARMASCIENCE INC","Health_Canada_product_name: ""PMS DEXAMETHASONE TAB 0.5MG USP"" -> ""PMS-DEXAMETHASONE""
mp_formal_name: ""PMS ̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ ̲T̲A̲B̲ ̲0̲.̲5̲M̲G̲ ̲U̲S̲P̲ (dexamethasone 0.5 mg oral tablet) PHARMASCIENCE INC"" -> ""PMS-̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ (dexamethasone 0.5 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""PMS ̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ ̲T̲A̲B̲ ̲0̲.̲5̲M̲G̲ ̲U̲S̲P̲ (dexaméthasone 0,5 mg comprimé oral) PHARMASCIENCE INC"" -> ""PMS-̲D̲E̲X̲A̲M̲E̲T̲H̲A̲S̲O̲N̲E̲ (dexaméthasone 0,5 mg comprimé oral) PHARMASCIENCE INC"""
28979,02100207,DEQUADIN (dequalinium chloride 0.25 mg lozenge) PHARMASCIENCE INC,"DEQUADIN (chlorure de déqualinium 0,25 mg pastille) PHARMASCIENCE INC","mp_formal_name: ""DEQUADIN (dequalinium chloride 0.25 mg lozenge) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""DEQUADIN (dequalinium chloride 0.25 mg lozenge) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲""
mp_fr_description: ""DEQUADIN (chlorure de déqualinium 0,25 mg pastille) B̲O̲Y̲D̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲I̲N̲C̲.̲"" -> ""DEQUADIN (chlorure de déqualinium 0,25 mg pastille) P̲H̲A̲R̲M̲A̲S̲C̲I̲E̲N̲C̲E̲ ̲I̲N̲C̲"""
