tm_code,tm_formal_name,changes
"8001603","busulfan","ADDED"
"8001674","nimodipine","ADDED"
"8001568","apremilast","ADDED"
"8001631","diazoxide","ADDED"
"8001552","aflibercept","ADDED"
"8001616","cinacalcet","ADDED"
"8001035","acetaminophen and guaifenesin and phenylephrine","tm_status_effective_time: ""20170727"" -> ""20180727"""
"8001621","crotamiton","ADDED"
"8001611","carboprost","ADDED"
"8001673","nilutamide","ADDED"
"8001586","betaxolol","ADDED"
"8001661","hydroquinone","ADDED"
"8001651","fampridine","ADDED"
"8001494","macitentan","ADDED"
"8001459","ertugliflozin","ADDED"
"8001461","ertugliflozin and sitagliptin","ADDED"
"8001664","ivacaftor and lumacaftor","ADDED"
"8001304","sucralfate","ADDED"
"8001460","ertugliflozin and metformin","ADDED"
"8001549","abiraterone","ADDED"
"8001634","dinoprost","ADDED"
"8001566","anakinra","ADDED"
"8001591","bleomycin","ADDED"
"8001569","asfotase alfa","ADDED"
"8001653","floctafenine","ADDED"
"8001597","brexpiprazole","ADDED"
"8001685","sulfinpyrazone","ADDED"
"8001292","mycophenolic acid","ADDED"
"8001640","dyclonine","ADDED"
"8001680","podophyllotoxin","ADDED"
"8001470","fluorometholone (base)","ADDED"
"8001641","eculizumab","ADDED"
"8001582","bepotastine","ADDED"
"8001599","bromfenac","ADDED"
"8001337","acetaminophen and doxylamine and pseudoephedrine","ADDED"
"8001310","atazanavir and cobicistat","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20160211"" -> ""20170922"""
"8001119","liraglutide","ADDED"
"8001190","diphenhydramine and phenylephrine","ADDED"
"8001677","orlistat","ADDED"
"8001686","temsirolimus","ADDED"
"8001619","cobimetinib","ADDED"
"8001650","everolimus","ADDED"
"8001676","nivolumab","ADDED"
"8001378","enalaprilat","ADDED"
"8001453","droperidol","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19951231"" -> ""20180801"""
"8001555","aldesleukin","ADDED"
"8001577","belimumab","ADDED"
"8001622","cyclopentolate","ADDED"
"8001649","ethopropazine","ADDED"
"8001687","teriflunomide","ADDED"
"8001620","crizotinib","ADDED"
"8001457","enfuvirtide","ADDED"
"8001382","fluconazole and miconazole","ADDED"
"8001572","atropine and diphenoxylate","ADDED"
"8001590","bilastine","ADDED"
"8000821","guaifenesin","ADDED"
"8001522","rupatadine","ADDED"
"8001629","deoxycholic acid","ADDED"
"8001340","amantadine","ADDED"
"8001609","carbetocin","ADDED"
"8001672","nelarabine","ADDED"
"8001357","chlorpromazine","ADDED"
"8001683","rasagiline","ADDED"
"8001471","fluorometholone acetate","ADDED"
"8001644","enzalutamide","ADDED"
"8001669","nabumetone","ADDED"
"8001637","dornase alfa","ADDED"
"8001662","hydroxyurea","ADDED"
"8001355","chlorpheniramine and ibuprofen and pseudoephedrine","ADDED"
"8001665","liothyronine","ADDED"
"8001604","cabazitaxel","ADDED"
"8001636","dobutamine","ADDED"
"8001545","voriconazole","ADDED"
"8001659","glycopyrrolate","ADDED"
"8001551","afatinib","ADDED"
"8001385","glucagon","ADDED"
"8000827","tobramycin","ADDED"
"8001594","bosutinib","ADDED"
"8001531","telbivudine","ADDED"
"8001587","bethanechol","ADDED"
"8000204","lithium (ion)","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19941231"" -> ""20180802"""
"8001530","teduglutide","ADDED"
"8001628","denosumab","ADDED"
"8001574","axitinib","ADDED"
"8001618","clofedanol","ADDED"
"8001668","moclobemide","ADDED"
"8001416","procainamide","ADDED"
"8001606","canakinumab","ADDED"
"8001556","alectinib","ADDED"
"8001521","rufinamide","ADDED"
"8000897","benzoyl peroxide and erythromycin","ADDED"
"8001488","lincomycin","ADDED"
"8001595","brentuximab vedotin","ADDED"
"8001654","flutamide","ADDED"
"8001623","dabrafenib","ADDED"
"8001557","alemtuzumab","ADDED"
"8001678","penicillamine","ADDED"
"8001565","anagrelide","ADDED"
"8001576","basiliximab","ADDED"
"8001558","alglucosidase alfa","ADDED"
"8001613","ceritinib","ADDED"
"8001643","ensulizole","ADDED"
"8001682","raloxifene","ADDED"
"8001660","halobetasol","ADDED"
"8001625","darbepoetin alfa","ADDED"
"8001548","abatacept","ADDED"
"8001647","estrone","ADDED"
"8001188","diphenhydramine and ibuprofen","ADDED"
"8001433","aprepitant","ADDED"
"8001411","penicillin g","ADDED"
"8001456","empagliflozin and linagliptin","ADDED"
"8001600","bupivacaine","ADDED"
"8001580","benzethonium and benzocaine","ADDED"
"8001372","dextromethorphan and phenylephrine","ADDED"
"8001592","blinatumomab","ADDED"
"8001573","auranofin","ADDED"
"8001614","cetuximab","ADDED"
"8001477","follitropin delta","ADDED"
"8001295","nicotinamide","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""19791231"" -> ""20180818"""
"8001559","alitretinoin","ADDED"
"8001638","dronedarone","ADDED"
"8001598","brivaracetam","ADDED"
"8001681","prasugrel","ADDED"
"8001605","calcitonin (salmon)","ADDED"
"8001575","azacitidine","ADDED"
"8001578","bendamustine","ADDED"
"8001553","agalsidase alfa","ADDED"
"8001571","atropine","ADDED"
"8001642","eflornithine","ADDED"
"8001583","beractant","ADDED"
"8001596","bretylium","ADDED"
"8001570","atezolizumab","ADDED"
"8001656","fosaprepitant","ADDED"
"8001633","dimethicone","ADDED"
"8001646","erlotinib","ADDED"
"8001617","clobetasone","ADDED"
"8001607","capecitabine","ADDED"
"8001624","danazol","ADDED"
"8001612","carfilzomib","ADDED"
"8001658","gemfibrozil","ADDED"
"8001652","febuxostat","ADDED"
"8001588","bevacizumab","ADDED"
"8001626","deferasirox","ADDED"
"8001608","carbachol","ADDED"
"8001567","anethole trithione","ADDED"
"8001666","loxapine","ADDED"
"8001589","bicalutamide","ADDED"
"8001610","carboplatin","ADDED"
"8001220","ombitasvir and paritaprevir and ritonavir","tm_status: ""ACTIVE"" -> ""INACTIVE""
tm_status_effective_time: ""20151124"" -> ""20180730"""
"8001496","megestrol","ADDED"
"8001018","empagliflozin and metformin","ADDED"
"8001455","empagliflozin","ADDED"
"8000978","clotrimazole and fluconazole","ADDED"
