drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"102167","85","TABLET","ADDED","02532662"
"102363","134","SOLUTION","ADDED","02534746"
"99329","85","TABLET","ADDED","02503859"
"102371","85","TABLET","ADDED","02534819"
"101823","85","TABLET","ADDED","02529033"
"99343","85","TABLET","ADDED","02503972"
"102326","85","TABLET","ADDED","02534320"
"102317","85","TABLET","ADDED","02534223"
"101580","85","TABLET","ADDED","02526735"
"102362","85","TABLET","ADDED","02534738"
"102336","5","CAPSULE","ADDED","02534436"
"102370","85","TABLET","ADDED","02534800"
"102322","134","SOLUTION","ADDED","02534282"
"102313","134","SOLUTION","ADDED","02534185"
"98489","98","SPRAY","ADDED","02494914"
"101578","85","TABLET","ADDED","02526719"
"102351","134","SOLUTION","ADDED","02534606"
"101778","105","WIPE","ADDED","02528576"
"100971","85","TABLET","ADDED","02520516"
"102358","85","TABLET","ADDED","02534673"
"99328","85","TABLET","ADDED","02503840"
"102344","134","SOLUTION","ADDED","02534525"
"101824","85","TABLET","ADDED","02529041"
"102166","85","TABLET","ADDED","02532654"
"102375","75","TABLET (EXTENDED-RELEASE)","ADDED","02534851"
"102331","85","TABLET","ADDED","02534371"
"98489","134","SOLUTION","REMOVED","02494914"
"102307","85","TABLET","ADDED","02534118"
"102318","85","TABLET","ADDED","02534231"
"102319","85","TABLET","ADDED","02534258"
"99351","85","TABLET","ADDED","02504057"
"100177","85","TABLET","ADDED","02512483"
"99330","85","TABLET","ADDED","02503867"
"100816","134","SOLUTION","ADDED","02518872"
"101831","75","TABLET (EXTENDED-RELEASE)","ADDED","02529122"
"102348","134","SOLUTION","ADDED","02534576"
"102330","85","TABLET","ADDED","02534363"
"99350","85","TABLET","ADDED","02504049"
"101579","85","TABLET","ADDED","02526727"
"102357","98","SPRAY","ADDED","02534665"
"99341","85","TABLET","ADDED","02503956"
"101830","75","TABLET (EXTENDED-RELEASE)","ADDED","02529114"
"102329","85","TABLET","ADDED","02534355"
"101829","75","TABLET (EXTENDED-RELEASE)","ADDED","02529106"
"102327","85","TABLET","ADDED","02534339"
"100969","85","TABLET","ADDED","02520494"
"102364","82","SYRUP","ADDED","02534754"
"102315","105","WIPE","ADDED","02534207"
"100970","85","TABLET","ADDED","02520508"
"101841","85","TABLET","ADDED","02529173"
"102347","98","SPRAY","ADDED","02534568"
"100176","85","TABLET","ADDED","02512475"
"102365","82","SYRUP","ADDED","02534762"
"102312","134","SOLUTION","ADDED","02534177"
"101825","85","TABLET","ADDED","02529068"
"102328","85","TABLET","ADDED","02534347"
"99352","85","TABLET","ADDED","02504065"
"100178","85","TABLET","ADDED","02512491"
"102350","5","CAPSULE","ADDED","02534592"
"101839","85","TABLET","ADDED","02529157"
"102347","134","SOLUTION","ADDED","02534568"
"101840","85","TABLET","ADDED","02529165"
"102372","134","SOLUTION","ADDED","02534827"
"101854","166","AEROSOL, FOAM","ADDED","02529327"
"99342","85","TABLET","ADDED","02503964"
