drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"99192","167","FILM, SOLUBLE","ADDED","02502356"
"99065","98","SPRAY","ADDED","02501007"
"93422","34","LIQUID","REMOVED","02448548"
"98564","98","SPRAY","ADDED","02495740"
"73591","34","LIQUID","REMOVED","02250985"
"93754","34","LIQUID","REMOVED","02451263"
"87339","85","TABLET","REMOVED","02387816"
"99123","98","SPRAY","ADDED","02501619"
"99159","98","SPRAY","ADDED","02501996"
"99109","134","SOLUTION","ADDED","02501465"
"87339","150","TABLET (IMMEDIATE RELEASE)","ADDED","02387816"
"99190","167","FILM, SOLUBLE","ADDED","02502321"
"99065","134","SOLUTION","ADDED","02501007"
"98770","134","SOLUTION","ADDED","02497905"
"99086","134","SOLUTION","ADDED","02501236"
"98564","134","SOLUTION","ADDED","02495740"
"99114","98","SPRAY","ADDED","02501538"
"99164","134","SOLUTION","ADDED","02502100"
"87337","150","TABLET (IMMEDIATE RELEASE)","ADDED","02387794"
"87340","85","TABLET","REMOVED","02387824"
"99107","134","SOLUTION","ADDED","02501449"
"99066","134","SOLUTION","ADDED","02501015"
"99115","98","SPRAY","ADDED","02501546"
"99200","85","TABLET","ADDED","02502429"
"99084","98","SPRAY","ADDED","02501201"
"99159","134","SOLUTION","ADDED","02501996"
"99106","134","SOLUTION","ADDED","02501430"
"87340","150","TABLET (IMMEDIATE RELEASE)","ADDED","02387824"
"99184","98","SPRAY","ADDED","02502267"
"87337","85","TABLET","REMOVED","02387794"
"73590","34","LIQUID","REMOVED","02250977"
"99057","5","CAPSULE","ADDED","02500914"
"99170","5","CAPSULE","ADDED","02502119"
"99195","134","SOLUTION","ADDED","02502372"
"99097","134","SOLUTION","ADDED","02501341"
"99206","55","POWDER","ADDED","02502488"
"99161","134","SOLUTION","ADDED","02502011"
"99138","19","EMULSION","ADDED","02501775"
"99158","98","SPRAY","ADDED","02501988"
"99244","134","SOLUTION","ADDED","02502917"
"99208","134","SOLUTION","ADDED","02502585"
"93754","134","SOLUTION","ADDED","02451263"
"99116","134","SOLUTION","ADDED","02501554"
"99091","134","SOLUTION","ADDED","02501287"
"73591","134","SOLUTION","ADDED","02250985"
"76537","34","LIQUID","REMOVED","02279789"
"99245","134","SOLUTION","ADDED","02502925"
"99041","85","TABLET","ADDED","02500752"
"99094","85","TABLET","ADDED","02501317"
"99140","126","POWDER FOR SUSPENSION","ADDED","02501791"
"99218","134","SOLUTION","ADDED","02502615"
"93422","134","SOLUTION","ADDED","02448548"
"98380","32","KIT","ADDED","02493802"
"73590","134","SOLUTION","ADDED","02250977"
"99189","167","FILM, SOLUBLE","ADDED","02502313"
"99087","5","CAPSULE","ADDED","02501244"
"99089","134","SOLUTION","ADDED","02501260"
"99158","134","SOLUTION","ADDED","02501988"
"99157","134","SOLUTION","ADDED","02501961"
"99194","134","SOLUTION","ADDED","02502364"
"99185","105","WIPE","ADDED","02502275"
"99208","98","SPRAY","ADDED","02502585"
"99069","85","TABLET","ADDED","02501031"
"99245","98","SPRAY","ADDED","02502925"
"99064","59","SHAMPOO","ADDED","02500973"
"99088","43","OINTMENT","ADDED","02501252"
"99131","105","WIPE","ADDED","02501708"
"99095","85","TABLET","ADDED","02501325"
"99205","98","SPRAY","ADDED","02502496"
"99119","134","SOLUTION","ADDED","02501589"
"77175","98","SPRAY","ADDED","02286297"
"87338","85","TABLET","REMOVED","02387808"
"99096","114","GEL","ADDED","02501333"
"99149","109","TABLET (DELAYED-RELEASE)","ADDED","02501880"
"99098","134","SOLUTION","ADDED","02501368"
"87338","150","TABLET (IMMEDIATE RELEASE)","ADDED","02387808"
"99045","85","TABLET","ADDED","02500795"
"98380","5","CAPSULE","ADDED","02493802"
"37819","134","SOLUTION","ADDED","02210940"
"99203","98","SPRAY","ADDED","02502453"
"98569","9","CREAM","ADDED","02495791"
"99175","134","SOLUTION","ADDED","02502178"
"99139","134","SOLUTION","ADDED","02501783"
"99160","134","SOLUTION","ADDED","02502003"
"99205","134","SOLUTION","ADDED","02502496"
"99163","85","TABLET","ADDED","02502046"
"99204","55","POWDER","ADDED","02502461"
"99220","126","POWDER FOR SUSPENSION","ADDED","02502631"
"99110","134","SOLUTION","ADDED","02501473"
"99217","56","POWDER FOR SOLUTION","ADDED","02502607"
"99092","134","SOLUTION","ADDED","02501295"
"99062","105","WIPE","ADDED","02500965"
"89954","34","LIQUID","REMOVED","02414910"
"99176","134","SOLUTION","ADDED","02502186"
"99090","134","SOLUTION","ADDED","02501279"
"98781","134","SOLUTION","ADDED","02498006"
"99105","105","WIPE","ADDED","02501422"
"99121","85","TABLET","ADDED","02501600"
"99151","56","POWDER FOR SOLUTION","ADDED","02501902"
"99191","167","FILM, SOLUBLE","ADDED","02502348"
"89148","34","LIQUID","REMOVED","02406802"
"99073","134","SOLUTION","ADDED","02501082"
"99203","134","SOLUTION","ADDED","02502453"
"8606","134","SOLUTION","ADDED","00638862"
"99162","85","TABLET","ADDED","02502038"
"99178","134","SOLUTION","ADDED","02502208"
"99067","98","SPRAY","ADDED","02501023"
"98556","9","CREAM","ADDED","02495678"
"93686","134","SOLUTION","ADDED","02450712"
"99099","134","SOLUTION","ADDED","02501376"
"87341","85","TABLET","REMOVED","02387832"
"99042","85","TABLET","ADDED","02500760"
"99234","85","TABLET","ADDED","02502801"
"99171","5","CAPSULE","ADDED","02502127"
"99040","85","TABLET","ADDED","02500744"
"37819","34","LIQUID","REMOVED","02210940"
"99047","85","TABLET","ADDED","02500817"
"99207","98","SPRAY","ADDED","02502518"
"99216","56","POWDER FOR SOLUTION","ADDED","02502593"
"87341","150","TABLET (IMMEDIATE RELEASE)","ADDED","02387832"
"99083","105","WIPE","ADDED","02501198"
"99186","85","TABLET","ADDED","02502283"
"99142","19","EMULSION","ADDED","02501813"
"99173","56","POWDER FOR SOLUTION","ADDED","02502143"
"99141","134","SOLUTION","ADDED","02501805"
"93686","34","LIQUID","REMOVED","02450712"
"99187","85","TABLET","ADDED","02502291"
"99046","85","TABLET","ADDED","02500809"
"99201","134","SOLUTION","ADDED","02502437"
"89148","134","SOLUTION","ADDED","02406802"
"8606","34","LIQUID","REMOVED","00638862"
"99172","134","SOLUTION","ADDED","02502135"
"99148","79","SUSPENSION","ADDED","02501872"
"99168","105","WIPE","ADDED","02502089"
"89954","134","SOLUTION","ADDED","02414910"
"99093","85","TABLET","ADDED","02501309"
"99243","134","SOLUTION","ADDED","02502909"
"99219","134","SOLUTION","ADDED","02502623"
"99150","56","POWDER FOR SOLUTION","ADDED","02501899"
"99207","134","SOLUTION","ADDED","02502518"
"99147","126","POWDER FOR SUSPENSION","ADDED","02501864"
"99118","134","SOLUTION","ADDED","02501570"
"77175","34","LIQUID","REMOVED","02286297"
"99111","134","SOLUTION","ADDED","02501481"
"76537","134","SOLUTION","ADDED","02279789"
