drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"19661","2414","Changed","active","NAPROXEN","25","MG","02162431"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"99201","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.8","%","02502437"
"99088","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","0.25","%","02501252"
"99142","1366","ADDED","approved","TAURINE","0.065","G","02501813"
"99216","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","500","MG","02502593"
"99219","10114","ADDED","approved","ISOPROTERENOL HYDROCHLORIDE","1","MG","02502623"
"99119","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.06","%","02501589"
"99190","20137","ADDED","approved","NALOXONE (NALOXONE HYDROCHLORIDE)","1","MG","02502321"
"99063","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.025","%","02500981"
"99119","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.024","%","02501589"
"99192","20137","ADDED","approved","NALOXONE (NALOXONE HYDROCHLORIDE)","3","MG","02502356"
"99151","270","ADDED","approved","ACETAMINOPHEN","325","MG","02501902"
"99173","23487","ADDED","approved","REMDESIVIR","100","MG","02502143"
"99138","638","ADDED","approved","FISH OIL","0.43","G","02501775"
"99087","7504","ADDED","approved","MOMETASONE FUROATE","160","MCG","02501244"
"99142","10237","ADDED","approved","HISTIDINE","0.2","G","02501813"
"99041","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02500752"
"99151","6895","ADDED","approved","PHENIRAMINE MALEATE","20","MG","02501902"
"99142","2963","ADDED","approved","ALANINE","0.92","G","02501813"
"99041","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02500752"
"99172","23487","ADDED","approved","REMDESIVIR","100","MG","02502135"
"99171","10224","ADDED","approved","DOXYLAMINE SUCCINATE","6.25","MG","02502127"
"99189","20137","ADDED","approved","NALOXONE (NALOXONE HYDROCHLORIDE)","0.5","MG","02502313"
"99204","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02502461"
"99186","11795","ADDED","approved","CLOPIDOGREL (CLOPIDOGREL BISULFATE)","75","MG","02502283"
"99200","20588","ADDED","approved","PRASUGREL (PRASUGREL HYDROCHLORIDE)","10","MG","02502429"
"99157","10225","ADDED","approved","LIDOCAINE HYDROCHLORIDE","5","%","02501961"
"99142","2332","ADDED","approved","NITROGEN","1.1","G","02501813"
"99110","68","ADDED","approved","DAUNORUBICIN (DAUNORUBICIN HYDROCHLORIDE)","20","MG","02501473"
"99138","6627","ADDED","approved","OLIVE OIL","0.72","G","02501775"
"99045","11814","ADDED","approved","CANDESARTAN CILEXETIL","8","MG","02500795"
"99204","270","ADDED","approved","ACETAMINOPHEN","650","MG","02502461"
"99106","7395","ADDED","approved","NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE)","0.016","MG","02501430"
"99142","3289","ADDED","approved","SOYBEAN OIL","0.87","G","02501813"
"99138","9806","ADDED","approved","LYSINE (LYSINE ACETATE)","0.43","G","02501775"
"99138","42","ADDED","approved","DEXTROSE","8.5","G","02501775"
"99138","9750","ADDED","approved","TYROSINE","0.26","G","02501775"
"99245","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.025","%","02502925"
"99138","8865","ADDED","approved","GLYCINE","0.72","G","02501775"
"99207","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02502518"
"99142","9928","ADDED","approved","VALINE","0.41","G","02501813"
"99234","122","ADDED","approved","LAMIVUDINE","150","MG","02502801"
"99121","23041","ADDED","approved","DECITABINE","35","MG","02501600"
"99142","20479","ADDED","approved","ZINC SULFATE HEPTAHYDRATE","0.00066","G","02501813"
"98556","8903","ADDED","approved","BENZOCAINE","5","%","02495678"
"99208","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.2","%","02502585"
"99138","10223","ADDED","approved","PHENYLALANINE","0.33","G","02501775"
"99244","309","ADDED","approved","IRON (IRON SUCROSE)","20","MG","02502917"
"99151","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02501902"
"99142","10238","ADDED","approved","TRYPTOPHAN","0.13","G","02501813"
"90968","7572","Changed","active","CYPROTERONE ACETATE","2","MG","02425017"
"89052","144","Changed","dormant","LOSARTAN POTASSIUM","100","MG","02405768"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"99042","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02500760"
"99138","7217","ADDED","approved","METHIONINE","0.28","G","02501775"
"99115","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02501546"
"99142","10292","ADDED","approved","SODIUM ACETATE","0.16","G","02501813"
"99150","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02501899"
"99142","10242","ADDED","approved","ARGININE","0.79","G","02501813"
"99142","9929","ADDED","approved","ISOLEUCINE","0.33","G","02501813"
"99114","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02501538"
"99084","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02501201"
"99206","645","ADDED","approved","ASCORBIC ACID","50","MG","02502488"
"99090","11461","ADDED","approved","IRINOTECAN HYDROCHLORIDE","100","MG","02501279"
"99139","8833","ADDED","approved","SUCCINYLCHOLINE CHLORIDE","20","MG","02501783"
"99073","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02501082"
"99118","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","10.307","%","02501570"
"99142","10243","ADDED","approved","THREONINE","0.29","G","02501813"
"99158","197","ADDED","active","BENZALKONIUM CHLORIDE","0.105","%","02501988"
"99087","21481","ADDED","approved","GLYCOPYRRONIUM (GLYCOPYRRONIUM BROMIDE)","50","MCG","02501244"
"99142","9927","ADDED","approved","SERINE","0.43","G","02501813"
"99142","10239","ADDED","approved","LEUCINE","0.48","G","02501813"
"99150","270","ADDED","approved","ACETAMINOPHEN","650","MG","02501899"
"99064","9766","ADDED","approved","SALICYLIC ACID","2","%","02500973"
"98380","10224","ADDED","approved","DOXYLAMINE SUCCINATE","6.25","MG","02493802"
"99086","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","4.5","%","02501236"
"99185","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.25","%","02502275"
"99067","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","0.012","%","02501023"
"99147","4028","ADDED","approved","SODIUM POLYSTYRENE SULFONATE","1","G","02501864"
"99099","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","5","%","02501376"
"98770","197","ADDED","active","BENZALKONIUM CHLORIDE","0.13","%","02497905"
"99067","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","0.024","%","02501023"
"99203","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02502453"
"99142","9396","ADDED","approved","PROLINE","0.73","G","02501813"
"99161","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.3","%","02502011"
"99160","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02502003"
"99178","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02502208"
"99066","11764","ADDED","approved","MELOXICAM","5","MG","02501015"
"99096","2218","ADDED","approved","OCTYL DECYL DIMETHYL AMMONIUM CHLORIDE","15.24","%","02501333"
"99123","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02501619"
"99163","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN DIHYDRATE)","600","MG","02502046"
"99150","6895","ADDED","approved","PHENIRAMINE MALEATE","20","MG","02501899"
"99065","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02501007"
"99096","2232","ADDED","approved","DIOCTYL DIMETHYL AMMONIUM CHLORIDE","7.62","%","02501333"
"99159","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.105","%","02501996"
"99042","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","25","MG","02500760"
"99185","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.1","%","02502275"
"99092","11461","ADDED","approved","IRINOTECAN HYDROCHLORIDE","500","MG","02501295"
"99243","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.136","%","02502909"
"99191","12033","ADDED","approved","BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE)","8","MG","02502348"
"98569","12049","ADDED","approved","OCTINOXATE","7.5","%","02495791"
"99142","11369","ADDED","approved","MEDIUM CHAIN TRIGLYCERIDES (MCT)","0.87","G","02501813"
"99205","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02502496"
"99234","1185","ADDED","approved","ZIDOVUDINE","300","MG","02502801"
"99109","10021","ADDED","approved","CITRIC ACID","5.3","%","02501465"
"99118","197","ADDED","approved","BENZALKONIUM CHLORIDE","6.872","%","02501570"
"98569","727","ADDED","approved","TITANIUM DIOXIDE","3.8","%","02495791"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"65486","8541","Changed","dormant","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","1","G","02241821"
"99184","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.125","%","02502267"
"99138","9396","ADDED","approved","PROLINE","0.73","G","02501775"
"99073","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02501082"
"99162","424","ADDED","approved","AZITHROMYCIN (AZITHROMYCIN DIHYDRATE)","250","MG","02502038"
"99168","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.4","%","02502089"
"99151","645","ADDED","approved","ASCORBIC ACID","50","MG","02501902"
"99084","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02501201"
"99069","270","ADDED","approved","ACETAMINOPHEN","500","MG","02501031"
"99149","1250","ADDED","approved","OMEPRAZOLE (OMEPRAZOLE MAGNESIUM)","20","MG","02501880"
"98569","7289","ADDED","approved","ZINC OXIDE","17.1","%","02495791"
"99217","8541","ADDED","approved","VANCOMYCIN (VANCOMYCIN HYDROCHLORIDE)","1","G","02502607"
"99114","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02501538"
"99105","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02501422"
"99148","4028","ADDED","approved","SODIUM POLYSTYRENE SULFONATE","250","MG","02501872"
"99115","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02501546"
"99142","51","ADDED","approved","CALCIUM CHLORIDE","0.028","G","02501813"
"99138","10243","ADDED","approved","THREONINE","0.29","G","02501775"
"99205","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02502496"
"99138","9927","ADDED","approved","SERINE","0.43","G","02501775"
"99040","11814","ADDED","approved","CANDESARTAN CILEXETIL","16","MG","02500744"
"99170","4922","ADDED","approved","VITAMIN D3","10000","UNIT","02502119"
"99138","10239","ADDED","approved","LEUCINE","0.48","G","02501775"
"99091","11461","ADDED","approved","IRINOTECAN HYDROCHLORIDE","300","MG","02501287"
"99040","10234","ADDED","approved","HYDROCHLOROTHIAZIDE","12.5","MG","02500744"
"99083","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02501198"
"99119","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.08","%","02501589"
"99159","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02501996"
"99105","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.2","%","02501422"
"99095","232","ADDED","approved","PERINDOPRIL ERBUMINE","8","MG","02501325"
"99204","645","ADDED","approved","ASCORBIC ACID","50","MG","02502461"
"99138","10242","ADDED","approved","ARGININE","0.79","G","02501775"
"99123","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02501619"
"99138","9929","ADDED","approved","ISOLEUCINE","0.33","G","02501775"
"99065","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02501007"
"99088","3566","ADDED","approved","PETROLATUM","74.9","%","02501252"
"99098","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02501368"
"99160","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02502003"
"99175","197","ADDED","active","BENZALKONIUM CHLORIDE","0.15","%","02502178"
"99099","197","ADDED","approved","BENZALKONIUM CHLORIDE","5","%","02501376"
"99140","20554","ADDED","approved","AZACITIDINE","100","MG","02501791"
"99203","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02502453"
"99086","197","ADDED","approved","BENZALKONIUM CHLORIDE","4.5","%","02501236"
"99176","197","ADDED","active","BENZALKONIUM CHLORIDE","0.2","%","02502186"
"99138","11369","ADDED","approved","MEDIUM CHAIN TRIGLYCERIDES (MCT)","0.87","G","02501775"
"99119","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.036","%","02501589"
"99121","23480","ADDED","approved","CEDAZURIDINE","100","MG","02501600"
"99046","11814","ADDED","approved","CANDESARTAN CILEXETIL","16","MG","02500809"
"99131","197","ADDED","approved","BENZALKONIUM CHLORIDE","1.5","%","02501708"
"99191","20137","ADDED","approved","NALOXONE (NALOXONE HYDROCHLORIDE)","2","MG","02502348"
"99111","68","ADDED","approved","DAUNORUBICIN (DAUNORUBICIN HYDROCHLORIDE)","50","MG","02501481"
"99088","7140","ADDED","approved","MINERAL OIL","14.05","%","02501252"
"99158","196","ADDED","active","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.105","%","02501988"
"98564","197","ADDED","active","BENZALKONIUM CHLORIDE","0.26","%","02495740"
"99142","7217","ADDED","approved","METHIONINE","0.28","G","02501813"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
"99142","10223","ADDED","approved","PHENYLALANINE","0.33","G","02501813"
"99206","6895","ADDED","approved","PHENIRAMINE MALEATE","20","MG","02502488"
"99157","9125","ADDED","approved","CAMPHOR","3","%","02501961"
"99138","10238","ADDED","approved","TRYPTOPHAN","0.13","G","02501775"
"99195","8565","ADDED","approved","TOBRAMYCIN (TOBRAMYCIN SULFATE)","40","MG","02502372"
"99171","270","ADDED","approved","ACETAMINOPHEN","325","MG","02502127"
"99066","63","ADDED","approved","FLORFENICOL","400","MG","02501015"
"99206","270","ADDED","approved","ACETAMINOPHEN","325","MG","02502488"
"99138","2332","ADDED","approved","NITROGEN","1.1","G","02501775"
"99097","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.1","%","02501341"
"99063","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.025","%","02500981"
"99142","4771","ADDED","approved","SODIUM GLYCEROPHOSPHATE","0.23","G","02501813"
"99142","6627","ADDED","approved","OLIVE OIL","0.72","G","02501813"
"99093","232","ADDED","approved","PERINDOPRIL ERBUMINE","2","MG","02501309"
"99067","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.012","%","02501023"
"99138","3289","ADDED","approved","SOYBEAN OIL","0.87","G","02501775"
"99164","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02502100"
"99201","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.8","%","02502437"
"99142","638","ADDED","approved","FISH OIL","0.43","G","02501813"
"99208","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.2","%","02502585"
"99189","12033","ADDED","approved","BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE)","2","MG","02502313"
"99138","10237","ADDED","approved","HISTIDINE","0.2","G","02501775"
"98781","197","ADDED","active","BENZALKONIUM CHLORIDE","0.1","%","02498006"
"99206","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","10","MG","02502488"
"99207","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.15","%","02502518"
"99096","197","ADDED","approved","BENZALKONIUM CHLORIDE","20.32","%","02501333"
"99138","2963","ADDED","approved","ALANINE","0.92","G","02501775"
"98556","10258","ADDED","approved","PHENYLEPHRINE HYDROCHLORIDE","0.25","%","02495678"
"99245","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","0.025","%","02502925"
"99150","645","ADDED","approved","ASCORBIC ACID","50","MG","02501899"
"99064","74","ADDED","approved","SULFUR (SODIUM THIOSULFATE)","2","%","02500973"
"99067","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.032","%","02501023"
"99138","1366","ADDED","approved","TAURINE","0.65","G","02501775"
"99142","8750","ADDED","approved","MAGNESIUM SULFATE","0.061","G","02501813"
"99094","232","ADDED","approved","PERINDOPRIL ERBUMINE","4","MG","02501317"
"99141","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.15","%","02501805"
"99047","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02500817"
"99116","10075","ADDED","approved","FENTANYL (FENTANYL CITRATE)","50","MCG","02501554"
"99087","21063","ADDED","approved","INDACATEROL (INDACATEROL ACETATE)","150","MCG","02501244"
"99192","12033","ADDED","approved","BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE)","12","MG","02502356"
"99107","7395","ADDED","approved","NOREPINEPHRINE (NOREPINEPHRINE BITARTRATE)","0.032","MG","02501449"
"99190","12033","ADDED","approved","BUPRENORPHINE (BUPRENORPHINE HYDROCHLORIDE)","4","MG","02502321"
"99220","2089","ADDED","approved","CALCIUM POLYSTYRENE SULFONATE","999","MG","02502631"
"99142","9806","ADDED","approved","LYSINE (LYSINE ACETATE)","0.43","G","02501813"
"99142","42","ADDED","approved","DEXTROSE","8.5","G","02501813"
"99142","53","ADDED","approved","POTASSIUM CHLORIDE","0.23","G","02501813"
"99142","9750","ADDED","approved","TYROSINE","0.026","G","02501813"
"99142","8865","ADDED","approved","GLYCINE","0.72","G","02501813"
