drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"100052","85","TABLET","ADDED","02511304"
"102180","85","TABLET","ADDED","02532794"
"102193","134","SOLUTION","ADDED","02532921"
"100321","85","TABLET","ADDED","02514036"
"90483","5","CAPSULE","ADDED","02420236"
"101191","85","TABLET","ADDED","02522799"
"100820","85","TABLET","ADDED","02518910"
"100318","85","TABLET","ADDED","02513994"
"102141","134","SOLUTION","ADDED","02532379"
"102126","5","CAPSULE","ADDED","02532190"
"102177","85","TABLET","ADDED","02532751"
"102146","85","TABLET","ADDED","02532425"
"102160","5","CAPSULE","ADDED","02532573"
"102181","85","TABLET","ADDED","02532808"
"101315","85","TABLET","ADDED","02524112"
"102214","98","SPRAY","ADDED","02533138"
"102138","56","POWDER FOR SOLUTION","ADDED","02532344"
"102171","98","SPRAY","ADDED","02532697"
"101816","85","TABLET","ADDED","02528967"
"102129","5","CAPSULE","ADDED","02532220"
"101815","85","TABLET","ADDED","02528959"
"101314","85","TABLET","ADDED","02524104"
"101758","85","TABLET","ADDED","02528347"
"102195","134","SOLUTION","ADDED","02532956"
"98071","85","TABLET","ADDED","02490641"
"102197","56","POWDER FOR SOLUTION","ADDED","02532964"
"102184","85","TABLET","ADDED","02532832"
"102179","85","TABLET","ADDED","02532786"
"102204","134","SOLUTION","ADDED","02533022"
"101475","85","TABLET","ADDED","02525747"
"102214","134","SOLUTION","ADDED","02533138"
"101093","85","TABLET","ADDED","02521733"
"102140","56","POWDER FOR SOLUTION","ADDED","02532360"
"102175","126","POWDER FOR SUSPENSION","ADDED","02532735"
"102127","5","CAPSULE","ADDED","02532204"
"102191","134","SOLUTION","ADDED","02532905"
"100821","85","TABLET","ADDED","02518929"
"102183","85","TABLET","ADDED","02532824"
"102212","134","SOLUTION","ADDED","02533103"
"101092","85","TABLET","ADDED","02521725"
"102196","134","SOLUTION","ADDED","02532972"
"102128","5","CAPSULE","ADDED","02532212"
"100687","85","TABLET","ADDED","02517485"
"101759","85","TABLET","ADDED","02528355"
"101352","85","TABLET","ADDED","02524473"
"102145","85","TABLET","ADDED","02532417"
"102169","151","TABLET (CHEWABLE)","ADDED","02532670"
"102159","5","CAPSULE","ADDED","02532565"
"101828","85","TABLET","ADDED","02529092"
"102205","85","TABLET","ADDED","02533030"
"102223","9","CREAM","ADDED","02533227"
"102156","85","TABLET","ADDED","02532530"
"101923","85","TABLET","ADDED","02530007"
"102176","85","TABLET","ADDED","02532743"
"102154","151","TABLET (CHEWABLE)","ADDED","02532514"
"102203","56","POWDER FOR SOLUTION","ADDED","02533014"
"102155","151","TABLET (CHEWABLE)","ADDED","02532522"
"100053","85","TABLET","ADDED","02511312"
"102209","85","TABLET","ADDED","02533065"
"101617","134","SOLUTION","ADDED","02527111"
"101657","134","SOLUTION","ADDED","02527510"
"102144","85","TABLET","ADDED","02532409"
"102194","134","SOLUTION","ADDED","02532948"
"102158","5","CAPSULE","ADDED","02532557"
"100531","56","POWDER FOR SOLUTION","ADDED","02515954"
"102198","134","SOLUTION","ADDED","02532980"
"102178","85","TABLET","ADDED","02532778"
"101924","85","TABLET","ADDED","02530015"
"102215","134","SOLUTION","ADDED","02533146"
"101827","85","TABLET","ADDED","02529084"
"100319","85","TABLET","ADDED","02514001"
"102202","56","POWDER FOR SOLUTION","ADDED","02533006"
"102190","134","SOLUTION","ADDED","02532891"
"100317","85","TABLET","ADDED","02513986"
"102170","85","TABLET","ADDED","02532689"
"101617","98","SPRAY","ADDED","02527111"
"101657","98","SPRAY","ADDED","02527510"
"101351","85","TABLET","ADDED","02524465"
"102157","5","CAPSULE","ADDED","02532549"
"102147","85","TABLET","ADDED","02532433"
"101316","85","TABLET","ADDED","02524120"
"100320","85","TABLET","ADDED","02514028"
"102182","85","TABLET","ADDED","02532816"
"102217","9","CREAM","ADDED","02533162"
"102161","85","TABLET","ADDED","02532581"
"86073","134","SOLUTION","ADDED","02375311"
"102192","134","SOLUTION","ADDED","02532913"
"100531","98","SPRAY","REMOVED","02515954"
"101198","85","TABLET","ADDED","02522896"
"102163","79","SUSPENSION","ADDED","02532611"
"102139","184","DISPERSION","ADDED","02532352"
"100688","85","TABLET","ADDED","02517493"
"102199","56","POWDER FOR SOLUTION","ADDED","02532999"
