drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
8203,00687456,VIROPTIC (trifluridine 1 % gouttes ophtalmiques) BAUSCH & LOMB INC,trifluridine 1 % gouttes ophtalmiques,trifluridine,"mp_fr_description: ""VIROPTIC (trifluridine 1 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""VIROPTIC (trifluridine 1 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
15207,01916947,BACTROBAN (mupirocine 2 % pommade cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC,mupirocine 2 % pommade cutanée,mupirocine,"mp_fr_description: ""BACTROBAN (mupirocine 2 % pommade cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE I̲N̲C̲.̲"" -> ""BACTROBAN (mupirocine 2 % pommade cutanée) GLAXOSMITHKLINE CONSUMER HEALTHCARE U̲L̲C̲"""
18747,02148390,MINIMS FLUORESCEIN SODIUM (fluoroscéine sodique 2 % gouttes ophtalmiques) BAUSCH & LOMB INC,fluoroscéine sodique 2 % gouttes ophtalmiques,fluorescéine,"mp_fr_description: ""MINIMS FLUORESCEIN SODIUM (fluoroscéine sodique 2 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS FLUORESCEIN SODIUM (fluoroscéine sodique 2 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18759,02148455,MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 10 % gouttes ophtalmiques) BAUSCH & LOMB INC,chlorhydrate de phényléphrine 10 % gouttes ophtalmiques,phényléphrine,"mp_fr_description: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 10 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 10 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18860,02148447,"MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques) BAUSCH & LOMB INC","chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques",phényléphrine,"mp_fr_description: ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS PHENYLEPHRINE HYDROCHLORIDE (chlorhydrate de phényléphrine 2,5 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
18862,02148358,MINIMS ATROPINE SULPHATE (sulfate d'atropine 1 % gouttes ophtalmiques) BAUSCH & LOMB INC,sulfate d'atropine 1 % gouttes ophtalmiques,atropine,"mp_fr_description: ""MINIMS ATROPINE SULPHATE (sulfate d'atropine 1 % gouttes ophtalmiques) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""MINIMS ATROPINE SULPHATE (sulfate d'atropine 1 % gouttes ophtalmiques) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
19661,02162431,PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS INC,naproxène 25 mg par mL suspension orale,naproxène,"mp_fr_description: ""PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲INC"" -> ""PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS INC"""
20014,02216248,DESIPRAMINE (chlorhydrate de désipramine 10 mg comprimé oral) AA PHARMA INC,chlorhydrate de désipramine 10 mg comprimé oral,désipramine,"mp_fr_description: ""DESIPRAMINE (d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 10 mg comprimé oral) AA PHARMA INC"" -> ""DESIPRAMINE (chlorhydrate de désipramine 10 mg comprimé oral) AA PHARMA INC""
ntp_code: ""9003016"" -> ""9014804""
ntp_fr_description: ""d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 10 mg comprimé oral"" -> ""chlorhydrate de désipramine 10 mg comprimé oral"""
20015,02216256,DESIPRAMINE (chlorhydrate de désipramine 25 mg comprimé oral) AA PHARMA INC,chlorhydrate de désipramine 25 mg comprimé oral,désipramine,"mp_fr_description: ""DESIPRAMINE (d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 25 mg comprimé oral) AA PHARMA INC"" -> ""DESIPRAMINE (chlorhydrate de désipramine 25 mg comprimé oral) AA PHARMA INC""
ntp_code: ""9003017"" -> ""9014806""
ntp_fr_description: ""d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 25 mg comprimé oral"" -> ""chlorhydrate de désipramine 25 mg comprimé oral"""
20021,02216280,DESIPRAMINE (chlorhydrate de désipramine 100 mg comprimé oral) AA PHARMA INC,chlorhydrate de désipramine 100 mg comprimé oral,désipramine,"mp_fr_description: ""DESIPRAMINE (d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 100 mg comprimé oral) AA PHARMA INC"" -> ""DESIPRAMINE (chlorhydrate de désipramine 100 mg comprimé oral) AA PHARMA INC""
ntp_code: ""9003015"" -> ""9014805""
ntp_fr_description: ""d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 100 mg comprimé oral"" -> ""chlorhydrate de désipramine 100 mg comprimé oral"""
20022,02216272,DESIPRAMINE (chlorhydrate de désipramine 75 mg comprimé oral) AA PHARMA INC,chlorhydrate de désipramine 75 mg comprimé oral,désipramine,"mp_fr_description: ""DESIPRAMINE (d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 75 mg comprimé oral) AA PHARMA INC"" -> ""DESIPRAMINE (chlorhydrate de désipramine 75 mg comprimé oral) AA PHARMA INC""
ntp_code: ""9003019"" -> ""9014808""
ntp_fr_description: ""d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 75 mg comprimé oral"" -> ""chlorhydrate de désipramine 75 mg comprimé oral"""
20023,02216264,DESIPRAMINE (chlorhydrate de désipramine 50 mg comprimé oral) AA PHARMA INC,chlorhydrate de désipramine 50 mg comprimé oral,désipramine,"mp_fr_description: ""DESIPRAMINE (d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 50 mg comprimé oral) AA PHARMA INC"" -> ""DESIPRAMINE (chlorhydrate de désipramine 50 mg comprimé oral) AA PHARMA INC""
ntp_code: ""9003018"" -> ""9014807""
ntp_fr_description: ""d̲é̲s̲i̲p̲r̲a̲m̲i̲n̲e̲ ̲(̲chlorhydrate de désipramine)̲ 50 mg comprimé oral"" -> ""chlorhydrate de désipramine 50 mg comprimé oral"""
65502,02241835,ESTALIS 140/50 MCG (estradiol 50 mcg par 24 heure et acétate de noréthindrone 140 mcg par 24 heure timbre transdermique) SANDOZ CANADA INCORPORATED,estradiol 50 mcg par 24 heure et acétate de noréthindrone 140 mcg par 24 heure timbre transdermique,estradiol et noréthindrone,"mp_fr_description: ""ESTALIS 140/50 MCG (estradiol 50 mcg par 24 heure et acétate de noréthindrone 140 mcg par 24 heure timbre transdermique) N̲O̲V̲A̲R̲T̲I̲S̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""ESTALIS 140/50 MCG (estradiol 50 mcg par 24 heure et acétate de noréthindrone 140 mcg par 24 heure timbre transdermique) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"""
65503,02241837,ESTALIS 250/50 MCG (estradiol 50 mcg par 24 heure et acétate de noréthindrone 250 mcg par 24 heure timbre transdermique) SANDOZ CANADA INCORPORATED,estradiol 50 mcg par 24 heure et acétate de noréthindrone 250 mcg par 24 heure timbre transdermique,estradiol et noréthindrone,"mp_fr_description: ""ESTALIS 250/50 MCG (estradiol 50 mcg par 24 heure et acétate de noréthindrone 250 mcg par 24 heure timbre transdermique) N̲O̲V̲A̲R̲T̲I̲S̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲"" -> ""ESTALIS 250/50 MCG (estradiol 50 mcg par 24 heure et acétate de noréthindrone 250 mcg par 24 heure timbre transdermique) S̲A̲N̲D̲O̲Z̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲O̲R̲P̲O̲R̲A̲T̲E̲D̲"""
