ntp_code,ntp_formal_name,changes
"9000016","hydrocodone 5 mg and phenyltoloxamine 10 mg prolonged-release oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19571231"" -> ""20170824"""
"9000145","diazepam 20 mg per 2 mL solution for injection ampoule","ntp_status_effective_time: ""20181001"" -> ""20181101"""
"9000187","hydrocortisone 2.5 % cutaneous cream","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19831231"" -> ""20170914"""
"9000213","procyclidine hydrochloride 2.5 mg per 5 mL oral solution","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""19841231"" -> ""20181031"""
"9000319","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule","ntp_status_effective_time: ""20170728"" -> ""20181003"""
"9000322","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule","ntp_status_effective_time: ""20170728"" -> ""20181003"""
"9000331","morphine sulfate 2 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20170724"" -> ""20181003"""
"9000362","morphine sulfate 100 mg per 4 mL solution for injection ampoule","ntp_status_effective_time: ""20170803"" -> ""20181004"""
"9000364","morphine sulfate 25 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20170803"" -> ""20181004"""
"9000365","morphine sulfate 50 mg per 1 mL solution for injection ampoule","ntp_status_effective_time: ""20170728"" -> ""20181004"""
"9000819","ibuprofen 40 mg per mL oral suspension","ntp_status_effective_time: ""20181001"" -> ""20181101"""
"9000965","ketorolac tromethamine 30 mg per mL solution for injection","ntp_status_effective_time: ""20181001"" -> ""20181101"""
"9001070","montelukast (montelukast sodium) 4 mg per pck granules for oral suspension","ntp_formal_name: ""montelukast (montelukast sodium) 4 mg per pck granules for oral suspension"" -> ""montelukast (montelukast sodium) 4 mg per sachet granules for oral suspension"""
"9001231","esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension","ntp_formal_name: ""esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension"" -> ""esomeprazole (esomeprazole magnesium) 10 mg per sachet gastro-resistant granules for oral suspension"""
"9001531","thyroid 125 mg oral tablet","ADDED"
"9001532","thyroid 30 mg oral tablet","ADDED"
"9001533","thyroid 60 mg oral tablet","ADDED"
"9001566","methocarbamol 500 mg oral tablet","ADDED"
"9001582","xylometazoline hydrochloride 0.1 % nasal spray","ADDED"
"9001633","clioquinol 3 % and flumethasone pivalate 0.02 % cutaneous cream","ADDED"
"9001643","clioquinol 1 % and flumethasone pivalate 0.02 % otic drops","ADDED"
"9001746","trifluoperazine (trifluoperazine hydrochloride) 10 mg oral tablet","ADDED"
"9001747","trifluoperazine (trifluoperazine hydrochloride) 1 mg oral tablet","ADDED"
"9001748","trifluoperazine (trifluoperazine hydrochloride) 2 mg oral tablet","ADDED"
"9001749","trifluoperazine (trifluoperazine hydrochloride) 5 mg oral tablet","ADDED"
"9001842","ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet","ADDED"
"9001891","naphazoline hydrochloride 0.025 % and pheniramine maleate 0.3 % ophthalmic drops","ADDED"
"9001978","gramicidin 0.25 mg per g and neomycin (neomycin sulfate) 2.5 mg per g and nystatin 100000 unit per g and triamcinolone acetonide 1 mg per g cutaneous cream","ADDED"
"9001979","gramicidin 0.25 mg per g and neomycin (neomycin sulfate) 2.5 mg per g and nystatin 100000 unit per g and triamcinolone acetonide 1 mg per g cutaneous ointment","ADDED"
"9002036","trifluoperazine (trifluoperazine hydrochloride) 20 mg oral tablet","ADDED"
"9002037","trolamine salicylate 15 % cutaneous cream","ADDED"
"9002111","naphazoline hydrochloride 0.02675 % and pheniramine maleate 0.315 % ophthalmic drops","ADDED"
"9002393","trimebutine maleate 200 mg oral tablet","ADDED"
"9002394","xylometazoline hydrochloride 0.1 % nasal drops","ADDED"
"9002395","yohimbine hydrochloride 5.4 mg oral tablet","ADDED"
"9002420","benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous gel","ADDED"
"9002486","pheniramine maleate 0.2 % and phenylephrine hydrochloride 0.5 % nasal spray","ADDED"
"9002502","yohimbine hydrochloride 2 mg oral tablet","ADDED"
"9002503","yohimbine hydrochloride 6 mg oral tablet","ADDED"
"9002535","chloroxylenol 0.15 % and triclosan 0.15 % cutaneous gel","ADDED"
"9002543","codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and pheniramine maleate 7.5 mg per 5 mL syrup","ADDED"
"9002595","methocarbamol 750 mg oral tablet","ADDED"
"9002612","sodium fluoride 0.243 % and triclosan 0.3 % toothpaste","ADDED"
"9002617","trolamine salicylate 13.3 % cutaneous cream","ADDED"
"9002757","cefazolin (cefazolin sodium) 10 g per vial powder for solution for injection","ADDED"
"9002758","cefazolin (cefazolin sodium) 1 g per vial powder for solution for injection","ADDED"
"9002769","colestipol hydrochloride 1 g oral tablet","ADDED"
"9002877","tetracaine hydrochloride 0.5 % ophthalmic drops","ADDED"
"9002878","tetracaine hydrochloride 1 % ophthalmic drops","ADDED"
"9002881","tranexamic acid 500 mg oral tablet","ADDED"
"9002930","amcinonide 0.1 % cutaneous cream","ADDED"
"9002931","amcinonide 0.1 % lotion","ADDED"
"9002983","benoxinate hydrochloride 0.4 % and fluorescein sodium 0.25 % ophthalmic drops","ADDED"
"9003028","fluocinolone acetonide 0.025 % cutaneous ointment","ADDED"
"9003035","tetrahydrozoline hydrochloride 0.05 % and zinc sulfate 0.25 % ophthalmic drops","ADDED"
"9003038","trolamine salicylate 10 % cutaneous cream","ADDED"
"9003048","amcinonide 0.1 % cutaneous ointment","ADDED"
"9003080","tazarotene 0.05 % cutaneous gel","ADDED"
"9003081","tazarotene 0.1 % cutaneous gel","ADDED"
"9003109","topotecan (topotecan hydrochloride) 4 mg per vial powder for solution for injection","ADDED"
"9003236","tetracaine (tetracaine hydrochloride) 40 mg per g cutaneous gel","ADDED"
"9003248","benzocaine 18 % and tetracaine hydrochloride 2 % oromucosal gel","ADDED"
"9003264","sincalide 5 mcg per vial powder for solution for injection","ADDED"
"9003310","alprostadil 1000 mcg urethral stick","ADDED"
"9003311","alprostadil 250 mcg urethral stick","ADDED"
"9003312","alprostadil 500 mcg urethral stick","ADDED"
"9003323","cefazolin (cefazolin sodium) 500 mg per vial powder for solution for injection","ADDED"
"9003427","tizanidine (tizanidine hydrochloride) 4 mg oral tablet","ADDED"
"9003432","temozolomide 100 mg oral capsule","ADDED"
"9003433","temozolomide 20 mg oral capsule","ADDED"
"9003434","temozolomide 250 mg oral capsule","ADDED"
