tm_code,tm_formal_name,changes
"52a624241d4cc518b719672757fc515f","cinacalcet","CHANGED"
"e68f1afad6d6c767cad80eb5bd6afe48","nimodipine","CHANGED"
"17d86a95433e246874625752eecb5ac5","ketoprofen","ADDED"
"3a0d0bb54f984a2bafe0e1631eedfb4b","cyclophosphamide","ADDED"
"e8ab7070a1e099803634040c1dcebc5b","miglustat","ADDED"
"021aabc01996b537588405ef0c306f8b","deferoxamine","ADDED"
"992d48deb86de27fdba0e9032a783f2a","calcium polystyrene sulfonate","ADDED"
"11132a32e01a148874091fa148cdfa6e","abiraterone","CHANGED"
"1b06e4baab0ee4497b7a5bb061504e47","carbachol","CHANGED"
"cbebb33333dffc320481ec7c96c2ad52","auranofin","CHANGED"
"4dfc171548734bde5c531e1a941e8c45","ixekizumab","ADDED"
"2589c6d005b9503749b6d310672b9082","mercaptopurine","ADDED"
"8000936","ibuprofen and methocarbamol","ADDED"
"8001628","denosumab","CHANGED"
"8001258","delavirdine","DELETED"
"c83ef4669000af78b4186b47fb7594ae","lidocaine","ADDED"
"da5f6de8a1db0277adbc8ccc6ac64712","cytarabine","ADDED"
"8001659","glycopyrrolate","CHANGED"
"bda28b9df599cb43010619e94a4e4d69","zinc sulfate","ADDED"
"81184af1db2b49d67ea76eb2963a135a","tizanidine (tizanidine hydrochloride)","ADDED"
"8001551","afatinib","CHANGED"
"b774bdd07ec7af60d9a51ade7e629ba4","hydrocortisone and pramoxine","ADDED"
"01f7f19cd9e00b7c8abd305ac1671e7d","cobimetinib","CHANGED"
"1cf0ef4777da07e4cc2e81b4bce93507","methyl aminolevulinate","ADDED"
"8000869","acetaminophen and methocarbamol","ADDED"
"0015ddfaedc0e2b1794de183a954a110","carmustine","ADDED"
"8001289","methylprednisolone","DELETED"
"37fd05ebd0749cf6b7fcada0da5be619","gemfibrozil","CHANGED"
"160626c53e177fd7aab88cf58b006521","idarubicin","ADDED"
"6426f5695dd8f629e9a4c4fe56c85b9b","galsulfase","ADDED"
"e86311d95854dac130af9609666beb33","alteplase and water","CHANGED"
"3c7a2fbfe863502f28a71c6cc3bc9af2","canakinumab","CHANGED"
"3898a30cd2aa6140fa3f43f3534229d4","diphenhydramine and zinc acetate","ADDED"
"15a3ca20cc1ae7c92f77f9bd2380efcf","bevacizumab","CHANGED"
"acb8af885647d19f760bf01987644b0f","carfilzomib","CHANGED"
"c1eed466bb962615940efcacf8bde356","dequalinium","CHANGED"
"f981fd3c67340ce75f1c75be5760f077","eculizumab","CHANGED"
"8001019","bazedoxifene (bazedoxifene acetate) and conjugated estrogens","ADDED"
"8001594","bosutinib","CHANGED"
"511d82fe33b35cf6c1b47ec43d1557a9","fidaxomicin","ADDED"
"8001271","fluvastatin","tm_status_effective_time: ""19941231"" -> ""20040405"""
"8001587","bethanechol","CHANGED"
"8001176","cefepime","tm_status_effective_time: ""20180514"" -> ""20090319"""
"68ba43817426730cb38bb5c1cb9d3e3d","podophyllotoxin","CHANGED"
"1c7453fae3ecb86a8e5cbf6ff5ecb376","interferon beta-1b","ADDED"
"e79e1b56d2104de88aaf2371d264f638","sodium iodide","ADDED"
"4a09b3a8552105810368cbf52100627e","deferiprone","CHANGED"
"8001561","alteplase","CHANGED"
"8001584","besifloxacin","CHANGED"
"8001595","brentuximab vedotin","CHANGED"
"8001654","flutamide","CHANGED"
"df95f8bcce7be5b0c3dc03fc0c5b7320","levobunolol","ADDED"
"00b55318ed3d163ca9ab9e0bf5659491","dornase alfa","CHANGED"
"8001562","alteplase and water","CHANGED"
"8001623","dabrafenib","CHANGED"
"8001557","alemtuzumab","CHANGED"
"e26d50857dc5602a772fceeb1889a4b2","dexrazoxane","ADDED"
"9051690d7dc9a57dd532825c0f43f68f","atezolizumab","CHANGED"
"8001593","bortezomib","CHANGED"
"8001678","penicillamine","CHANGED"
"a6b4b6b258ddc6f7f6c7750b76c5f375","gramicidin and polymyxin b","ADDED"
"8001565","anagrelide","CHANGED"
"67b492da7ab6ef5d8501ff79cd3ca301","liothyronine","CHANGED"
"63072099bddff42b52c7c7bb62c5f78d","hexylresorcinol and l-menthol","ADDED"
"8001576","basiliximab","CHANGED"
"50c18f4d3e835a7ce821d69816bf26b7","agalsidase alfa","CHANGED"
"8001558","alglucosidase alfa","CHANGED"
"8001645","eribulin","CHANGED"
"edf250b4330d999f716d68d4e33f665f","mesna","ADDED"
"eb5233b08a3c06842f484187b9cc7bd9","cabazitaxel","CHANGED"
"8001613","ceritinib","CHANGED"
"dc1a76872defb09c210a0be2cdb62b3d","ceritinib","CHANGED"
"8001675","nitisinone","CHANGED"
"8001643","ensulizole","CHANGED"
"86b672c4a284fa21c413a4d7e9d39e98","benzalkonium and pramoxine","ADDED"
"54db0c90dd1f2441171c49fc966118d7","ethinyl estradiol and ethynodiol","ADDED"
"8000932","dexamethasone (base) and framycetin and gramicidin","ADDED"
"8001574","axitinib","CHANGED"
"9460370bb0ca1c98a779b1bcc6861c2c","water","CHANGED"
"f5c9bd6ecfad62f7d5a8f5fd4634789d","mitotane","ADDED"
"8289d307a7eaa5b82e917525a2085bd7","golimumab","ADDED"
"8001618","clofedanol","CHANGED"
"8001668","moclobemide","CHANGED"
"83f6b66d5197133fcdc07f467db96a6c","acetylcholine","CHANGED"
