ntp_code,ntp_formal_name,changes
"36c7b034e4c9a6c3a18418def49a2f1a","filgrastim 480 mcg per 1.6 mL solution for injection","ADDED"
"441a869e252e7e652a0d456fdfaee105","rituximab 10 mg per mL solution for injection","ADDED"
"65f8dfe1e7ea551e31d72bc6f93a1bee","diphenhydramine hydrochloride 6.25 mg per 5 mL oral solution","ADDED"
"752927ff698c599645840c75bd0decbf","epinephrine 1 mg per 1 mL NA ampoule","ADDED"
"87f25bf272106235b69e161714e8ac0e","cabazitaxel 40 mg per mL solution for injection","ADDED"
"9000210","morphine sulfate 1 mg per mL syrup","DELETED"
"9000218","baclofen 20 mg oral tablet","ntp_status_effective_time: ""19851231"" -> ""19941231"""
"9000385","hydromorphone hydrochloride 3 mg suppository","DELETED"
"9002502","yohimbine hydrochloride 2 mg oral tablet","DELETED"
"9002503","yohimbine hydrochloride 6 mg oral tablet","DELETED"
"9002715","selegiline hydrochloride 5 mg oral tablet","ntp_status_effective_time: ""19941231"" -> ""19970213"""
"9002807","estramustine phosphate sodium 140 mg oral capsule","DELETED"
"9003307","nevirapine 200 mg oral tablet","ntp_status_effective_time: ""19980917"" -> ""20101229"""
"9006280","ranitidine (ranitidine hydrochloride) 75 mg per 5 mL oral solution","ntp_status_effective_time: ""20040908"" -> ""20060714"""
"9006495","naproxen (naproxen sodium, naproxen) 200 mg oral capsule","DELETED"
"9012560","abacavir (abacavir sulfate) 300 mg and lamivudine 150 mg and zidovudine 300 mg oral tablet","ntp_status: ""ACTIVE"" -> ""INACTIVE""
ntp_status_effective_time: ""20011029"" -> ""20191121"""
"9012772","acetylcysteine 200 mg per mL solution for injection 10 mL vial","ntp_status_effective_time: ""20010427"" -> ""20090818"""
"9012773","acetylcysteine 200 mg per mL solution for injection 30 mL vial","ntp_status_effective_time: ""20010427"" -> ""20090818"""
"a914a9121d8daa6807a17f5fb1f67a75","methotrexate (methotrexate sodium) 15 mg per 0.3 mL solution for injection","ADDED"
"fe1b519c161829c616e962ba48c16d43","filgrastim 300 mcg per mL solution for injection","ADDED"
