drug_code,mp_code,mp_fr_description,ntp_fr_description,tm_fr_description,changes
1036,00022772,DILANTIN (phénytoïne sodique 30 mg capsule orale) BGP PHARMA ULC,phénytoïne sodique 30 mg capsule orale,phénytoïne sodique,"mp_fr_description: ""DILANTIN (phénytoïne sodique 30 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""DILANTIN (phénytoïne sodique 30 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
1037,00022780,DILANTIN (phénytoïne sodique 100 mg capsule orale) BGP PHARMA ULC,phénytoïne sodique 100 mg capsule orale,phénytoïne sodique,"mp_fr_description: ""DILANTIN (phénytoïne sodique 100 mg capsule orale) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""DILANTIN (phénytoïne sodique 100 mg capsule orale) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
4544,00507415,DAN-GARD (pyrithione zincique 2 % shampoing) BAUSCH & LOMB INC,pyrithione zincique 2 % shampoing,pyrithione zincique,"mp_fr_description: ""DAN-GARD (pyrithione zincique 2 % shampoing) BAUSCH H̲E̲A̲L̲T̲H̲,̲ ̲C̲A̲N̲A̲D̲A̲ ̲I̲N̲C̲.̲"" -> ""DAN-GARD (pyrithione zincique 2 % shampoing) BAUSCH &̲ ̲L̲O̲M̲B̲ ̲I̲N̲C̲"""
5121,00579408,"TEARS PLUS (alcool polyvinylique 1,4 % gouttes ophtalmiques) ABBVIE CORPORATION","alcool polyvinylique 1,4 % gouttes ophtalmiques",alcool polyvinylique,"mp_fr_description: ""TEARS PLUS ̲1̲.̲4̲%̲ (alcool polyvinylique 1,4 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""TEARS PLUS (alcool polyvinylique 1,4 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
11138,00870153,REFRESH CELLUVISC (carboxyméthylcellulose sodique 1 % gouttes ophtalmiques) ABBVIE CORPORATION,carboxyméthylcellulose sodique 1 % gouttes ophtalmiques,carboxyméthylcellulose,"mp_fr_description: ""REFRESH CELLUVISC (carboxyméthylcellulose sodique 1 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""REFRESH CELLUVISC (carboxyméthylcellulose sodique 1 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
12266,01923986,"SOLARCAINE FIRST AID LIDOCAINE SPRAY (lidocaïne 0,5 % vaporisation cutanée) WELLSPRING PHARMACEUTICAL CANADA CORP","lidocaïne 0,5 % vaporisation cutanée",lidocaïne,"mp_fr_description: ""SOLARCAINE FIRST AID LIDOCAINE SPRAY (lidocaïne 0,5 % vaporisation cutanée) B̲A̲Y̲E̲R̲ ̲I̲N̲C̲"" -> ""SOLARCAINE FIRST AID LIDOCAINE SPRAY (lidocaïne 0,5 % vaporisation cutanée) W̲E̲L̲L̲S̲P̲R̲I̲N̲G̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲ ̲C̲A̲N̲A̲D̲A̲ ̲C̲O̲R̲P̲"""
16264,02052431,"ENTOCORT ENEMA (budesonide 2,3 mg comprimé pour suspension rectale avec solution diluente) TILLOTTS PHARMA GMBH","budesonide 2,3 mg comprimé pour suspension rectale avec solution diluente",budésonide,ADDED
18791,02138670,"REFRESH (alcool polyvinylique 1,4 % gouttes ophtalmiques) ABBVIE CORPORATION","alcool polyvinylique 1,4 % gouttes ophtalmiques",alcool polyvinylique,"mp_fr_description: ""REFRESH (alcool polyvinylique 1,4 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""REFRESH (alcool polyvinylique 1,4 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
19661,02162431,PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS PHARMACEUTICALS INC.,naproxène 25 mg par mL suspension orale,naproxène,"mp_fr_description: ""PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS INC"" -> ""PEDIAPHARM NAPROXEN SUSPENSION (naproxène 25 mg par mL suspension orale) MEDEXUS P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ̲INC.̲"""
27183,02049260,"REFRESH PLUS (carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques) ABBVIE CORPORATION","carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques",carboxyméthylcellulose,"mp_fr_description: ""REFRESH PLUS ̲D̲P̲S̲ ̲5̲M̲G̲/̲M̲L̲ (carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques) AL̲L̲E̲R̲G̲A̲N̲ ̲I̲N̲C̲"" -> ""REFRESH PLUS (carboxyméthylcellulose sodique 0,5 % gouttes ophtalmiques) AB̲B̲V̲I̲E̲ ̲C̲O̲R̲P̲O̲R̲A̲T̲I̲O̲N̲"""
