ccdd_code,ccdd_formal_name,ccdd_type,policy_type,policy_reference,special_groupings_status,special_groupings_status_effective_time,changes
"00596965","STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC"" -> STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC."
"02364182","ABSTRAL (fentanyl (fentanyl citrate) 200 mcg sublingual tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 200 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 200 mcg sublingual tablet) PALADIN LABS INC."
"00594644","STATEX TAB 10MG (morphine sulfate 10 mg oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX TAB 10MG (morphine sulfate 10 mg oral tablet) PALADIN LABS INC"" -> STATEX TAB 10MG (morphine sulfate 10 mg oral tablet) PALADIN LABS INC."
"02241377","METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC"" -> METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC."
"02364204","ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC."
"02364212","ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC."
"00591475","STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC"" -> STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC."
"02415585","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD"" -> NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD."
"00594652","STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC"" -> STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC."
"02247701","METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC"" -> METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC."
"00675962","STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC"" -> STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC."
"02247700","METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC"" -> METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC."
"02415593","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD"" -> NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD."
"02244290","METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC"" -> METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC."
"00591467","STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC"" -> STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC."
"02378280","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD"" -> NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD."
"02378299","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD"" -> NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD."
"00632228","STATEX SUPPOSITORIES 5MG (morphine sulfate 5 mg suppository) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX SUPPOSITORIES 5MG (morphine sulfate 5 mg suppository) PALADIN LABS INC"" -> STATEX SUPPOSITORIES 5MG (morphine sulfate 5 mg suppository) PALADIN LABS INC."
"02364220","ABSTRAL (fentanyl (fentanyl citrate) 800 mcg sublingual tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 800 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 800 mcg sublingual tablet) PALADIN LABS INC."
"02247701","METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC"" -> METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC."
"00675962","STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC"" -> STATEX TABLETS 50MG (morphine sulfate 50 mg oral tablet) PALADIN LABS INC."
"02296411","TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PALADIN LABS INC"" -> TRIDURAL (tramadol hydrochloride 300 mg prolonged-release oral tablet) PALADIN LABS INC."
"02247700","METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC"" -> METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC."
"02415593","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD"" -> NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD."
"02244290","METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC"" -> METADOL-D (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC."
"00632228","STATEX SUPPOSITORIES 5MG (morphine sulfate 5 mg suppository) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX SUPPOSITORIES 5MG (morphine sulfate 5 mg suppository) PALADIN LABS INC"" -> STATEX SUPPOSITORIES 5MG (morphine sulfate 5 mg suppository) PALADIN LABS INC."
"01924559","DEXEDRINE SPANSULE SRC 10MG (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN LABS INC.","MP","500003","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""DEXEDRINE SPANSULE SRC 10MG (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN LABS INC"" -> DEXEDRINE SPANSULE SRC 10MG (dextroamphetamine sulfate 10 mg prolonged-release oral capsule) PALADIN LABS INC."
"02364220","ABSTRAL (fentanyl (fentanyl citrate) 800 mcg sublingual tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 800 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 800 mcg sublingual tablet) PALADIN LABS INC."
"00591467","STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC"" -> STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC."
"02378299","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD"" -> NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD."
"02378280","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD"" -> NUCYNTA IR (tapentadol (tapentadol hydrochloride) 75 mg oral tablet) ENDO VENTURES LTD."
"00596965","STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC"" -> STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC."
"02364212","ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC."
"02415585","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD"" -> NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD."
"00591475","STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC"" -> STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC."
"02280248","TESTIM 1% (testosterone 1 % transdermal gel 5 g tube) PALADIN LABS INC.","MP","500005","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""TESTIM 1% (testosterone 1 % transdermal gel 5 g tube) PALADIN LABS INC"" -> TESTIM 1% (testosterone 1 % transdermal gel 5 g tube) PALADIN LABS INC."
"00594652","STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC"" -> STATEX TAB 5MG (morphine sulfate 5 mg oral tablet) PALADIN LABS INC."
"02241377","METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC"" -> METADOL (methadone hydrochloride 10 mg per mL oral solution) PALADIN LABS INC."
"02364182","ABSTRAL (fentanyl (fentanyl citrate) 200 mcg sublingual tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 200 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 200 mcg sublingual tablet) PALADIN LABS INC."
"00594644","STATEX TAB 10MG (morphine sulfate 10 mg oral tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""STATEX TAB 10MG (morphine sulfate 10 mg oral tablet) PALADIN LABS INC"" -> STATEX TAB 10MG (morphine sulfate 10 mg oral tablet) PALADIN LABS INC."
"02364204","ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC."
"00647217","STATEX SYRUP 10MG/ML (morphine sulfate 10 mg per mL syrup) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX SYRUP 10MG/ML (morphine sulfate 10 mg per mL syrup) PALADIN LABS INC"" -> STATEX SYRUP 10MG/ML (morphine sulfate 10 mg per mL syrup) PALADIN LABS INC."
"dbae64c234244b4a9b72a4255154b5ce","fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection","NTP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ADDED"
"02364190","ABSTRAL (fentanyl (fentanyl citrate) 300 mcg sublingual tablet) PALADIN LABS INC.","MP","500002","http://laws-lois.justice.gc.ca/eng/acts/C-38.8/FullText.html","Active","20170919","ccdd_formal_name: ""ABSTRAL (fentanyl (fentanyl citrate) 300 mcg sublingual tablet) PALADIN LABS INC"" -> ABSTRAL (fentanyl (fentanyl citrate) 300 mcg sublingual tablet) PALADIN LABS INC."
"00594636","STATEX TABLET 25MG (morphine sulfate 25 mg oral tablet) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX TABLET 25MG (morphine sulfate 25 mg oral tablet) PALADIN LABS INC"" -> STATEX TABLET 25MG (morphine sulfate 25 mg oral tablet) PALADIN LABS INC."
"00632201","STATEX-SUPPOSITORIES 10MG (morphine sulfate 10 mg suppository) PALADIN LABS INC.","MP","500001","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php","Active","20170919","ccdd_formal_name: ""STATEX-SUPPOSITORIES 10MG (morphine sulfate 10 mg suppository) PALADIN LABS INC"" -> STATEX-SUPPOSITORIES 10MG (morphine sulfate 10 mg suppository) PALADIN LABS INC."
