drug_code,pharm_form_code,pharmaceutical_form,status,drug_identification_number
"103024","186","TABLET (CHEWABLE, EXTENDED-RELEASE)","ADDED","02541602"
"103043","98","SPRAY","ADDED","02541815"
"102981","5","CAPSULE","ADDED","02541149"
"101955","36","LOTION","ADDED","02530376"
"103015","134","SOLUTION","ADDED","02541505"
"102995","85","TABLET","ADDED","02541300"
"103005","134","SOLUTION","ADDED","02541416"
"100876","134","SOLUTION","ADDED","02519518"
"103009","134","SOLUTION","ADDED","02541440"
"102971","134","SOLUTION","ADDED","02541033"
"103037","134","SOLUTION","ADDED","02541750"
"103021","85","TABLET","ADDED","02541572"
"103033","85","TABLET","ADDED","02541696"
"80095","134","SOLUTION","ADDED","02315416"
"102978","42","MOUTHWASH/GARGLE","REMOVED","02541114"
"102985","5","CAPSULE","ADDED","02541181"
"103050","82","SYRUP","ADDED","02541890"
"85955","134","SOLUTION","ADDED","02374331"
"103008","85","TABLET","ADDED","02541432"
"103037","98","SPRAY","ADDED","02541750"
"103006","85","TABLET","ADDED","02541408"
"102996","85","TABLET","ADDED","02541319"
"101349","134","SOLUTION","ADDED","02524457"
"103052","85","TABLET","ADDED","02541912"
"51066","134","SOLUTION","ADDED","02231689"
"102983","5","CAPSULE","ADDED","02541165"
"101122","98","SPRAY","ADDED","02522055"
"102986","5","CAPSULE","ADDED","02541203"
"103027","152","POWDER (EXTENDED RELEASE)","ADDED","02541637"
"98209","105","WIPE","ADDED","02492091"
"103004","85","TABLET","ADDED","02541394"
"16851","134","SOLUTION","ADDED","02123371"
"103026","186","TABLET (CHEWABLE, EXTENDED-RELEASE)","ADDED","02541629"
"102979","5","CAPSULE","ADDED","02541122"
"102917","134","SOLUTION","ADDED","02540479"
"101531","5","CAPSULE","ADDED","02526204"
"101380","134","SOLUTION","ADDED","02524783"
"101532","5","CAPSULE","ADDED","02526212"
"102982","5","CAPSULE","ADDED","02541157"
"102988","85","TABLET","ADDED","02541238"
"103029","85","TABLET","ADDED","02541742"
"103030","134","SOLUTION","ADDED","02541653"
"103051","134","SOLUTION","ADDED","02541904"
"103031","85","TABLET","ADDED","02541661"
"103022","85","TABLET","ADDED","02541580"
"102980","5","CAPSULE","ADDED","02541130"
"102994","85","TABLET","ADDED","02541297"
"102999","5","CAPSULE","ADDED","02541335"
"103034","85","TABLET","ADDED","02541718"
"102992","184","DISPERSION","ADDED","02541270"
"102529","134","SOLUTION","ADDED","02536536"
"103049","82","SYRUP","ADDED","02541882"
"102623","134","SOLUTION","ADDED","02537524"
"16851","34","LIQUID","REMOVED","02123371"
"102998","5","CAPSULE","ADDED","02541327"
"103035","85","TABLET","ADDED","02541726"
"103007","85","TABLET","ADDED","02541424"
"102937","85","TABLET","ADDED","02540681"
"102993","85","TABLET","ADDED","02541289"
"103003","134","SOLUTION","ADDED","02541386"
"103032","85","TABLET","ADDED","02541688"
"103000","167","FILM, SOLUBLE","ADDED","02541351"
"103025","186","TABLET (CHEWABLE, EXTENDED-RELEASE)","ADDED","02541610"
"102936","134","SOLUTION","ADDED","02540673"
"102137","36","LOTION","ADDED","02532336"
"101080","105","WIPE","ADDED","02521628"
"101533","5","CAPSULE","ADDED","02526220"
"102997","134","SOLUTION","ADDED","02541343"
"102978","182","MOUTHWASH","ADDED","02541114"
"101029","134","SOLUTION","ADDED","02521067"
"103001","167","FILM, SOLUBLE","ADDED","02541378"
"102984","5","CAPSULE","ADDED","02541173"
"102955","158","SPRAY, METERED DOSE","ADDED","02540886"
"103020","85","TABLET","ADDED","02541564"
"51066","34","LIQUID","REMOVED","02231689"
"102944","5","CAPSULE","ADDED","02540762"
