drug_code,extract_current,extract_previous,drug_identification_number,current_company_name,previous_company_name
"16947","active","active","02126222","AA PHARMA INC","APOTEX INC"
"9919","active","active","00789720","ODAN LABORATORIES LTD","SANDOZ CANADA INCORPORATED"
"75421","active","active","02268817","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"76500","active","active","02279401","BGP PHARMA ULC","UPJOHN CANADA ULC"
"98351","active","active","02493500","COSETTE PHARMACEUTICALS, INC.","ENDOCEUTICS INC"
"91045","active","active","02425815","ABBVIE CORPORATION","ALLERGAN INC"
"101934","active","active","02530139","ALEXION PHARMA GMBH","ASTRAZENECA CANADA INC"
"101935","active","active","02530147","ALEXION PHARMA GMBH","ASTRAZENECA CANADA INC"
"98324","active","active","02493268","AA PHARMA INC","APOTEX INC"
"78389","active","active","02298597","BGP PHARMA ULC","UPJOHN CANADA ULC"
"78394","active","active","02298627","BGP PHARMA ULC","UPJOHN CANADA ULC"
"63442","active","active","02239941","BGP PHARMA ULC","UPJOHN CANADA ULC"
"63443","active","active","02239942","BGP PHARMA ULC","UPJOHN CANADA ULC"
"78393","active","active","02298619","BGP PHARMA ULC","UPJOHN CANADA ULC"
"78392","active","active","02298600","BGP PHARMA ULC","UPJOHN CANADA ULC"
"77686","inactive","inactive","02291509","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"79252","inactive","inactive","02306832","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"79253","inactive","inactive","02306840","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"79254","inactive","inactive","02306859","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"79255","inactive","inactive","02306867","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"80573","inactive","inactive","02320290","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"82759","inactive","inactive","02342073","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"84425","inactive","inactive","02359227","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"86082","inactive","inactive","02375400","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"88350","inactive","inactive","02398559","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"80095","dormant","dormant","02315416","SAFE FOODS CHEMICAL INNOVATIONS","PSSI CHEMICAL INNOVATIONS"
"74760","dormant","dormant","02262215","PRIME ENTERPRISES, LLC.","PRIME ENTERPRISES, LLC DBA PRIME MATTER LABS"
"79040","dormant","dormant","02305038","SUN PHARMA CANADA INC","RANBAXY PHARMACEUTICALS CANADA INC."
"99130","approved","approved","02501694","CP SKIN HEALTH GROUP, INC.","PHYSICIANS CARE ALLIANCE LLC"
"99132","approved","approved","02501724","CP SKIN HEALTH GROUP, INC.","PHYSICIANS CARE ALLIANCE LLC"
"99135","approved","approved","02501740","CP SKIN HEALTH GROUP, INC.","PHYSICIANS CARE ALLIANCE LLC"
"99136","approved","approved","02501759","CP SKIN HEALTH GROUP, INC.","PHYSICIANS CARE ALLIANCE LLC"
