drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"103031","22541","Changed","approved","APREMILAST","30","MG","02541661"
"12492","309","Changed","inactive","IRON (IRON MALATE)","7.5","MG","00879851"
"102981","15568","ADDED","approved","PREGABALIN","75","MG","02541149"
"102137","727","ADDED","approved","TITANIUM DIOXIDE","3.1","%","02532336"
"103005","23871","ADDED","approved","RELATLIMAB","80","MG","02541416"
"102986","15568","ADDED","approved","PREGABALIN","300","MG","02541203"
"101531","19249","ADDED","active","SUNITINIB (SUNITINIB MALATE)","12.5","MG","02526204"
"102137","12049","ADDED","approved","OCTINOXATE","5","%","02532336"
"101080","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.333","%","02521628"
"103049","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02541882"
"102996","11814","ADDED","approved","CANDESARTAN CILEXETIL","32","MG","02541319"
"103035","11344","ADDED","approved","AMLODIPINE (AMLODIPINE BESYLATE)","10","MG","02541726"
"103026","6186","ADDED","approved","METHYLPHENIDATE HYDROCHLORIDE","40","MG","02541629"
"103050","10247","ADDED","approved","DEXTROMETHORPHAN HYDROBROMIDE","15","MG","02541890"
"102955","22525","ADDED","approved","AZELASTINE HYDROCHLORIDE","137","MCG","02540886"
"101533","19249","ADDED","active","SUNITINIB (SUNITINIB MALATE)","50","MG","02526220"
"102971","9412","ADDED","approved","NITROGLYCERIN","50","MG","02541033"
"103037","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.33","%","02541750"
"101349","196","ADDED","approved","ALKYL DIMETHYL ETHYLBENZYL AMMONIUM CHLORIDE","2.25","%","02524457"
"102993","11814","ADDED","approved","CANDESARTAN CILEXETIL","4","MG","02541289"
"103000","11104","ADDED","approved","ONDANSETRON","4","MG","02541351"
"98209","8890","ADDED","approved","ALCOHOL ANHYDROUS","50","%","02492091"
"100876","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02519518"
"91045","7104","Changed","active","GLYCERINE","1","%","02425815"
"12298","309","Changed","inactive","IRON (IRON GLUTARATE)",".5","MG","01901117"
"98209","6974","ADDED","approved","LANOLIN","2","%","02492091"
"102980","15568","ADDED","approved","PREGABALIN","50","MG","02541130"
"103052","11446","ADDED","approved","LETROZOLE","2.5","MG","02541912"
"102994","11814","ADDED","approved","CANDESARTAN CILEXETIL","8","MG","02541297"
"102982","15568","ADDED","approved","PREGABALIN","100","MG","02541157"
"102999","20659","ADDED","approved","SILODOSIN","8","MG","02541335"
"103022","12209","ADDED","approved","MIRTAZAPINE","45","MG","02541580"
"85955","11710","ADDED","approved","BRIMONIDINE TARTRATE","0.2","%","02374331"
"102937","11811","ADDED","approved","RALOXIFENE HYDROCHLORIDE","60","MG","02540681"
"103049","9615","ADDED","approved","GUAIFENESIN","100","MG","02541882"
"103030","11561","ADDED","approved","OLOPATADINE (OLOPATADINE HYDROCHLORIDE)","0.2","%","02541653"
"22943","4803","Changed","inactive","CALCIUM (CALCIUM CITRATE)","20","MG","01959840"
"103025","6186","ADDED","approved","METHYLPHENIDATE HYDROCHLORIDE","30","MG","02541610"
"103004","1218","ADDED","approved","BISOPROLOL FUMARATE","5","MG","02541394"
"85955","11163","ADDED","approved","TIMOLOL (TIMOLOL MALEATE)","0.5","%","02374331"
"101080","2730","ADDED","approved","DIDECYL DIMETHYL AMMONIUM CHLORIDE","0.075","%","02521628"
"103009","11533","ADDED","approved","GLATIRAMER ACETATE","20","MG","02541440"
"98209","5280","ADDED","approved","CHLORHEXIDINE ACETATE","0.002","%","02492091"
"103033","16100","ADDED","approved","PERINDOPRIL ARGININE","3.5","MG","02541696"
"103034","11344","ADDED","approved","AMLODIPINE (AMLODIPINE BESYLATE)","5","MG","02541718"
"103050","9615","ADDED","approved","GUAIFENESIN","200","MG","02541890"
"103001","11104","ADDED","approved","ONDANSETRON","8","MG","02541378"
"103032","22541","ADDED","approved","APREMILAST","30","MG","02541688"
"102529","9782","ADDED","approved","DIMENHYDRINATE","50","MG","02536536"
"102623","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02537524"
"103003","197","ADDED","approved","BENZALKONIUM CHLORIDE","0.13","%","02541386"
"103007","11104","ADDED","approved","ONDANSETRON (ONDANSETRON HYDROCHLORIDE DIHYDRATE)","4","MG","02541424"
"102984","15568","ADDED","approved","PREGABALIN","200","MG","02541173"
"103027","6186","ADDED","approved","METHYLPHENIDATE HYDROCHLORIDE","5","MG","02541637"
"103035","16100","ADDED","approved","PERINDOPRIL ARGININE","14","MG","02541726"
"103021","12209","ADDED","approved","MIRTAZAPINE","15","MG","02541572"
"103029","7498","ADDED","approved","NORETHINDRONE ACETATE","0.5","MG","02541742"
"101955","1970","ADDED","approved","HOMOSALATE","10","%","02530376"
"102998","20659","ADDED","approved","SILODOSIN","4","MG","02541327"
"102979","15568","ADDED","approved","PREGABALIN","25","MG","02541122"
"103005","22643","ADDED","approved","NIVOLUMAB","240","MG","02541416"
"103024","6186","ADDED","approved","METHYLPHENIDATE HYDROCHLORIDE","20","MG","02541602"
"102995","11814","ADDED","approved","CANDESARTAN CILEXETIL","16","MG","02541300"
"12305","331","Changed","inactive","ZINC (ZINC GLUTARATE)",".5","MG","01900625"
"12313","331","Changed","inactive","ZINC (ZINC SUCCINATE)",".5","MG","00849871"
