mp_code,mp_formal_name,changes
"00004626","LEUKERAN (chlorambucil 2 mg oral tablet) ASPEN PHARMACARE CANADA INC.","ADDED"
"00027944","VALISONE SCALP LOTION (betamethasone (betamethasone valerate) 0.1 % lotion) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"00038121","EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) PFIZER CANADA INC","ADDED"
"00155365","ADRENALIN CHLORIDE SOL 1:1000 (epinephrine (epinephrine hydrochloride) 1 mg per mL nasal spray) ERFA CANADA 2012 INC","ADDED"
"00313580","DIAZEPAM 5 TAB (diazepam 5 mg oral tablet) PRO DOC LIMITEE","mp_status_effective_time: ""19741231"" -> ""20170505"""
"00360252","METHYLDOPA (methyldopa 125 mg oral tablet) AA PHARMA INC","ADDED"
"00360260","METHYLDOPA (methyldopa 250 mg oral tablet) AA PHARMA INC","ADDED"
"00391603","NOVO-PEN VK SYR 500000/5ML (penicillin v potassium 300 mg per 5 mL powder for oral solution) NOVOPHARM LIMITED","mp_status: ""INACTIVE"" -> ""ACTIVE""
mp_status_effective_time: ""20170801"" -> ""20180124"""
"00399728","DIAZEPAM INJECTION USP (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","mp_formal_name: ""DIAZEPAM INJECTION USP (diazepam 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"" -> ""DIAZEPAM INJECTION USP (diazepam 10 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED"""
"00426830","METHYLDOPA (methyldopa 500 mg oral tablet) AA PHARMA INC","ADDED"
"00441708","APO METHAZIDE 15 (hydrochlorothiazide 15 mg and methyldopa 250 mg oral tablet) APOTEX INC","ADDED"
"00441716","APO METHAZIDE 25 (hydrochlorothiazide 25 mg and methyldopa 250 mg oral tablet) APOTEX INC","ADDED"
"00441724","APO OXTRIPHYLLINE TAB 100MG (oxtriphylline 100 mg oral tablet) APOTEX INC","ADDED"
"00441732","APO OXTRIPHYLLINE TAB 200MG (oxtriphylline 200 mg oral tablet) APOTEX INC","ADDED"
"00466409","PULMOPHYLLINE ELX (theophylline 80 mg per 15 mL oral solution) LABORATOIRE RIVA INC","ADDED"
"00476366","CHOLEDYL ELIXIR 100MG/5ML (oxtriphylline 100 mg per 5 mL oral solution) ERFA CANADA 2012 INC","ADDED"
"00476374","CHOLEDYL EXPECTORANT ELIXIR (guaifenesin 50 mg per 5 mL and oxtriphylline 100 mg per 5 mL oral solution) ERFA CANADA 2012 INC","ADDED"
"00509558","EPIPEN (epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe) MYLAN SPECIALTY LP","ADDED"
"00511528","MOGADON (nitrazepam 5 mg oral tablet) AA PHARMA INC","ADDED"
"00511536","MOGADON (nitrazepam 10 mg oral tablet) AA PHARMA INC","ADDED"
"00511692","APO OXTRIPHYLLINE TAB 300MG (oxtriphylline 300 mg oral tablet) APOTEX INC","ADDED"
"00519367","PRO-TRIAZIDE (hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet) PRO DOC LIMITEE","mp_status_effective_time: ""19851231"" -> ""20170505"""
"00525103","S2 (epinephrine racemic 2.25 % inhalation solution) NEPHRON PHARMACEUTICALS CORPORATION","ADDED"
"00535427","RATIO-ECTOSONE MILD CREAM 0.05% (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) TEVA CANADA LIMITED","ADDED"
"00535435","RATIO-ECTOSONE REGULAR CREAM 0.1% (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) TEVA CANADA LIMITED","ADDED"
"00548375","CESAMET (nabilone 1 mg oral capsule) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"00578487","FLURAZEPAM 30 (flurazepam hydrochloride 30 mg oral capsule) PRO DOC LIMITEE","mp_status_effective_time: ""19821231"" -> ""20170630"""
