drug_code,mp_code,mp_formal_name,mp_fr_description,changes
441,00030848,DEPO-PROVERA (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA ULC,DEPO-PROVERA (acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole) PFIZER CANADA ULC,"Health_Canada_product_name: ""DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML"" -> ""DEPO-PROVERA""
mp_formal_name: ""DEPO-PROVERA ̲S̲T̲E̲R̲I̲L̲E̲ ̲A̲Q̲U̲E̲O̲U̲S̲ ̲S̲U̲S̲P̲E̲N̲S̲I̲O̲N̲ ̲5̲0̲ ̲M̲G̲/̲M̲L̲ (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA ULC"" -> ""DEPO-PROVERA (medroxyprogesterone acetate 250 mg per 5 mL suspension for injection vial) PFIZER CANADA ULC""
mp_fr_description: ""DEPO-PROVERA STERILE AQUEOUS SUSPENSION 50 MG/ML (acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole) PFIZER CANADA ULC"" -> ""DEPO-PROVERA (acétate de médroxyprogestérone 250 mg par 5 mL suspension injectable fiole) PFIZER CANADA ULC"""
1649,00263818,COTAZYM (amylase 40000 unit and lipase 10000 unit and protease 35000 unit oral capsule) ORGANON CANADA INC.,COTAZYM (amylase 40000 unité et lipase 10000 unité et protéase 35000 unité capsule orale) ORGANON CANADA INC.,"mp_formal_name: ""COTAZYM (amylase 40000 unit and lipase 10000 unit and protease 35000 unit oral capsule) M̲E̲R̲C̲K̲ CANADA INC"" -> ""COTAZYM (amylase 40000 unit and lipase 10000 unit and protease 35000 unit oral capsule) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""COTAZYM (amylase 40000 unité et lipase 10000 unité et protéase 35000 unité capsule orale) MERCK CANADA INC"" -> ""COTAZYM (amylase 40000 unité et lipase 10000 unité et protéase 35000 unité capsule orale) ORGANON CANADA INC."""
3891,00502790,COTAZYM ECS 8 (amylase 42000 unit and lipase 10800 unit and protease 45000 unit gastro-resistant capsule) ORGANON CANADA INC.,COTAZYM ECS 8 (amylase 42000 unité et lipase 10800 unité et protéase 45000 unité capsule gastrorésistante) ORGANON CANADA INC.,"mp_formal_name: ""COTAZYM ECS 8 (amylase 42000 unit and lipase 10800 unit and protease 45000 unit gastro-resistant capsule) M̲E̲R̲C̲K̲ CANADA INC"" -> ""COTAZYM ECS 8 (amylase 42000 unit and lipase 10800 unit and protease 45000 unit gastro-resistant capsule) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""COTAZYM ECS 8 (amylase 42000 unité et lipase 10800 unité et protéase 45000 unité capsule gastrorésistante) MERCK CANADA INC"" -> ""COTAZYM ECS 8 (amylase 42000 unité et lipase 10800 unité et protéase 45000 unité capsule gastrorésistante) ORGANON CANADA INC."""
19667,00585092,DEPO-PROVERA (medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC,DEPO-PROVERA (acétate de médroxyprogestérone 150 mg par 1 mL suspension injectable fiole) PFIZER CANADA ULC,"Health_Canada_product_name: ""DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML"" -> ""DEPO-PROVERA""
mp_formal_name: ""DEPO-PROVERA ̲S̲T̲E̲R̲I̲L̲E̲ ̲A̲Q̲U̲E̲O̲U̲S̲ ̲S̲U̲S̲P̲E̲N̲S̲I̲O̲N̲ ̲1̲5̲0̲ ̲M̲G̲/̲M̲L̲ (medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC"" -> ""DEPO-PROVERA (medroxyprogesterone acetate 150 mg per 1 mL suspension for injection vial) PFIZER CANADA ULC""
mp_fr_description: ""DEPO-PROVERA STERILE AQUEOUS SUSPENSION 150 MG/ML (acétate de médroxyprogestérone 150 mg par 1 mL suspension injectable fiole) PFIZER CANADA ULC"" -> ""DEPO-PROVERA (acétate de médroxyprogestérone 150 mg par 1 mL suspension injectable fiole) PFIZER CANADA ULC"""
7203,00674354,COLLYRE BLEU LAITER (methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops) BIOCODEX SAS,"COLLYRE BLEU LAITER (bleu de méthylène 0,2 mg par mL et nitrate de naphazoline 0,5 mg par mL gouttes ophtalmiques) BIOCODEX SAS","mp_formal_name: ""COLLYRE BLEU LAITER (methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops) BIOCODEX SA"" -> ""COLLYRE BLEU LAITER (methylene blue 0.2 mg per mL and naphazoline nitrate 0.5 mg per mL ophthalmic drops) BIOCODEX SAS̲""
mp_fr_description: ""COLLYRE BLEU LAITER (bleu de méthylène 0,2 mg par mL et nitrate de naphazoline 0,5 mg par mL gouttes ophtalmiques) BIOCODEX SA"" -> ""COLLYRE BLEU LAITER (bleu de méthylène 0,2 mg par mL et nitrate de naphazoline 0,5 mg par mL gouttes ophtalmiques) BIOCODEX SAS"""
7426,00733059,APO-RANITIDINE TABLET 150MG (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) APOTEX INC,APO-RANITIDINE TABLET 150MG (ranitidine (chlorhydrate de ranitidine) 150 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19871231"" -> ""20200913"""
7427,00733067,APO-RANITIDINE TABLET 300MG (ranitidine (ranitidine hydrochloride) 300 mg oral tablet) APOTEX INC,APO-RANITIDINE TABLET 300MG (ranitidine (chlorhydrate de ranitidine) 300 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19871231"" -> ""20200913"""
9892,00821373,COTAZYM ECS 20 (amylase 100000 unit and lipase 25000 unit and protease 100000 unit gastro-resistant capsule) ORGANON CANADA INC.,COTAZYM ECS 20 (amylase 100000 unité et lipase 25000 unité et protéase 100000 unité capsule gastrorésistante) ORGANON CANADA INC.,"mp_formal_name: ""COTAZYM ECS 20 (amylase 100000 unit and lipase 25000 unit and protease 100000 unit gastro-resistant capsule) M̲E̲R̲C̲K̲ CANADA INC"" -> ""COTAZYM ECS 20 (amylase 100000 unit and lipase 25000 unit and protease 100000 unit gastro-resistant capsule) O̲R̲G̲A̲N̲O̲N̲ CANADA INC.̲""
mp_fr_description: ""COTAZYM ECS 20 (amylase 100000 unité et lipase 25000 unité et protéase 100000 unité capsule gastrorésistante) MERCK CANADA INC"" -> ""COTAZYM ECS 20 (amylase 100000 unité et lipase 25000 unité et protéase 100000 unité capsule gastrorésistante) ORGANON CANADA INC."""
41933,01919245,DR. SCHOLL'S ATHLETE'S FOOT SPRAY POWDER (tolnaftate 1 % cutaneous spray powder) SCHOLL'S WELLNESS COMPANY,DR. SCHOLL'S ATHLETE'S FOOT SPRAY POWDER (tolnaftate 1 % poudre pour vaporisation cutanée) SCHOLL'S WELLNESS COMPANY,"mp_formal_name: ""DR. SCHOLL'S ATHLETE'S FOOT SPRAY POWDER (tolnaftate 1 % cutaneous spray powder) B̲A̲Y̲E̲R̲ ̲I̲N̲C̲"" -> ""DR. SCHOLL'S ATHLETE'S FOOT SPRAY POWDER (tolnaftate 1 % cutaneous spray powder) S̲C̲H̲O̲L̲L̲'̲S̲ ̲W̲E̲L̲L̲N̲E̲S̲S̲ ̲C̲O̲M̲P̲A̲N̲Y̲""
mp_fr_description: ""DR. SCHOLL'S ATHLETE'S FOOT SPRAY POWDER (tolnaftate 1 % poudre pour vaporisation cutanée) BAYER INC"" -> ""DR. SCHOLL'S ATHLETE'S FOOT SPRAY POWDER (tolnaftate 1 % poudre pour vaporisation cutanée) SCHOLL'S WELLNESS COMPANY"""
13305,01984845,BONEFOS (clodronate disodium (clodronate disodium tetrahydrate) 400 mg oral capsule) BAYER INC,BONEFOS (clodronate disodique (clodronate disodique tetrahydraté) 400 mg capsule orale) BAYER INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20180327"""
