mp_code,mp_formal_name,mp_fr_description,changes
"00010383","SINTROM (acenocoumarol 1 mg oral tablet) PALADIN LABS INC","SINTROM (acénocoumarol 1 mg comprimé oral) PALADIN LABS INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19621231"" -> ""20200722"""
"00010391","SINTROM (acenocoumarol 4 mg oral tablet) PALADIN LABS INC","SINTROM (acénocoumarol 4 mg comprimé oral) PALADIN LABS INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19571231"" -> ""20200722"""
"00013617","OVOL DROPS (simethicone 40 mg per mL oral drops) CHURCH & DWIGHT CANADA CORP","OVOL DROPS (siméticone 40 mg par mL gouttes orales) CHURCH & DWIGHT CANADA CORP","Health_Canada_product_name: ""OVOL DROPS 40MG"" -> ""OVOL DROPS""
mp_formal_name: ""OVOL DROPS 40MG (simethicone 40 mg per mL oral drops) CHURCH & DWIGHT CANADA CORP"" -> ""OVOL DROPS (simethicone 40 mg per mL oral drops) CHURCH & DWIGHT CANADA CORP""
mp_fr_description: ""OVOL DROPS 40MG (siméticone 40 mg par mL gouttes orales) CHURCH & DWIGHT CANADA CORP"" -> ""OVOL DROPS (siméticone 40 mg par mL gouttes orales) CHURCH & DWIGHT CANADA CORP"""
"00176176","HYDERGINE TABLETS, 1MG (ergoloid mesylates 1 mg oral tablet) STERIMAX INC","HYDERGINE TABLETS, 1MG (mésylates d'ergoloïdes 1 mg comprimé oral) STERIMAX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19681231"" -> ""20200724"""
"00268313","SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C.","SODIUM EDECRIN (acide éthacrynique (éthacrynate sodique) 50 mg par fiole poudre pour solution injectable) VALEANT CANADA LP/VALEANT CANADA S.E.C.","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19681231"" -> ""20200730"""
"00287709","PROTYLOL (dicyclomine hydrochloride 10 mg oral capsule) PRO DOC LIMITEE","PROTYLOL (chlorhydrate de dicyclomine 10 mg capsule orale) PRO DOC LIMITEE","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19741231"" -> ""20200716"""
"00293490","ATASOL 8 (acetaminophen 325 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet) CHURCH & DWIGHT CANADA CORP","ATASOL 8 (acétaminophène 325 mg et citrate de caféine 30 mg et phosphate de codéine 8 mg comprimé oral) CHURCH & DWIGHT CANADA CORP","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20171231"""
"00312754","TRIFLUOPERAZINE (trifluoperazine (trifluoperazine hydrochloride) 2 mg oral tablet) AA PHARMA INC","TRIFLUOPERAZINE (trifluopérazine (chlorhydrate de trifluopérazine) 2 mg comprimé oral) AA PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20200724"""
"00312762","TOLBUTAMIDE (tolbutamide 500 mg oral tablet) AA PHARMA INC","TOLBUTAMIDE (tolbutamide 500 mg comprimé oral) AA PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19751231"" -> ""20200724"""
"00422908","POLYTOPIC CREAM (gramicidin 0.25 mg per g and polymyxin B (polymyxin B sulfate) 10000 unit per g cutaneous cream) SANDOZ CANADA INCORPORATED","POLYTOPIC CREAM (gramicidine 0,25 mg par g et polymyxine B (sulfate de polymyxine B) 10000 unité par g crème cutanée) SANDOZ CANADA INCORPORATED","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19970127"" -> ""20200720"""
"00441651","APO IBUPROFEN TAB 300MG (ibuprofen 300 mg oral tablet) APOTEX INC","APO IBUPROFEN TAB 300MG (ibuprofène 300 mg comprimé oral) APOTEX INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19831231"" -> ""20200731"""
"00441767","SULFINPYRAZONE (sulfinpyrazone 200 mg oral tablet) AA PHARMA INC","SULFINPYRAZONE (sulfinpyrazone 200 mg comprimé oral) AA PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19781231"" -> ""20200724"""
"00507415","DAN-GARD (pyrithione zinc 2 % shampoo) VALEO PHARMA INC","DAN-GARD (pyrithione zincique 2 % shampoing) VALEO PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19811231"" -> ""20200723"""
"00545678","ERYTHRO-S (erythromycin (erythromycin stearate) 250 mg oral tablet) AA PHARMA INC","ERYTHRO-S (érythromycine (stéarate d'érythromycine) 250 mg comprimé oral) AA PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19811231"" -> ""20200724"""
"00582883","PMS-BISACODYL (bisacodyl 10 mg suppository) PHARMASCIENCE INC","PMS-BISACODYL (bisacodyl 10 mg suppositoire) PHARMASCIENCE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19921231"" -> ""20180628"""
"00598208","PODOFILM LIQ 250MG/ML (podophyllin 25 % cutaneous solution) PALADIN LABS INC","PODOFILM LIQ 250MG/ML (podophylline 25 % solution pour application cutanée) PALADIN LABS INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19841231"" -> ""20200722"""
"00623571","SALIJECT 570MG/ML (sodium salicylate 5700 mg per 10 mL solution for injection vial) OMEGA LABORATORIES LTD","SALIJECT 570MG/ML (salicylate de sodium 5700 mg par 10 mL solution injectable fiole) OMEGA LABORATORIES LTD","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19851231"" -> ""20200728"""
"00653330","OTRIVIN MEDICATED COLD & ALLERGY RELIEF (xylometazoline hydrochloride 0.1 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","OTRIVIN MEDICATED COLD & ALLERGY RELIEF (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","mp_formal_name: ""OTRIVIN MEDICATED COLD & ALLERGY RELIEF (xylometazoline hydrochloride 0.1 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""OTRIVIN MEDICATED COLD & ALLERGY RELIEF (xylometazoline hydrochloride 0.1 % nasal spray) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC""
mp_fr_description: ""OTRIVIN MEDICATED COLD & ALLERGY RELIEF (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC."" -> ""OTRIVIN MEDICATED COLD & ALLERGY RELIEF (chlorhydrate de xylométazoline 0,1 % vaporisation nasale) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC"""
"00670944","ISDN (isosorbide dinitrate 5 mg sublingual tablet) AA PHARMA INC","ISDN (dinitrate d'isosorbide 5 mg comprimé sublingual) AA PHARMA INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19851231"" -> ""20200724"""
"00726362","PMS-OXAZEPAM TAB 10MG (oxazepam 10 mg oral tablet) PHARMASCIENCE INC","PMS-OXAZEPAM TAB 10MG (oxazépam 10 mg comprimé oral) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20200720"""
"00726370","PMS-OXAZEPAM TAB 15MG (oxazepam 15 mg oral tablet) PHARMASCIENCE INC","PMS-OXAZEPAM TAB 15MG (oxazépam 15 mg comprimé oral) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20200720"""
"00726389","PMS-OXAZEPAM TAB 30MG (oxazepam 30 mg oral tablet) PHARMASCIENCE INC","PMS-OXAZEPAM TAB 30MG (oxazépam 30 mg comprimé oral) PHARMASCIENCE INC","mp_status_effective_time: ""20170803"" -> ""20200720"""
"00738972","CHLOR-TRIPOLON (chlorpheniramine maleate 4 mg oral tablet) BAYER INC","CHLOR-TRIPOLON (maléate de chlorphéniramine 4 mg comprimé oral) BAYER INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19881231"" -> ""20200730"""
"00740748","RANITIDINE (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) PRO DOC LIMITEE","RANITIDINE (ranitidine (chlorhydrate de ranitidine) 150 mg comprimé oral) PRO DOC LIMITEE","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19881231"" -> ""20200716"""
