ntp_code,ntp_formal_name,ntp_fr_description,changes
1e5dc537d9ed689a79cb90a976a33575,cilgavimab 150 mg per 1.5 mL solution for injection vial with tixagevimab 150 mg per 1.5 mL solution for injection vial,"cilgavimab 150 mg par 1,5 mL solution injectable fiole avec tixagévimab 150 mg par 1,5 mL solution injectable fiole",ADDED
25b71fd5354a441d7b28b868e922656b,voretigene neparvovec 2.5e12 vg per 0.5 mL solution for injection vial with diluent solution,"voretigène néparvovec 2,5e12 vecteurs génomiques par 0,5 mL solution injectable fiole avec solution diluante",ADDED
37918057a78437daea47694e29e75b24,bimekizumab 160 mg per 1 mL solution for injection syringe,bimékizumab 160 mg par 1 mL solution injectable seringue,ADDED
39da151b771d94be51484350d657374e,medroxyprogesterone acetate 150 mg per mL suspension for injection,acétate de médroxyprogestérone 150 mg par mL suspension injectable,ADDED
3c0c54f1f15a0453d57ba16e2a161712,dostarlimab 500 mg per 10 mL solution for injection vial,dostarlimab 500 mg par 10 mL solution injectable fiole,ADDED
51b1ec363b32b806b39627ec04a21488,turoctocog alfa pegol 500 unit per vial powder for solution for injection with diluent solution syringe,turoctocog alfa pégol 500 unité par fiole poudre pour solution injectable avec solution diluante seringue,ADDED
5acd40445e861d10e635d777610f1a11,cenegermin 0.002 % ophthalmic drops,"cénégermine 0,002 % gouttes ophtalmiques",ADDED
6a04a25064accba5a5c7c418fc45e177,glecaprevir 50 mg per sachet and pibrentasvir 20 mg per sachet granules for oral suspension,glécaprévir 50 mg par sachet et pibrentasvir 20 mg par sachet granulés pour suspension orale,ADDED
72b72fa33173a9e442cdaa50251f91df,polyethylene glycol 400 1 % and tetrahydrozoline hydrochloride 0.05 % ophthalmic drops,"polyethylene glycol 400 1 % et chlorhydrate de tétrahydrozoline 0,05 % gouttes ophtalmiques",ADDED
8651dd559748c1d2023a9ce7c26f41f9,somatrogon 24 mg per 1.2 mL solution for injection pen,"somatrogon 24 mg par 1,2 mL solution injectable stylo",ADDED
8d8e294da6dd2a0bce06d253739e38f6,diazepam 10 mg per 2 mL rectal gel tube,diazépam 10 mg par 2 mL gel rectal tube,ADDED
8f87a75bc9c5dd340e193e393dc78719,turoctocog alfa pegol 1000 unit per vial powder for solution for injection with diluent solution syringe,turoctocog alfa pégol 1000 unité par fiole poudre pour solution injectable avec solution diluante seringue,ADDED
9000103,acetaminophen 300 mg and codeine phosphate 60 mg oral tablet,acétaminophène 300 mg et phosphate de codéine 60 mg comprimé oral,"ntp_status_effective_time: ""19781231"" -> ""19861231"""
9000246,erythromycin 250 mg oral tablet,érythromycine 250 mg comprimé oral,DELETED
9000485,nitrofurantoin 100 mg oral capsule,nitrofurantoïne 100 mg capsule orale,"ntp_status_effective_time: ""19931231"" -> ""19970502"""
9001515,lidocaine hydrochloride 20 mg per mL cutaneous gel,chlorhydrate de lidocaïne 20 mg par mL gel cutané,ADDED
9001523,potassium chloride 149 mg per mL solution for injection,chlorure de potassium 149 mg par mL solution injectable,ADDED
9001709,triclosan 0.5 % cutaneous liquid,"triclosan 0,5 % liquide cutané",ADDED
9001725,sodium bicarbonate 84 mg per mL solution for injection,bicarbonate de sodium 84 mg par mL solution injectable,ADDED
9001777,camphor 20 mg and eucalyptol 185 mg and guaiacol 90 mg and guaiacol carbonate 100 mg suppository,camphre 20 mg et eucalyptol 185 mg et guaïacol 90 mg et carbonate de guaïacol 100 mg suppositoire,DELETED
9001809,hydrocortisone acetate 10 mg and pramoxine hydrochloride 20 mg and zinc sulfate 10 mg suppository,acétate d'hydrocortisone 10 mg et chlorhydrate de pramoxine 20 mg et sulfate de zinc 10 mg suppositoire,"ntp_status_effective_time: ""19781231"" -> ""20000323"""
9001819,potassium chloride 20 meq per 10 mL solution for injection,chlorure de potassium 20 meq par 10 mL solution injectable,ADDED
9001867,benzalkonium chloride 0.1 % cutaneous liquid,"chlorure de benzalkonium 0,1 % liquide cutané",ADDED
9002030,potassium phosphate dibasic 236 mg per mL and potassium phosphate monobasic 224 mg per mL solution for injection,phosphate de potassium dibasique 236 mg par mL et phosphate de potassium monobasique 224 mg par mL solution injectable,ADDED
9002063,camphor 40 mg and eucalyptol 370 mg and guaiacol 180 mg and guaiacol carbonate 200 mg suppository,camphre 40 mg et eucalyptol 370 mg et guaïacol 180 mg et carbonate de guaïacol 200 mg suppositoire,DELETED
9002087,sodium bicarbonate 81.3 g per l solution for haemodialysis,"bicarbonate de sodium 81,3 g par l solution pour hémodialyse",ADDED
9002113,sodium bicarbonate 42 mg per mL solution for injection,bicarbonate de sodium 42 mg par mL solution injectable,ADDED
