drug_code,mp_code,mp_formal_name,mp_fr_description,changes
3166,00452696,DEVROM CHEW TAB 200MG (bismuth subgallate 200 mg chewable tablet) THE PARTHENON COMPANY INC.,DEVROM CHEW TAB 200MG (subgallate de bismuth 200 mg comprimé à croquer) THE PARTHENON COMPANY INC.,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19781231"" -> ""20220427"""
4806,00544884,CODEINE PHOSPHATE INJECTION USP (codeine phosphate 30 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,CODEINE PHOSPHATE INJECTION USP (phosphate de codéine 30 mg par 1 mL solution injectable ampoule) SANDOZ CANADA INCORPORATED,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19781231"" -> ""20231129"""
5168,00578576,STIEVA-A (tretinoin 0.025 % cutaneous cream) GLAXOSMITHKLINE INC,"STIEVA-A (trétinoïne 0,025 % crème cutanée) GLAXOSMITHKLINE INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19831231"" -> ""20231129"""
9169,00755893,APO-PINDOL TAB 15MG (pindolol 15 mg oral tablet) APOTEX INC,APO-PINDOL TAB 15MG (pindolol 15 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19881231"" -> ""20230927"""
9276,00716863,"LYDERM (fluocinonide 0.05 % cutaneous cream) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","LYDERM (fluocinonide 0,05 % crème cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","Health_Canada_product_name: ""LYDERM CREAM 0.05%"" -> ""LYDERM""
mp_formal_name: ""LYDERM ̲C̲R̲E̲A̲M̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0.05 % cutaneous cream) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0.05 % cutaneous cream) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.""
mp_fr_description: ""LYDERM ̲C̲R̲E̲A̲M̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0,05 % crème cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0,05 % crème cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."""
11641,00893285,NOREPINEPHRINE BITARTRATE INJECTION USP (norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED,NOREPINEPHRINE BITARTRATE INJECTION USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole) SANDOZ CANADA INCORPORATED,"Health_Canada_product_name: ""NOREPINEPHRINE BITARTRATE INJ 1MG/ML USP"" -> ""NOREPINEPHRINE BITARTRATE INJECTION USP""
mp_formal_name: ""NOREPINEPHRINE BITARTRATE INJ ̲1̲M̲G̲/̲M̲L̲ USP (norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED"" -> ""NOREPINEPHRINE BITARTRATE INJE̲C̲T̲I̲O̲N̲ USP (norepinephrine (norepinephrine bitartrate) 4 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED""
mp_fr_description: ""NOREPINEPHRINE BITARTRATE INJ ̲1̲M̲G̲/̲M̲L̲ USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"" -> ""NOREPINEPHRINE BITARTRATE INJE̲C̲T̲I̲O̲N̲ USP (norépinéphrine (bitartrate de norépinéphrine) 4 mg par 4 mL solution injectable fiole) SANDOZ CANADA INCORPORATED"""
19405,02148595,PMS-ESTRADIOL (estradiol 2 mg oral tablet) PHARMASCIENCE INC,PMS-ESTRADIOL (estradiol 2 mg comprimé oral) PHARMASCIENCE INC,"Health_Canada_product_name: ""ESTRACE"" -> ""PMS-ESTRADIOL""
mp_formal_name: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 2 mg oral tablet) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 2 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 2 mg comprimé oral) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 2 mg comprimé oral) PHARMASCIENCE INC""
mp_status_effective_time: ""20221123"" -> ""20231215"""
19406,02148587,PMS-ESTRADIOL (estradiol 1 mg oral tablet) PHARMASCIENCE INC,PMS-ESTRADIOL (estradiol 1 mg comprimé oral) PHARMASCIENCE INC,"Health_Canada_product_name: ""ESTRACE"" -> ""PMS-ESTRADIOL""
mp_formal_name: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 1 mg oral tablet) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 1 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 1 mg comprimé oral) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 1 mg comprimé oral) PHARMASCIENCE INC""
mp_status_effective_time: ""20221123"" -> ""20231215"""
19419,01977474,ACETAMINOPHEN CAPLETS 500 MG (acetaminophen 500 mg oral tablet) LABORATOIRES TRIANON INC.,ACETAMINOPHEN CAPLETS 500 MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC.,"Health_Canada_product_name: ""ACETAMINOPHEN CAPLET 500MG"" -> ""ACETAMINOPHEN CAPLETS 500 MG""
mp_formal_name: ""ACETAMINOPHEN CAPLET 500MG (acetaminophen 500 mg oral tablet) LABORATOIRES TRIANON INC."" -> ""ACETAMINOPHEN CAPLETS̲ 500 ̲MG (acetaminophen 500 mg oral tablet) LABORATOIRES TRIANON INC.""
mp_fr_description: ""ACETAMINOPHEN CAPLET 500MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."" -> ""ACETAMINOPHEN CAPLETS̲ 500 ̲MG (acétaminophène 500 mg comprimé oral) LABORATOIRES TRIANON INC."""
43116,02213567,ZOFRAN (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC,ZOFRAN (ondansétron (chlorhydrate d'ondansétron dihydraté) 4 mg comprimé oral) NOVARTIS PHARMACEUTICALS CANADA INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""19980330"" -> ""20170314"""
43420,02225190,PMS-ESTRADIOL (estradiol 0.5 mg oral tablet) PHARMASCIENCE INC,"PMS-ESTRADIOL (estradiol 0,5 mg comprimé oral) PHARMASCIENCE INC","Health_Canada_product_name: ""ESTRACE"" -> ""PMS-ESTRADIOL""
mp_formal_name: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 0.5 mg oral tablet) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 0.5 mg oral tablet) PHARMASCIENCE INC""
mp_fr_description: ""E̲S̲T̲R̲A̲C̲E̲ (estradiol 0,5 mg comprimé oral) PHARMASCIENCE INC"" -> ""P̲M̲S̲-̲E̲S̲T̲R̲A̲D̲I̲O̲L̲ (estradiol 0,5 mg comprimé oral) PHARMASCIENCE INC""
mp_status_effective_time: ""20221123"" -> ""20231215"""
60294,02236996,"LYDERM (fluocinonide 0.05 % cutaneous ointment) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","LYDERM (fluocinonide 0,05 % pommade cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","Health_Canada_product_name: ""LYDERM OINTMENT 0.05%"" -> ""LYDERM""
mp_formal_name: ""LYDERM ̲O̲I̲N̲T̲M̲E̲N̲T̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0.05 % cutaneous ointment) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0.05 % cutaneous ointment) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.""
mp_fr_description: ""LYDERM ̲O̲I̲N̲T̲M̲E̲N̲T̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0,05 % pommade cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0,05 % pommade cutanée) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."""
60295,02236997,"LYDERM (fluocinonide 0.05 % cutaneous gel) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","LYDERM (fluocinonide 0,05 % gel cutané) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.","Health_Canada_product_name: ""LYDERM GEL 0.05%"" -> ""LYDERM""
mp_formal_name: ""LYDERM ̲G̲E̲L̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0.05 % cutaneous gel) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0.05 % cutaneous gel) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC.""
mp_fr_description: ""LYDERM ̲G̲E̲L̲ ̲0̲.̲0̲5̲%̲ (fluocinonide 0,05 % gel cutané) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."" -> ""LYDERM (fluocinonide 0,05 % gel cutané) TAROPHARMA, A DIVISION OF TARO PHARMACEUTICALS INC."""
67835,02243894,TAZORAC (tazarotene 0.05 % cutaneous cream) ALLERGAN INC,"TAZORAC (tazarotène 0,05 % crème cutanée) ALLERGAN INC","mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20010831"" -> ""20231204"""
82321,02337630,TOCTINO (alitretinoin 10 mg oral capsule) GLAXOSMITHKLINE INC,TOCTINO (alitrétinoïne 10 mg capsule orale) GLAXOSMITHKLINE INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110111"" -> ""20230714"""
82711,02341611,REVATIO (sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial) BGP PHARMA ULC,"REVATIO (sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole) BGP PHARMA ULC","mp_formal_name: ""REVATIO (sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""REVATIO (sildenafil (sildenafil citrate) 10 mg per 12.5 mL solution for injection vial) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC""
mp_fr_description: ""REVATIO (sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A ULC"" -> ""REVATIO (sildénafil (citrate de sildénafil) 10 mg par 12,5 mL solution injectable fiole) B̲G̲P̲ ̲P̲H̲A̲R̲M̲A ULC"""
82774,02342235,MYLAN-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC,MYLAN-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) MYLAN PHARMACEUTICALS ULC,"Health_Canada_product_name: ""GD-ELETRIPTAN"" -> ""MYLAN-ELETRIPTAN""
mp_formal_name: ""G̲D̲-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC""
mp_fr_description: ""G̲D̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 20 mg comprimé oral) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
82775,02342243,MYLAN-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC,MYLAN-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) MYLAN PHARMACEUTICALS ULC,"Health_Canada_product_name: ""GD-ELETRIPTAN"" -> ""MYLAN-ELETRIPTAN""
mp_formal_name: ""G̲D̲-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC""
mp_fr_description: ""G̲D̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) U̲P̲J̲O̲H̲N̲ ̲C̲A̲N̲A̲D̲A̲ ULC"" -> ""M̲Y̲L̲A̲N̲-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) M̲Y̲L̲A̲N̲ ̲P̲H̲A̲R̲M̲A̲C̲E̲U̲T̲I̲C̲A̲L̲S̲ ULC"""
83070,02345277,JAMP TOPIRAMATE TABLETS (topiramate 200 mg oral tablet) JAMP PHARMA CORPORATION,JAMP TOPIRAMATE TABLETS (topiramate 200 mg comprimé oral) JAMP PHARMA CORPORATION,ADDED
83768,02352419,JAMP TAMSULOSIN (tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule) JAMP PHARMA CORPORATION,"JAMP TAMSULOSIN (chlorhydrate de tamsulosine 0,4 mg capsule orale à libération prolongée) JAMP PHARMA CORPORATION",ADDED
85025,02365340,APO-CANDESARTAN (candesartan cilexetil 4 mg oral tablet) APOTEX INC,APO-CANDESARTAN (candésartan cilexétil 4 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110426"" -> ""20230920"""
85026,02365359,APO-CANDESARTAN (candesartan cilexetil 8 mg oral tablet) APOTEX INC,APO-CANDESARTAN (candésartan cilexétil 8 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110426"" -> ""20231013"""
85094,02366061,JAMP-FOLIC ACID (folic acid 5 mg oral tablet) JAMP PHARMA CORPORATION,JAMP-FOLIC ACID (acide folique 5 mg comprimé oral) JAMP PHARMA CORPORATION,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20110610"" -> ""20231209"""
85416,02369222,AG-AMLODIPINE (amlodipine (amlodipine besylate) 2.5 mg oral tablet) ANGITA PHARMA INC.,"AG-AMLODIPINE (amlodipine (bésylate d'amlodipine) 2,5 mg comprimé oral) ANGITA PHARMA INC.","mp_status_effective_time: ""20230726"" -> ""20231220"""
87165,02386062,APO-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 40 mg oral tablet) APOTEX INC,APO-ELETRIPTAN (élétriptan (bromhydrate d'élétriptan) 40 mg comprimé oral) APOTEX INC,"mp_status: ""ACTIVE"" -> ""INACTIVE""
mp_status_effective_time: ""20130912"" -> ""20230728"""
